Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
02/12/2025;0,4037;DIVIDENDO;-							  ;1;FLRY3
02/12/2025;0,2349;JRS CAP PROPRIO;19/12/2025							  ;1;FLRY3
02/12/2025;0,1303;DIVIDENDO;-							  ;1;FLRY3
12/08/2025;0,3101;JRS CAP PROPRIO;03/10/2025							  ;1;FLRY3
06/03/2025;0,4661;DIVIDENDO;09/05/2025							  ;1;FLRY3
13/12/2024;0,2139;JRS CAP PROPRIO;27/12/2024							  ;1;FLRY3
14/08/2024;0,3374;JRS CAP PROPRIO;02/10/2024							  ;1;FLRY3
19/03/2024;0,1476;DIVIDENDO;01/04/2024							  ;1;FLRY3
15/12/2023;0,2656;JRS CAP PROPRIO;28/12/2023							  ;1;FLRY3
04/09/2023;0,1692;JRS CAP PROPRIO;31/10/2023							  ;1;FLRY3
19/12/2022;0,2945;JRS CAP PROPRIO;29/12/2022							  ;1;FLRY3
22/03/2022;0,7098;DIVIDENDO;04/04/2022							  ;1;FLRY3
20/12/2021;0,0948;JRS CAP PROPRIO;30/12/2021							  ;1;FLRY3
03/08/2021;0,1339;JRS CAP PROPRIO;16/08/2021							  ;1;FLRY3
02/03/2021;0,4944;DIVIDENDO;01/04/2021							  ;1;FLRY3
06/01/2021;0,2347;JRS CAP PROPRIO;05/03/2021							  ;1;FLRY3
26/02/2020;0,6243;DIVIDENDO;03/04/2020							  ;1;FLRY3
02/01/2020;0,1125;JRS CAP PROPRIO;17/01/2020							  ;1;FLRY3
30/07/2019;0,2003;JRS CAP PROPRIO;04/10/2019							  ;1;FLRY3
06/03/2019;0,6874;DIVIDENDO;31/05/2019							  ;1;FLRY3
02/01/2019;0,1270;JRS CAP PROPRIO;18/01/2019							  ;1;FLRY3
31/07/2018;0,1826;JRS CAP PROPRIO;15/08/2018							  ;1;FLRY3
06/03/2018;0,6477;DIVIDENDO;02/04/2018							  ;1;FLRY3
02/01/2018;0,1313;JRS CAP PROPRIO;15/01/2018							  ;1;FLRY3
01/08/2017;0,1872;JRS CAP PROPRIO;-							  ;1;FLRY3
14/03/2017;0,4527;DIVIDENDO;-							  ;1;FLRY3
12/12/2016;1,4056;DIVIDENDO;-							  ;1;FLRY3
12/12/2016;0,7028;JRS CAP PROPRIO;-							  ;1;FLRY3
02/08/2016;0,2033;DIVIDENDO;-							  ;1;FLRY3
08/04/2016;0,1367;DIVIDENDO;-							  ;1;FLRY3
18/08/2015;0,0621;JUROS;-							  ;1;FLRY3
12/06/2015;0,0416;DIVIDENDO;-							  ;1;FLRY3
06/11/2014;0,4462;DIVIDENDO;-							  ;1;FLRY3
06/11/2014;0,1936;DIVIDENDO;-							  ;1;FLRY3
28/04/2014;0,6398;DIVIDENDO;-							  ;1;FLRY3
09/12/2013;0,1280;DIVIDENDO;-							  ;1;FLRY3
06/11/2013;0,1170;DIVIDENDO;-							  ;1;FLRY3
07/08/2013;0,2793;DIVIDENDO;-							  ;1;FLRY3
17/12/2012;0,1024;JRS CAP PRÓPRIO;-							  ;1;FLRY3
03/08/2012;0,1280;DIVIDENDO;-							  ;1;FLRY3
19/12/2011;0,0640;JRS CAP PRÓPRIO;-							  ;1;FLRY3
19/08/2011;0,1371;JRS CAP PRÓPRIO;-							  ;1;FLRY3
17/12/2010;0,1811;JRS CAP PRÓPRIO;-							  ;1;FLRY3
11/08/2010;0,1236;JRS CAP PRÓPRIO;-							  ;1;FLRY3
;;;;;FLRY3
2025;1,545;;;;FLRY3
2024;0,699;;;;FLRY3
2023;0,435;;;;FLRY3
2022;1,004;;;;FLRY3
2021;0,958;;;;FLRY3
2020;0,737;;;;FLRY3
2019;1,015;;;;FLRY3
2018;0,962;;;;FLRY3
2017;0,640;;;;FLRY3
2016;2,448;;;;FLRY3
2015;0,104;;;;FLRY3
2014;1,280;;;;FLRY3
2013;0,524;;;;FLRY3
2012;0,230;;;;FLRY3
2011;0,201;;;;FLRY3
2010;0,305;;;;FLRY3
