;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;18/08/2025;0,5783;DIVIDENDO;08/09/2025							  ;1;PEAB4
1;30/04/2025;0,2892;DIVIDENDO;30/05/2025							  ;1;PEAB4
2;19/11/2024;0,5783;DIVIDENDO;10/12/2024							  ;1;PEAB4
3;30/04/2024;0,7599;DIVIDENDO;29/05/2024							  ;1;PEAB4
4;28/03/2024;0,0714;DIVIDENDO;29/05/2024							  ;1;PEAB4
5;23/08/2023;0,3261;DIVIDENDO;13/09/2023							  ;1;PEAB4
6;17/11/2022;0,2889;DIVIDENDO;05/12/2022							  ;1;PEAB4
7;17/11/2022;0,2356;JRS CAP PROPRIO;05/12/2022							  ;1;PEAB4
8;29/04/2022;0,6021;DIVIDENDO;30/05/2022							  ;1;PEAB4
9;01/04/2022;0,7811;JRS CAP PROPRIO;29/04/2022							  ;1;PEAB4
10;16/11/2021;1,6305;JRS CAP PROPRIO;06/12/2021							  ;1;PEAB4
11;16/11/2021;10,0276;DIVIDENDO;06/12/2021							  ;1;PEAB4
12;21/05/2021;0,7690;DIVIDENDO;14/06/2021							  ;1;PEAB4
13;18/11/2020;32,6100;DIVIDENDO;03/12/2020							  ;1;PEAB4
14;28/04/2020;2,7184;DIVIDENDO;26/06/2020							  ;1;PEAB4
15;11/09/2019;1,2705;DIVIDENDO;24/09/2019							  ;1;PEAB4
16;26/04/2019;3,0067;DIVIDENDO;24/05/2019							  ;1;PEAB4
17;27/04/2018;3,4480;DIVIDENDO;25/05/2018							  ;1;PEAB4
18;28/04/2017;3,1585;DIVIDENDO;-							  ;1;PEAB4
19;29/04/2016;1,3357;DIVIDENDO;-							  ;1;PEAB4
20;30/04/2015;2,7700;Dividendo;-							  ;1;PEAB4
21;30/04/2014;2,5609;DIVIDENDO;-							  ;1;PEAB4
22;30/04/2013;1,5749;DIVIDENDO;-							  ;1;PEAB4
23;30/04/2012;1,1813;DIVIDENDO;-							  ;1;PEAB4
24;10/06/2011;1,6049;DIVIDENDO;-							  ;1;PEAB4
25;14/04/2011;0,5590;DIVIDENDO;-							  ;1;PEAB4
26;29/04/2010;0,2090;DIVIDENDO;-							  ;1;PEAB4
27;29/04/2009;6,2700;DIVIDENDO;-							  ;1;PEAB4
28;26/08/2008;2,4500;DIVIDENDO;-							  ;1;PEAB4
29;12/12/2007;1,0700;DIVIDENDO;-							  ;1;PEAB4
30;17/07/2007;0,5700;DIVIDENDO;-							  ;1;PEAB4
31;30/04/2007;0,6522;DIVIDENDO;-							  ;1;PEAB4
32;24/08/2006;0,5720;DIVIDENDO;-							  ;1;PEAB4
33;24/04/2006;0,3261;DIVIDENDO;-							  ;1;PEAB4
34;28/09/2005;0,9800;DIVIDENDO;-							  ;1;PEAB4
35;12/04/2005;0,4200;DIVIDENDO;-							  ;1;PEAB4
36;19/04/2004;0,8600;DIVIDENDO;-							  ;1;PEAB4
37;21/11/2003;0,8600;DIVIDENDO;-							  ;1;PEAB4
38;;;;;;PEAB4
39;2025;0,867;;;;PEAB4
40;2024;1,410;;;;PEAB4
41;2023;0,326;;;;PEAB4
42;2022;1,908;;;;PEAB4
43;2021;12,427;;;;PEAB4
44;2020;35,328;;;;PEAB4
45;2019;4,277;;;;PEAB4
46;2018;3,448;;;;PEAB4
47;2017;3,158;;;;PEAB4
48;2016;1,336;;;;PEAB4
49;2015;2,770;;;;PEAB4
50;2014;2,561;;;;PEAB4
51;2013;1,575;;;;PEAB4
52;2012;1,181;;;;PEAB4
53;2011;2,164;;;;PEAB4
54;2010;0,209;;;;PEAB4
