Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
29/04/2016;0,1614;DIVIDENDO;-							  ;1;TCSA3
24/04/2015;0,2056;Dividendo;-							  ;1;TCSA3
03/04/2014;0,4683;DIVIDENDO;-							  ;1;TCSA3
26/04/2012;0,3006;DIVIDENDO;-							  ;1;TCSA3
28/04/2011;0,2568;DIVIDENDO;-							  ;1;TCSA3
29/04/2010;0,1806;DIVIDENDO;-							  ;1;TCSA3
28/04/2009;0,1229;DIVIDENDO;-							  ;1;TCSA3
18/04/2008;0,0531;DIVIDENDO;-							  ;1;TCSA3
16/04/2007;0,0158;DIVIDENDO;-							  ;1;TCSA3
;;;;;TCSA3
2016;0,161;;;;TCSA3
2015;0,206;;;;TCSA3
2014;0,468;;;;TCSA3
2012;0,301;;;;TCSA3
2011;0,257;;;;TCSA3
2010;0,181;;;;TCSA3
