Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
29/04/2026;0,0841;DIVIDENDO;12/06/2026							  ;1;EALT4
29/04/2026;0,0620;DIVIDENDO;30/10/2026							  ;1;EALT4
29/04/2026;0,0620;DIVIDENDO;28/08/2026							  ;1;EALT4
15/12/2025;0,2665;JRS CAP PROPRIO;-							  ;1;EALT4
29/04/2025;0,1556;JRS CAP PROPRIO;31/10/2025							  ;1;EALT4
29/04/2025;0,1556;JRS CAP PROPRIO;29/08/2025							  ;1;EALT4
29/04/2025;0,1556;JRS CAP PROPRIO;30/06/2025							  ;1;EALT4
29/04/2025;0,0545;DIVIDENDO;31/10/2025							  ;1;EALT4
29/04/2025;0,0545;DIVIDENDO;29/08/2025							  ;1;EALT4
29/04/2025;0,0545;DIVIDENDO;30/06/2025							  ;1;EALT4
26/04/2024;0,1515;JRS CAP PROPRIO;31/10/2024							  ;1;EALT4
26/04/2024;0,1515;JRS CAP PROPRIO;30/08/2024							  ;1;EALT4
26/04/2024;0,1515;JRS CAP PROPRIO;28/06/2024							  ;1;EALT4
26/04/2024;0,0177;DIVIDENDO;31/10/2024							  ;1;EALT4
26/04/2024;0,0177;DIVIDENDO;30/08/2024							  ;1;EALT4
26/04/2024;0,0177;DIVIDENDO;28/06/2024							  ;1;EALT4
26/04/2023;0,1025;JRS CAP PROPRIO;30/11/2023							  ;1;EALT4
26/04/2023;0,1025;JRS CAP PROPRIO;29/09/2023							  ;1;EALT4
26/04/2023;0,1025;JRS CAP PROPRIO;31/07/2023							  ;1;EALT4
26/04/2023;0,0234;DIVIDENDO;30/11/2023							  ;1;EALT4
26/04/2023;0,0234;DIVIDENDO;29/09/2023							  ;1;EALT4
26/04/2023;0,0234;DIVIDENDO;31/07/2023							  ;1;EALT4
27/04/2022;0,0852;JRS CAP PROPRIO;30/11/2022							  ;1;EALT4
27/04/2022;0,0852;JRS CAP PROPRIO;30/09/2022							  ;1;EALT4
27/04/2022;0,0852;JRS CAP PROPRIO;29/07/2022							  ;1;EALT4
27/04/2022;0,0147;DIVIDENDO;30/11/2022							  ;1;EALT4
27/04/2022;0,0147;DIVIDENDO;30/09/2022							  ;1;EALT4
27/04/2022;0,0147;DIVIDENDO;29/07/2022							  ;1;EALT4
19/01/2022;0,9565;DIVIDENDO;28/11/2022							  ;1;EALT4
29/04/2021;0,0673;JRS CAP PROPRIO;30/07/2021							  ;1;EALT4
29/04/2021;0,0673;JRS CAP PROPRIO;30/11/2021							  ;1;EALT4
29/04/2021;0,0673;JRS CAP PROPRIO;30/09/2021							  ;1;EALT4
29/04/2021;0,0348;DIVIDENDO;30/11/2021							  ;1;EALT4
29/04/2021;0,0348;DIVIDENDO;30/09/2021							  ;1;EALT4
29/04/2021;0,0348;DIVIDENDO;30/07/2021							  ;1;EALT4
28/05/2020;0,0440;JRS CAP PROPRIO;-							  ;1;EALT4
28/05/2020;0,0161;DIVIDENDO;-							  ;1;EALT4
02/05/2019;0,0465;DIVIDENDO;30/04/2020							  ;1;EALT4
02/05/2019;0,0465;DIVIDENDO;30/10/2019							  ;1;EALT4
02/05/2019;0,0465;DIVIDENDO;30/07/2019							  ;1;EALT4
02/05/2018;0,9470;DIVIDENDO;20/12/2018							  ;1;EALT4
02/05/2018;0,9470;DIVIDENDO;20/09/2018							  ;1;EALT4
02/05/2018;0,9470;DIVIDENDO;20/07/2018							  ;1;EALT4
06/11/2017;0,8899;JRS CAP PROPRIO;-							  ;1;EALT4
05/08/2016;0,4025;DIVIDENDO;-							  ;1;EALT4
23/11/2015;0,7487;JUROS;-							  ;1;EALT4
28/04/2015;0,6039;Dividendo;-							  ;1;EALT4
16/12/2014;0,4289;JRS CAP PROPRIO;-							  ;1;EALT4
28/04/2014;1,0503;DIVIDENDO;-							  ;1;EALT4
17/12/2013;0,2300;JRS CAP PRÓPRIO;-							  ;1;EALT4
29/04/2013;0,2541;DIVIDENDO;-							  ;1;EALT4
;;;;;EALT4
2026;0,208;;;;EALT4
2025;0,897;;;;EALT4
2024;0,508;;;;EALT4
2023;0,378;;;;EALT4
2022;1,256;;;;EALT4
2021;0,306;;;;EALT4
2020;0,060;;;;EALT4
2019;0,139;;;;EALT4
2018;2,841;;;;EALT4
2017;0,890;;;;EALT4
2016;0,403;;;;EALT4
2015;1,353;;;;EALT4
2014;1,479;;;;EALT4
2013;0,484;;;;EALT4
