;Data;Valor;Tipo;Data de Pagamento;Por quantas ações;Acao
0;05/05/2015;0,0070;Dividendo;- ;1;TCNO3
1;05/05/2015;0,0009;DIVIDENDO;- ;1;TCNO3
2;30/04/2012;0,0030;DIVIDENDO;- ;1;TCNO3
3;30/04/2010;0,0075;DIVIDENDO;- ;1;TCNO3
4;30/04/2009;0,0004;DIVIDENDO;- ;1;TCNO3
5;28/04/2008;0,0229;DIVIDENDO;- ;1;TCNO3
6;27/04/2007;0,5091;DIVIDENDO;- ;1000;TCNO3
7;28/04/2006;0,1308;DIVIDENDO;- ;1000;TCNO3
8;29/04/2005;0,0662;DIVIDENDO;- ;1000;TCNO3
9;29/04/2004;0,0209;DIVIDENDO;- ;1000;TCNO3
10;04/12/2003;0,0138;DIVIDENDO;- ;1000;TCNO3
11;27/04/2000;0,0406;DIVIDENDO;- ;1000;TCNO3
12;28/04/1999;0,1055;DIVIDENDO;- ;1000;TCNO3
13;27/04/1998;0,1593;DIVIDENDO;- ;1000;TCNO3
14;28/04/1997;0,1500;DIVIDENDO;- ;1000;TCNO3
15;30/04/1996;0,0500;DIVIDENDO;- ;1000;TCNO3
16;;;;;;TCNO3
17;2015;0,008;;;;TCNO3
18;2012;0,003;;;;TCNO3
19;2010;0,007;;;;TCNO3
