;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;9.38%;-7.96%;0.67%
2010;4.81%;0.64%;-6.51%;-3.37%;-12.91%;-0.59%;5.33%;12.36%;4.38%;-3.45%;-0.31%;2.35%;0.41%
2011;-0.00%;-0.50%;-3.42%;0.53%;1.05%;25.00%;-5.42%;3.97%;-4.35%;0.00%;0.45%;5.52%;21.66%
2012;-2.66%;1.32%;-4.78%;-0.47%;-0.00%;0.47%;-4.65%;4.31%;6.25%;4.07%;5.04%;6.54%;15.59%
2013;2.85%;2.76%;3.98%;1.22%;6.15%;-7.47%;2.00%;0.95%;-8.16%;8.44%;-3.28%;0.00%;8.37%
2014;1.69%;3.54%;-10.75%;21.38%;-13.85%;-1.79%;2.73%;13.21%;8.40%;-4.06%;0.00%;5.77%;23.48%
2015;-19.71%;16.85%;-6.98%;10.00%;8.57%;4.52%;-1.67%;-5.25%;3.00%;-0.36%;-1.46%;3.70%;6.42%
2016;-2.64%;1.39%;3.44%;4.64%;3.48%;12.14%;22.35%;1.29%;-1.05%;7.91%;-11.84%;-5.83%;36.22%
2017;9.63%;12.36%;0.44%;0.22%;-1.10%;6.13%;4.27%;0.61%;3.43%;-3.51%;2.43%;7.82%;50.51%
2018;11.72%;8.20%;6.77%;-4.52%;-9.06%;-2.92%;3.62%;0.62%;1.95%;12.05%;8.41%;-0.62%;39.62%
2019;12.52%;-2.05%;0.57%;3.77%;7.68%;2.20%;7.39%;-3.82%;5.35%;-3.58%;-4.46%;18.27%;50.08%
2020;3.02%;-4.37%;-28.85%;20.71%;2.98%;5.79%;-1.93%;-9.22%;-6.09%;0.90%;10.73%;11.68%;-3.85%
2021;-2.87%;-12.75%;6.11%;-2.45%;5.44%;-0.34%;-8.28%;5.94%;-0.77%;-10.31%;14.94%;-2.78%;-10.93%
2022;3.86%;-2.43%;14.87%;-2.40%;-7.14%;-8.79%;9.14%;-1.49%;-0.95%;15.76%;-12.00%;3.54%;8.09%
2023;-4.57%;-8.02%;5.90%;4.03%;5.36%;13.99%;-0.02%;-6.80%;1.41%;-0.30%;13.24%;1.99%;26.37%
2024;-4.20%;0.45%;-5.84%;-5.79%;1.35%;-0.20%;-3.70%;10.05%;-5.33%;-3.66%;-6.81%;-9.28%;-29.44%
2025;8.72%;0.54%;5.10%;14.85%;3.40%;1.73%;-5.50%;9.42%;0.00%;0.00%;0.00%;0.00%;43.48%
