;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2013;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.16%;12.36%;-1.62%;10.36%
2014;-13.25%;8.75%;7.45%;17.03%;17.77%;0.98%;-3.19%;3.92%;-1.23%;6.45%;19.40%;-6.01%;67.48%
2015;-41.30%;-22.80%;-2.01%;32.59%;6.05%;0.75%;-26.48%;-28.71%;-14.25%;37.25%;-5.64%;9.96%;-59.74%
2016;-27.68%;18.24%;-15.34%;6.92%;-2.19%;40.25%;5.77%;-7.42%;-11.99%;8.87%;0.37%;0.59%;0.57%
2017;-1.69%;2.91%;-2.83%;0.46%;21.64%;0.49%;3.72%;10.06%;23.53%;5.63%;5.74%;9.69%;108.59%
2018;-2.83%;-1.67%;-6.40%;-18.07%;-8.78%;-19.57%;-0.27%;-13.33%;5.38%;21.53%;1.08%;1.01%;-39.24%
2019;18.71%;-7.23%;-0.11%;6.72%;-4.81%;0.63%;12.61%;-2.42%;-1.57%;3.53%;5.23%;32.28%;75.30%
2020;23.90%;-2.47%;-47.03%;19.45%;-3.73%;12.04%;16.97%;4.18%;-12.86%;6.98%;28.63%;0.28%;20.85%
2021;-6.86%;-16.97%;7.76%;8.20%;16.45%;9.60%;-16.73%;-15.74%;-7.74%;-26.17%;29.70%;-1.87%;-30.00%
2022;5.12%;-18.80%;1.26%;-23.55%;0.54%;-30.11%;14.87%;12.95%;19.76%;13.04%;-35.47%;-12.67%;-54.05%
2023;14.51%;-27.83%;-21.32%;-7.97%;29.44%;40.13%;14.80%;-24.32%;-15.66%;-15.31%;52.69%;12.34%;15.54%
2024;-1.57%;16.63%;-4.30%;-31.02%;2.96%;-9.48%;14.29%;3.78%;-28.35%;8.51%;-16.08%;-26.17%;-59.65%
2025;30.38%;-17.96%;36.09%;41.07%;33.23%;-0.24%;-14.15%;-8.79%;0.00%;0.00%;0.00%;0.00%;113.72%
