;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;17.65%;-4.17%;13.04%;12.31%;43.84%;38.10%;0.00%;184.31%
2001;3.45%;0.00%;0.00%;-16.67%;0.00%;-8.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-47.83%;-58.62%
2002;0.00%;108.33%;0.00%;0.00%;-28.00%;0.00%;0.00%;0.00%;0.00%;-50.00%;-10.00%;0.00%;-32.50%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;23.46%;0.00%;-9.00%;12.35%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-38.46%;-10.71%;0.00%;54.00%;-15.38%
2005;0.00%;107.79%;-11.87%;0.00%;48.94%;-4.76%;0.00%;0.00%;-5.00%;0.00%;31.58%;0.00%;224.68%
2006;80.00%;0.00%;0.00%;0.00%;-11.11%;-15.00%;-19.12%;9.09%;-3.67%;-1.38%;5.26%;26.00%;51.20%
2007;-7.41%;2.86%;0.00%;11.11%;-0.00%;0.00%;-25.00%;-0.33%;-12.71%;-4.21%;-18.00%;12.68%;-38.89%
2008;-11.26%;-4.88%;2.56%;-20.00%;50.00%;4.58%;19.52%;-3.33%;-38.97%;-20.90%;8.57%;37.50%;-9.52%
2009;-3.35%;13.86%;16.96%;29.74%;-6.88%;0.92%;6.10%;-3.74%;5.97%;-1.41%;-10.00%;4.76%;57.89%
2010;0.00%;1.52%;2.99%;-15.94%;-6.90%;1.48%;4.01%;1.40%;4.84%;3.96%;-11.11%;-3.58%;-18.19%
2011;-5.66%;0.40%;11.95%;3.91%;11.64%;-1.84%;13.75%;-18.96%;0.34%;4.73%;3.23%;4.14%;25.75%
2012;6.10%;2.01%;-3.38%;-1.17%;12.10%;-4.11%;-2.57%;5.28%;22.56%;5.68%;11.61%;1.30%;66.89%
2013;-2.88%;2.57%;3.28%;13.83%;1.79%;-3.31%;-1.71%;3.83%;-3.35%;3.12%;-9.24%;-0.60%;5.77%
2014;-4.72%;17.43%;-10.79%;-3.59%;0.27%;7.94%;-6.42%;8.67%;-0.74%;-25.23%;-8.75%;-7.12%;-33.38%
2015;-2.95%;-9.42%;4.03%;9.68%;-30.75%;12.34%;-20.45%;-1.90%;1.46%;0.48%;-14.76%;11.73%;-40.89%
2016;0.00%;-0.00%;0.00%;0.00%;-2.50%;-21.54%;27.45%;-0.51%;-11.34%;7.56%;2.70%;-5.26%;-10.00%
2017;60.56%;-17.30%;2.51%;-12.24%;4.65%;6.22%;5.02%;19.52%;-0.67%;-1.01%;15.25%;0.98%;90.73%
2018;13.24%;4.68%;-4.71%;-1.04%;70.97%;-18.70%;37.50%;9.09%;-14.83%;14.68%;-3.92%;22.47%;167.79%
2019;2.19%;-14.00%;-3.49%;3.27%;-2.63%;-0.00%;8.00%;-10.77%;8.30%;-4.18%;-4.55%;33.71%;8.85%
2020;3.70%;-14.84%;-23.06%;4.82%;0.60%;49.11%;-4.39%;-6.75%;-13.62%;-1.97%;-0.00%;2.51%;-17.31%
2021;-6.37%;-1.57%;1.60%;2.62%;2.04%;48.50%;-5.72%;-22.86%;-15.28%;-19.13%;-6.08%;-0.72%;-32.35%
2022;-9.42%;-2.40%;-0.82%;-4.96%;-17.45%;-14.44%;-5.19%;-1.37%;-8.33%;-6.06%;-18.55%;-18.81%;-68.66%
2023;-0.00%;-8.54%;-34.67%;68.37%;32.12%;37.61%;-19.33%;-15.70%;-9.31%;-11.89%;41.10%;-5.22%;32.93%
2024;-13.76%;-8.51%;-8.72%;-1.91%;-29.22%;-24.77%;84.15%;-7.95%;-7.91%;-17.19%;-7.55%;-18.37%;-63.30%
2025;3.75%;-4.82%;-7.59%;-13.70%;-4.76%;-5.00%;17.54%;-8.21%;0.00%;0.00%;0.00%;0.00%;-23.12%
