;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;100.00%;0.00%;-50.00%;0.00%;0.00%;0.00%;-0.00%
2005;0.00%;100.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;12150.08%;24400.16%
2006;0.41%;71501.85%;-5.79%;-8.09%;-3.87%;11.14%;-4.75%;26.85%;-1.42%;15.50%;-0.29%;2.31%;93230.82%
2007;-2.91%;-0.39%;-15.01%;9.03%;13.21%;-6.81%;-1.79%;-20.08%;29.94%;-1.56%;9.55%;-0.05%;3.95%
2008;-10.53%;11.26%;-12.21%;27.00%;-0.41%;-23.90%;-2.39%;-13.56%;3.28%;-36.71%;-42.58%;19.69%;-68.11%
2009;11.59%;-15.26%;17.55%;62.81%;-4.65%;-7.92%;45.20%;14.74%;-2.31%;-2.02%;11.07%;-6.04%;164.43%
2010;-10.67%;12.37%;-10.30%;-2.17%;-7.10%;-1.77%;22.22%;-8.30%;7.81%;8.05%;-15.43%;1.01%;-10.34%
2011;-15.19%;0.29%;-1.46%;-4.61%;-6.31%;-14.66%;1.21%;-1.00%;-27.82%;21.79%;-17.89%;-23.18%;-64.49%
2012;15.64%;0.31%;-10.03%;-17.77%;-26.69%;1.16%;-4.57%;64.07%;8.39%;-16.16%;12.85%;11.74%;14.18%
2013;5.41%;-13.90%;-5.61%;0.74%;-5.90%;-24.71%;-4.17%;2.17%;27.13%;-15.48%;11.88%;20.33%;-13.39%
2014;-12.77%;7.32%;8.18%;5.36%;-9.09%;2.27%;-2.22%;2.27%;-12.44%;-8.63%;1.67%;-20.22%;-35.63%
2015;-11.64%;8.53%;2.86%;28.47%;-15.68%;1.92%;8.18%;-11.63%;-11.18%;23.70%;-1.20%;-1.82%;10.96%
2016;-3.09%;12.74%;1.13%;-10.97%;-23.23%;15.13%;7.30%;8.16%;4.40%;-1.20%;-15.24%;-10.79%;-21.31%
2017;32.26%;-6.71%;-11.92%;0.11%;-41.18%;1.12%;9.52%;-0.00%;15.78%;7.87%;28.65%;21.45%;38.31%
2018;-15.93%;-10.29%;-33.90%;15.49%;4.41%;-15.93%;18.28%;-7.69%;-0.89%;5.45%;33.47%;7.30%;-17.40%
2019;-16.57%;-30.35%;-13.03%;-24.97%;-15.74%;28.13%;3.37%;-13.33%;6.26%;-8.42%;16.36%;36.97%;-43.13%
2020;-6.11%;-15.48%;-44.77%;2.63%;8.21%;42.18%;-3.33%;-5.55%;-12.53%;-12.01%;11.55%;2.35%;-44.47%
2021;4.14%;1.55%;-0.00%;-0.87%;-4.61%;2.30%;-15.51%;-18.09%;-16.23%;-22.09%;1.49%;-1.47%;-53.79%
2022;1.49%;-13.24%;10.73%;-19.90%;-7.64%;-26.21%;14.95%;-3.25%;-24.65%;-2.60%;-19.06%;60.19%;-43.66%
2023;30.91%;-35.88%;-27.92%;-4.34%;-13.79%;40.08%;-13.01%;-16.78%;-17.37%;25.36%;26.20%;59.08%;5.25%
2024;35.22%;-38.18%;-10.49%;-21.39%;-20.69%;-19.32%;-4.49%;-17.55%;-15.21%;-30.94%;-3.90%;-20.27%;-86.70%
2025;16.10%;-19.71%;106.36%;-38.33%;-12.86%;-14.34%;-26.94%;-13.03%;0.00%;0.00%;0.00%;0.00%;-43.73%
