;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-88.47%;18.04%;29.90%;-8.62%;-1.85%;0.49%;0.00%;-1.39%;1.41%;-2.78%;4.29%;0.00%;-83.84%
2001;-1.37%;6.94%;2.60%;-0.06%;-8.80%;0.22%;17.38%;0.00%;-5.55%;-6.25%;6.67%;5.00%;15.07%
2002;0.00%;-5.95%;1.27%;-6.25%;-5.32%;-1.42%;-7.14%;-7.69%;1.67%;2.48%;0.02%;3.98%;-22.61%
2003;-0.02%;7.71%;14.27%;18.75%;3.16%;0.00%;0.00%;0.20%;17.11%;11.30%;0.00%;9.37%;115.35%
2004;6.44%;-3.36%;0.00%;7.64%;-29.03%;27.36%;7.07%;20.00%;-2.78%;14.29%;0.00%;-6.15%;34.07%
2005;3.62%;10.54%;-2.33%;-4.76%;0.00%;-5.00%;-0.11%;-10.43%;-5.88%;25.00%;0.00%;-10.00%;-4.10%
2006;19.44%;16.28%;2.04%;7.80%;-0.55%;-1.28%;0.00%;1.11%;0.77%;7.27%;18.30%;5.99%;105.56%
2007;36.46%;30.72%;20.61%;6.78%;2.34%;0.01%;14.24%;-8.45%;-1.09%;3.33%;-3.23%;-1.11%;140.54%
2008;-3.37%;0.34%;-7.42%;-14.95%;5.96%;-2.85%;21.84%;-2.29%;-28.00%;-53.50%;-21.09%;9.09%;-73.03%
2009;-16.50%;27.35%;-5.96%;29.67%;6.94%;6.73%;12.84%;9.78%;18.18%;-5.38%;-2.28%;11.04%;122.45%
2010;1.54%;-1.14%;28.74%;-7.49%;-13.33%;7.69%;-4.43%;2.77%;-4.00%;11.36%;2.11%;9.34%;30.80%
2011;-6.00%;-8.24%;8.55%;2.88%;-3.68%;-5.14%;-5.79%;2.26%;-5.70%;-1.61%;6.15%;9.77%;-8.35%
2012;-4.97%;4.31%;9.23%;-5.27%;-0.14%;1.29%;12.34%;14.81%;-1.59%;-3.89%;1.73%;-5.93%;21.11%
2013;15.07%;13.86%;-5.49%;-0.20%;-1.82%;-20.10%;3.48%;5.99%;5.53%;3.62%;-3.17%;0.17%;12.76%
2014;-8.00%;8.57%;-2.06%;4.32%;0.11%;-1.52%;-2.97%;5.89%;-2.95%;6.53%;-1.02%;-2.63%;3.01%
2015;-6.83%;-2.86%;-2.06%;-0.59%;-11.26%;-9.70%;-10.91%;-2.23%;5.79%;-8.07%;-1.66%;-3.18%;-43.05%
2016;-10.50%;-1.23%;27.37%;21.69%;3.87%;9.32%;2.63%;10.31%;-1.57%;8.35%;4.71%;-0.12%;96.45%
2017;4.83%;0.29%;10.34%;1.56%;5.90%;10.90%;6.20%;2.80%;8.00%;8.81%;-13.21%;12.08%;72.69%
2018;3.33%;-11.35%;7.00%;-0.26%;-10.08%;-5.29%;-8.58%;8.18%;2.05%;1.00%;-4.10%;11.42%;-9.33%
2019;13.35%;-2.54%;-7.63%;-4.82%;7.85%;1.17%;-2.44%;2.46%;-3.44%;-1.45%;8.53%;19.82%;31.09%
2020;11.49%;0.00%;-20.81%;-2.42%;4.08%;1.08%;-2.74%;7.63%;-1.82%;8.22%;7.49%;15.43%;25.10%
2021;0.14%;-2.34%;-8.88%;10.23%;-4.36%;5.87%;-3.53%;28.87%;7.53%;-1.18%;-3.70%;-12.24%;11.05%
2022;3.95%;-10.63%;17.83%;-17.78%;-4.32%;-5.91%;-0.23%;19.72%;2.25%;0.91%;-12.97%;-8.80%;-20.75%
2023;10.11%;-9.18%;4.79%;2.29%;-1.08%;10.35%;-4.00%;-5.60%;-5.16%;0.16%;3.28%;5.92%;10.17%
2024;-5.36%;6.22%;5.11%;-6.52%;-3.19%;4.16%;-1.62%;1.61%;-0.59%;-0.20%;-1.16%;10.21%;7.59%
2025;1.32%;-1.83%;5.68%;2.47%;-0.86%;10.17%;-6.33%;1.94%;0.00%;0.00%;0.00%;0.00%;12.33%
