;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-1.16%;-3.53%;9.76%;-0.00%;-16.67%;11.33%;-1.08%;15.01%;0.00%;-15.89%;6.26%;0.12%;-1.16%
2001;-8.24%;2.56%;25.00%;-5.00%;-0.00%;-5.26%;0.00%;-5.56%;-3.53%;-2.44%;16.25%;-1.08%;8.24%
2002;-4.35%;0.00%;2.84%;9.39%;-8.99%;-5.66%;-11.76%;6.67%;0.00%;-18.75%;-12.31%;5.26%;-34.78%
2003;2.50%;-2.60%;0.00%;0.17%;0.00%;0.00%;0.00%;8.33%;-1.54%;11.72%;3.50%;-3.38%;19.17%
2004;-0.70%;4.23%;6.76%;-6.96%;-2.04%;2.78%;7.43%;-1.89%;5.13%;5.49%;8.67%;-2.13%;28.67%
2005;-0.54%;6.56%;5.13%;3.41%;8.02%;5.68%;-0.83%;-0.42%;9.20%;4.29%;4.34%;-1.41%;52.17%
2006;8.57%;11.84%;7.35%;12.33%;-4.10%;-5.90%;-2.70%;-5.00%;2.63%;0.00%;3.70%;12.64%;46.43%
2007;14.63%;6.38%;-5.60%;5.51%;9.08%;10.46%;-5.33%;2.11%;0.00%;9.66%;-8.81%;0.00%;41.46%
2008;-4.14%;13.31%;-3.17%;4.92%;-0.00%;-3.44%;-6.15%;3.45%;-5.00%;-9.82%;0.00%;13.81%;0.86%
2009;12.82%;1.52%;-0.60%;2.10%;0.29%;4.13%;11.24%;13.90%;0.02%;2.89%;-1.73%;-3.08%;50.77%
2010;1.02%;-2.36%;4.56%;2.38%;-4.02%;0.00%;7.58%;0.00%;-2.17%;0.54%;-0.00%;-2.22%;4.86%
2011;-1.51%;-0.23%;4.65%;4.44%;-3.26%;2.29%;-4.91%;-0.52%;1.18%;0.28%;0.42%;10.47%;13.15%
2012;-1.05%;-8.09%;6.48%;1.07%;-7.00%;20.00%;-4.71%;0.00%;-34.67%;-4.85%;0.00%;-32.14%;-56.10%
2013;7.32%;-4.59%;42.93%;-34.00%;2.04%;0.00%;-12.90%;3.33%;16.67%;2.38%;-18.60%;2.86%;-11.30%
2014;0.00%;-0.56%;-4.97%;5.82%;8.33%;0.00%;0.00%;-7.74%;-5.45%;-0.06%;-5.82%;-12.55%;-22.22%
2015;-4.47%;8.87%;7.41%;11.34%;6.67%;1.65%;2.93%;0.00%;0.00%;21.05%;4.95%;14.10%;101.19%
2016;0.17%;-1.58%;0.00%;2.84%;-1.78%;0.00%;-15.73%;-5.37%;1.62%;1.06%;4.21%;-6.57%;-20.60%
2017;-6.49%;-3.76%;-0.90%;0.30%;-0.60%;0.00%;-6.44%;13.60%;-0.00%;-0.06%;-14.99%;13.93%;-8.53%
2018;-5.87%;-1.30%;0.00%;0.83%;0.00%;0.00%;-0.35%;30.65%;0.00%;-0.67%;0.00%;0.50%;21.77%
2019;0.00%;0.00%;0.00%;-2.80%;-3.49%;10.43%;23.82%;4.21%;-14.58%;14.52%;5.72%;11.73%;54.46%
2020;6.63%;-1.63%;-5.64%;4.16%;0.00%;7.53%;4.23%;3.39%;-6.46%;-4.62%;-2.00%;38.78%;44.97%
2021;-8.54%;-0.33%;-9.33%;-0.41%;9.41%;7.53%;1.69%;-16.63%;11.96%;4.43%;-9.99%;-2.55%;-15.80%
2022;-0.44%;9.96%;9.09%;49.90%;-0.02%;0.00%;-1.25%;1.54%;0.00%;0.02%;0.00%;0.00%;79.50%
