;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2004;0.00%;-44.44%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-44.44%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2006;0.00%;0.00%;0.00%;0.00%;-109.07%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-109.07%
2007;0.00%;0.00%;0.00%;0.00%;-106.65%;0.00%;0.00%;54900.00%;81.82%;19.00%;4.20%;20.97%;-10081.04%
2008;-3.67%;-10.03%;7.31%;-7.53%;2.44%;-6.82%;-11.38%;-3.67%;-4.29%;-10.45%;0.00%;-2.78%;-41.60%
2009;0.00%;-42.86%;-10.00%;-22.22%;0.00%;-11.43%;-16.13%;15.38%;-1.67%;-1.69%;34.48%;-12.82%;-61.14%
2010;32.35%;3.33%;2.15%;-5.26%;-13.33%;1.28%;8.86%;-1.16%;5.88%;21.11%;-7.34%;15.84%;72.06%
2011;11.11%;3.08%;-5.97%;-2.38%;-0.81%;2.46%;28.00%;-26.25%;2.54%;5.79%;-4.69%;0.82%;5.13%
2012;26.83%;-10.26%;-7.14%;1.54%;-33.33%;-9.09%;7.50%;-1.16%;-5.88%;27.50%;-20.59%;9.88%;-27.64%
2013;5.62%;-1.06%;-8.60%;2.35%;-2.30%;-12.94%;16.22%;10.47%;-1.05%;1.06%;-8.42%;-4.60%;-6.74%
2014;-12.05%;8.22%;-1.27%;5.13%;3.66%;-12.94%;5.41%;-1.28%;-19.48%;-6.45%;-17.24%;4.17%;-39.76%
2015;-12.00%;6.82%;-2.13%;0.00%;4.35%;39.58%;0.00%;-10.45%;-5.00%;1.75%;-3.45%;0.00%;12.00%
2016;-14.29%;0.00%;0.00%;0.00%;4.17%;3.52%;-1.85%;0.71%;-0.39%;0.39%;-3.83%;-16.18%;-26.36%
2017;-16.10%;-4.05%;4.22%;-0.58%;38.37%;-15.97%;30.00%;23.00%;-12.82%;-59.11%;-22.81%;-15.91%;-64.11%
2018;11.08%;-1.46%;28.15%;-23.12%;-23.56%;-3.28%;5.08%;-1.61%;-1.64%;13.33%;-2.94%;-3.33%;-13.78%
2019;37.30%;-6.85%;2.70%;-10.74%;1.34%;-5.28%;27.58%;31.00%;-0.00%;-12.83%;-0.76%;17.92%;91.85%
2020;41.67%;-20.30%;-29.09%;-10.20%;6.59%;23.45%;42.49%;26.18%;15.27%;-15.83%;11.39%;0.89%;85.46%
2021;-9.69%;-9.85%;4.22%;20.46%;65.26%;-9.13%;-7.12%;-7.97%;-11.48%;-12.59%;30.21%;-12.53%;15.59%
2022;20.73%;-0.88%;11.59%;3.48%;-13.55%;-13.81%;-2.56%;-1.61%;-0.69%;-9.02%;2.86%;-9.64%;-17.10%
2023;-5.54%;10.64%;-1.67%;30.44%;6.19%;-0.72%;-10.18%;42.68%;1.06%;-10.15%;-25.22%;25.96%;54.89%
2024;-17.74%;0.52%;-14.06%;-7.88%;-4.78%;-10.00%;-6.83%;1.02%;-3.37%;-2.79%;-2.87%;17.64%;-43.33%
2025;-0.76%;-4.77%;1.20%;14.25%;-0.63%;4.42%;-8.06%;-3.29%;0.00%;0.00%;0.00%;0.00%;0.82%
