;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;14.28%;0.00%;0.00%;0.00%;428.89%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;504.42%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;13.82%;7.35%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-4.39%;0.00%;16.82%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;16.81%;0.00%;6.60%;0.00%;0.00%;0.00%;24.52%
2004;0.00%;-1.88%;1.91%;0.00%;0.00%;0.00%;-6.19%;0.00%;19.92%;0.00%;0.22%;10.86%;25.00%
2005;0.00%;-0.15%;-9.86%;-5.56%;0.00%;-11.77%;-3.20%;10.19%;0.00%;6.25%;0.00%;0.00%;-15.00%
2006;0.00%;0.00%;1.18%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;336.05%;33.33%;488.24%
2007;10.00%;81.82%;10.00%;-17.95%;38.89%;34.40%;2.08%;-13.70%;0.29%;8.05%;-20.53%;13.33%;189.67%
2008;-11.15%;-0.78%;3.82%;6.13%;9.42%;-1.32%;-8.05%;-5.26%;-21.26%;-2.56%;6.17%;-3.91%;-28.49%
2009;-20.00%;14.25%;15.83%;28.00%;16.82%;19.98%;6.72%;5.00%;7.51%;14.44%;-5.05%;12.06%;178.63%
2010;-1.10%;2.96%;3.13%;5.00%;-1.34%;17.04%;6.09%;1.07%;17.05%;-0.39%;-2.44%;-3.29%;50.18%
2011;-11.11%;5.83%;0.83%;-11.32%;-0.88%;-4.50%;14.55%;2.46%;-10.00%;-4.00%;16.67%;3.32%;-2.67%
2012;11.80%;15.31%;7.28%;15.72%;-9.20%;8.88%;15.56%;-7.69%;8.03%;-4.04%;-6.04%;9.86%;80.60%
2013;-3.55%;2.56%;-5.52%;0.74%;5.85%;-6.25%;-10.23%;-12.54%;8.69%;-10.53%;3.05%;-12.31%;-35.54%
2014;-1.69%;13.76%;18.91%;-3.21%;-0.00%;-3.66%;4.00%;15.39%;-4.03%;7.40%;8.63%;4.08%;73.44%
2015;1.97%;10.60%;0.87%;19.10%;4.40%;13.88%;7.10%;-8.34%;-1.21%;2.28%;-0.85%;-10.22%;42.22%
2016;16.91%;10.92%;13.73%;5.48%;4.91%;9.62%;4.97%;-9.96%;11.31%;6.91%;-8.99%;-4.87%;74.21%
2017;7.04%;-9.31%;-0.96%;14.97%;6.75%;-2.42%;-1.58%;0.51%;8.38%;4.28%;12.52%;4.50%;51.33%
2018;-8.03%;-7.92%;-3.59%;-8.05%;-9.46%;6.87%;11.99%;3.55%;-5.73%;-13.27%;-1.10%;-7.76%;-37.17%
2019;8.49%;5.50%;0.09%;5.88%;0.40%;9.87%;9.08%;10.88%;4.27%;14.81%;2.72%;-1.05%;96.90%
2020;11.27%;-3.48%;-14.94%;2.94%;4.45%;1.21%;12.19%;-13.13%;8.77%;2.73%;7.44%;-3.02%;12.78%
2021;-0.48%;-6.78%;8.00%;4.95%;7.15%;-12.21%;2.14%;1.27%;-8.57%;-0.51%;-3.30%;8.85%;-2.03%
2022;-4.69%;0.86%;2.48%;-12.43%;-1.34%;-7.02%;9.53%;3.72%;4.46%;16.31%;-12.39%;3.14%;-1.29%
2023;4.68%;-8.66%;7.80%;7.90%;12.11%;4.48%;-1.92%;-5.14%;0.51%;-6.41%;8.84%;5.06%;30.37%
2024;-13.95%;5.30%;2.74%;-6.20%;-1.99%;2.43%;7.67%;-0.14%;-7.51%;-4.03%;-1.23%;-8.22%;-24.17%
2025;-4.14%;-17.59%;9.61%;4.83%;-25.15%;1.82%;-10.46%;40.16%;0.00%;0.00%;0.00%;0.00%;-13.18%
