;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2021;0.00%;0.00%;0.00%;0.00%;0.00%;5.45%;-10.34%;-26.28%;-18.37%;-46.74%;-14.25%;-21.87%;-79.70%
2022;9.33%;-17.06%;18.93%;10.03%;25.16%;-3.77%;-3.39%;-28.92%;-18.25%;-10.23%;-21.76%;-14.57%;-51.87%
2023;-24.81%;-11.34%;-5.81%;2.47%;15.66%;66.67%;-13.75%;-20.29%;0.00%;0.00%;0.00%;0.00%;-14.73%
