;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-7.02%;-6.08%;1.40%;12.07%;-1.08%;-6.84%;-13.02%;-3.84%;-20.96%;-10.61%;-4.24%;0.59%;-47.94%
2009;2.64%;-12.00%;-7.47%;8.42%;4.85%;0.00%;0.00%;12.65%;15.07%;-1.19%;17.83%;8.59%;55.72%
2010;-8.10%;-2.66%;15.16%;1.25%;-8.78%;0.20%;3.47%;-4.30%;-2.45%;0.85%;3.38%;19.39%;14.63%
2011;-2.91%;8.45%;7.14%;-6.11%;-1.80%;-3.49%;-9.73%;3.30%;-2.26%;23.05%;14.24%;10.80%;42.53%
2012;1.25%;5.43%;-1.17%;9.47%;-7.00%;7.06%;1.06%;0.55%;16.48%;12.55%;1.65%;6.23%;65.42%
2013;6.72%;-2.49%;4.36%;-1.67%;-4.42%;-14.42%;-0.18%;13.66%;-5.97%;2.06%;2.56%;1.32%;-1.17%
2014;0.65%;-6.00%;1.31%;-2.15%;-3.95%;0.00%;2.74%;2.00%;4.87%;2.11%;12.05%;7.06%;21.28%
2015;-5.90%;16.61%;15.93%;0.55%;5.74%;-2.07%;10.25%;-7.00%;10.39%;-2.54%;-2.91%;-4.75%;35.09%
2016;-3.41%;-7.43%;-8.88%;-9.09%;-3.87%;-13.48%;12.99%;0.14%;7.34%;3.24%;-2.56%;2.89%;-22.58%
2017;-1.75%;-0.38%;-2.90%;5.60%;1.51%;-1.40%;0.00%;10.24%;8.44%;2.40%;-3.77%;-3.68%;13.96%
2018;2.87%;-1.78%;6.05%;0.60%;1.76%;-7.40%;5.43%;-1.08%;-1.24%;-0.31%;-4.70%;-3.14%;-3.73%
2019;11.31%;-0.83%;-1.28%;-1.95%;-3.08%;5.88%;-4.25%;-0.48%;1.74%;3.75%;14.78%;4.58%;32.38%
2020;14.93%;-4.31%;-17.44%;9.63%;10.76%;4.86%;0.00%;22.93%;-6.75%;0.85%;5.27%;4.41%;46.92%
2021;4.80%;7.69%;-6.80%;0.55%;-6.72%;-2.53%;-6.59%;7.05%;-8.98%;-4.82%;4.06%;12.61%;-2.38%
2022;-4.80%;-5.10%;4.72%;-14.81%;10.65%;-7.16%;-0.50%;-3.73%;-3.70%;18.96%;-7.05%;2.20%;-13.69%
2023;-3.48%;2.15%;-6.92%;4.96%;11.43%;5.04%;5.71%;0.16%;4.36%;-9.25%;5.36%;-1.73%;17.04%
2024;-3.17%;6.48%;11.53%;-8.95%;-1.73%;5.45%;3.29%;0.67%;-3.67%;-0.71%;7.32%;5.29%;21.91%
2025;-3.92%;-9.98%;-5.33%;-1.87%;0.91%;-0.27%;0.55%;1.62%;0.00%;0.00%;0.00%;0.00%;-17.37%
