;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;14.29%;14.29%
2003;0.00%;0.00%;0.00%;2.50%;0.00%;7.32%;0.00%;4.55%;21.74%;-7.14%;19.23%;5.16%;63.00%
2004;1.23%;0.00%;-6.06%;-6.45%;-13.79%;0.00%;19.60%;7.36%;0.00%;0.00%;0.00%;0.00%;-1.53%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2007;0.00%;0.00%;0.00%;0.00%;-100.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-100.00%
2008;0.00%;3.06%;0.00%;0.00%;0.00%;0.00%;-2.50%;1.54%;0.00%;0.00%;0.00%;0.00%;2.03%
2009;0.00%;0.00%;1.54%;0.00%;0.00%;0.00%;0.00%;1.54%;0.00%;0.00%;0.00%;0.00%;3.11%
2010;0.00%;0.00%;-12.53%;0.00%;0.00%;0.00%;0.00%;2.71%;0.00%;0.00%;0.00%;0.00%;-10.16%
2011;0.00%;0.00%;65.98%;0.00%;0.00%;0.00%;0.00%;41.35%;6.15%;3.73%;3.99%;0.60%;170.23%
2012;10.43%;11.82%;2.59%;8.25%;-4.18%;8.94%;6.86%;-8.51%;4.37%;-6.60%;3.29%;5.20%;48.24%
2013;3.85%;8.12%;-0.39%;4.48%;0.67%;-1.40%;2.17%;-2.42%;4.73%;9.28%;-2.85%;-3.58%;23.98%
2014;-4.74%;-0.82%;5.29%;1.15%;-3.04%;-2.32%;-0.67%;11.90%;-10.21%;4.32%;1.52%;-6.67%;-5.99%
2015;3.34%;12.41%;10.51%;6.77%;-0.76%;-4.42%;6.84%;-8.61%;5.25%;0.30%;-6.37%;-3.63%;20.91%
2016;-1.77%;7.22%;11.19%;3.63%;-5.76%;4.19%;4.12%;1.55%;-4.53%;1.79%;-4.47%;-0.94%;15.88%
2017;-3.35%;-1.15%;11.01%;-1.68%;6.29%;3.57%;-4.54%;0.44%;2.53%;3.70%;-10.12%;6.84%;12.40%
2018;8.72%;-7.60%;-4.71%;-14.76%;-17.29%;-8.10%;-11.53%;2.59%;-9.33%;18.54%;6.78%;12.59%;-27.26%
2019;7.52%;-6.63%;-10.83%;-10.64%;-1.52%;-2.80%;-1.04%;-16.47%;12.61%;2.06%;15.58%;16.83%;-1.79%
2020;-0.86%;-23.51%;-34.33%;15.72%;18.07%;7.36%;3.05%;2.64%;-0.87%;-15.00%;24.11%;16.77%;-5.65%
2021;-8.26%;-11.29%;12.34%;-0.47%;-8.57%;106.82%;-3.86%;-17.25%;2.08%;-11.47%;10.57%;0.76%;37.82%
2022;3.92%;-1.99%;-3.30%;-7.63%;13.36%;-14.34%;3.09%;6.62%;-13.30%;14.32%;5.89%;-11.20%;-9.49%
2023;4.60%;0.66%;5.92%;3.44%;17.24%;11.58%;0.00%;-2.55%;3.25%;9.07%;23.47%;4.99%;114.66%
2024;6.26%;4.22%;-1.68%;-9.20%;-10.37%;-6.78%;2.82%;6.30%;-9.20%;-1.51%;-14.12%;-11.48%;-38.61%
2025;4.16%;0.54%;5.86%;4.21%;-8.64%;7.67%;-2.11%;16.46%;11.75%;-2.55%;2.71%;-0.40%;44.34%
2026;21.44%;6.82%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;29.71%
