;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-6.98%;-2.50%;5.13%;4.88%;2.33%;38.64%;-8.20%;23.21%;-5.80%;-12.31%;-19.30%;4.35%;11.63%
2001;6.25%;-5.88%;-4.17%;-8.70%;4.76%;2.27%;8.89%;-4.08%;-4.26%;-6.67%;50.00%;0.00%;31.25%
2002;1.59%;-4.69%;13.12%;-11.59%;9.84%;5.97%;2.82%;4.11%;-5.26%;6.94%;49.35%;8.70%;98.41%
2003;-8.80%;0.88%;10.43%;1.57%;6.20%;5.84%;20.69%;14.29%;13.50%;17.62%;-7.49%;16.60%;130.40%
2004;4.17%;20.00%;7.50%;-3.62%;-0.27%;20.97%;15.11%;11.20%;9.38%;1.27%;-2.82%;20.48%;159.38%
2005;-5.76%;1.56%;-1.54%;-3.41%;-8.82%;-11.29%;11.82%;-3.58%;9.61%;-0.46%;8.96%;8.51%;2.41%
2006;16.08%;10.92%;-4.77%;-11.51%;-12.05%;-1.78%;-5.86%;-1.33%;9.31%;1.65%;20.81%;7.38%;25.49%
2007;7.81%;11.11%;9.48%;11.12%;14.01%;8.40%;-1.39%;-2.64%;9.28%;10.25%;-5.75%;-8.49%;79.69%
2008;-19.54%;15.27%;-17.56%;12.21%;21.62%;-11.83%;-11.85%;-4.93%;-19.10%;-30.30%;-10.13%;-6.97%;-63.65%
2009;-5.90%;-14.07%;9.07%;43.58%;15.87%;3.04%;25.53%;-1.68%;14.02%;0.45%;11.79%;4.01%;148.48%
2010;-1.80%;-1.70%;-8.84%;5.36%;-0.83%;8.99%;13.70%;-4.10%;6.06%;19.92%;-3.29%;-10.13%;20.78%
2011;-6.02%;-2.60%;-1.33%;6.51%;6.23%;0.71%;-12.58%;-3.78%;-2.49%;10.72%;-11.99%;-12.89%;-28.35%
2012;9.27%;16.76%;9.66%;-14.12%;-7.82%;-2.68%;0.00%;16.00%;12.74%;-8.75%;6.15%;11.32%;51.97%
2013;-7.41%;0.43%;4.24%;6.29%;-0.46%;-6.71%;-1.75%;-1.53%;6.63%;2.58%;-5.35%;-3.46%;-7.49%
2014;-18.89%;-11.59%;3.03%;7.07%;-9.72%;-3.77%;1.14%;16.37%;-11.17%;-3.11%;-8.65%;-15.06%;-45.99%
2015;-15.72%;-3.73%;-15.50%;23.04%;-12.56%;-6.61%;-1.23%;-4.05%;-5.52%;-2.75%;-4.95%;-8.92%;-48.08%
2016;-10.20%;-2.27%;41.40%;-3.86%;8.77%;4.84%;44.92%;-4.25%;2.22%;3.69%;-25.73%;-2.82%;44.41%
2017;13.33%;13.81%;7.87%;-2.08%;1.49%;-3.56%;16.88%;19.70%;8.46%;0.72%;-8.18%;12.03%;109.65%
2018;19.25%;8.30%;-6.80%;1.51%;-20.69%;-10.71%;11.35%;-3.45%;-4.86%;26.84%;10.83%;5.23%;30.91%
2019;7.99%;-3.50%;0.52%;-12.37%;0.78%;6.60%;10.80%;-4.54%;1.37%;7.92%;4.25%;25.82%;49.69%
2020;1.49%;-14.12%;-53.34%;55.96%;3.53%;9.20%;22.27%;-7.90%;13.42%;4.27%;15.84%;10.41%;22.16%
2021;-13.50%;-6.25%;5.06%;4.15%;6.04%;-8.00%;1.00%;-14.65%;1.64%;-13.75%;8.96%;-0.36%;-28.98%
2022;10.76%;-11.88%;0.66%;3.32%;-4.12%;-8.31%;9.45%;-5.47%;-0.00%;4.63%;-6.14%;-8.83%;-17.33%
2023;-1.34%;-1.73%;-5.65%;9.99%;30.27%;13.10%;4.12%;-3.78%;-2.59%;-6.43%;2.66%;17.47%;63.22%
2024;-8.59%;-5.90%;16.89%;-16.94%;-10.94%;14.71%;-0.91%;3.09%;-2.09%;-0.74%;-2.62%;-2.97%;-19.97%
2025;-7.98%;-1.54%;-6.13%;6.53%;1.64%;-1.76%;-20.20%;-4.92%;0.00%;0.00%;0.00%;0.00%;-31.36%
