;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2019;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-34.75%;7.24%;-8.38%;-8.95%;-12.54%;0.91%;-35.71%
2020;2.76%;-1.84%;-30.53%;-9.41%;3.72%;29.74%;54.38%;2.47%;-15.04%;1.47%;39.19%;37.84%;112.60%
2021;36.00%;18.54%;-1.42%;44.55%;-9.75%;12.50%;-8.03%;0.59%;-35.71%;-24.07%;4.15%;-20.65%;17.55%
2022;0.00%;0.00%;-28.74%;-25.22%;-20.20%;-16.46%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-92.85%
