;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;500.00%;-16.67%;0.00%;400.00%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;302.00%;302.00%
2005;223.38%;15.38%;60.00%;-31.67%;58.54%;0.00%;-0.08%;-46.11%;28.29%;11.25%;0.00%;-37.94%;208.46%
2006;85.48%;47.83%;17.06%;-9.55%;-1.11%;6.18%;16.40%;-17.73%;7.73%;61.54%;22.19%;37.70%;754.84%
2007;-16.98%;-5.68%;-1.20%;17.07%;12.50%;46.30%;1.77%;-1.80%;0.70%;-6.92%;-5.41%;7.14%;41.51%
2008;0.00%;-7.20%;0.29%;-2.58%;-5.88%;-11.72%;-23.93%;11.45%;-14.41%;2.41%;-7.12%;5.95%;-44.91%
2009;1.62%;-2.86%;-2.18%;-1.75%;-27.24%;7.64%;17.26%;-6.14%;-6.33%;0.47%;-1.89%;8.01%;-18.44%
2010;-2.40%;-5.90%;13.09%;0.57%;-12.53%;-6.79%;14.29%;-7.71%;-5.85%;-2.84%;8.31%;0.03%;-10.98%
2011;-5.67%;-6.40%;2.53%;-0.63%;-0.37%;0.04%;-7.73%;6.69%;-3.47%;3.68%;0.34%;-2.22%;-13.33%
2012;-2.31%;2.36%;0.54%;-3.40%;1.39%;-0.90%;1.89%;8.70%;17.40%;-10.58%;-2.14%;-3.36%;7.31%
2013;-2.54%;-0.70%;-7.41%;-5.13%;4.76%;-15.71%;21.47%;4.46%;5.62%;-5.35%;-1.92%;1.79%;-4.95%
2014;-2.14%;-4.57%;-4.92%;0.95%;11.36%;4.94%;-4.59%;-4.20%;-6.47%;0.55%;-6.65%;-8.14%;-22.78%
2015;-10.92%;-4.49%;-1.59%;22.77%;-4.35%;-10.23%;-14.57%;-3.78%;-19.11%;14.29%;17.52%;-0.23%;-21.34%
2016;-7.24%;-4.07%;9.83%;2.08%;0.00%;-0.23%;-1.52%;-3.34%;1.31%;8.18%;-17.66%;-3.91%;-17.83%
2017;25.35%;-1.89%;28.31%;19.90%;-3.55%;0.00%;-9.28%;17.14%;15.61%;9.07%;44.02%;-8.33%;222.86%
2018;43.91%;7.39%;13.71%;-5.16%;-2.93%;0.38%;2.09%;-8.36%;-2.64%;0.42%;-4.15%;-7.14%;32.20%
2019;24.24%;-3.38%;1.17%;-8.45%;-2.74%;-2.44%;11.62%;-0.20%;-4.50%;8.78%;4.13%;23.82%;57.40%
2020;7.63%;-11.91%;-35.59%;-17.25%;15.37%;7.16%;18.25%;23.91%;-10.88%;-5.51%;12.50%;-5.56%;-18.09%
2021;-3.33%;-0.81%;2.04%;41.91%;1.74%;-3.28%;-3.53%;-6.26%;-3.09%;8.24%;-13.04%;35.71%;52.94%
2022;-6.50%;0.14%;3.13%;1.23%;-0.69%;-7.12%;4.51%;20.29%;1.67%;-7.88%;-12.01%;-2.76%;-9.16%
2023;10.75%;-5.66%;-4.29%;17.45%;6.36%;0.61%;3.03%;4.59%;-2.36%;-7.72%;9.74%;6.14%;42.13%
2024;8.79%;10.84%;-2.49%;-8.79%;19.52%;-6.20%;9.91%;9.59%;6.97%;-8.11%;7.69%;-5.53%;44.81%
2025;1.04%;-3.89%;3.51%;3.02%;4.65%;-0.48%;-9.42%;-13.28%;0.00%;0.00%;0.00%;0.00%;-15.27%
