;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;97.44%;1.30%;-9.30%;-15.26%;-4.24%;-1.90%;-37.84%;8.81%;-2.38%;-26.83%;-6.67%;-7.14%;-39.53%
2009;-21.15%;9.76%;-6.67%;53.33%;-12.73%;0.00%;0.00%;54.80%;0.00%;0.00%;0.00%;0.00%;67.31%
2010;0.00%;-8.05%;-3.50%;0.26%;-6.98%;0.00%;-16.67%;0.33%;-11.63%;-0.38%;2.26%;0.00%;-37.70%
2011;-7.75%;-10.00%;-11.56%;15.58%;0.00%;0.00%;30.43%;0.00%;0.33%;-0.33%;0.33%;2.33%;13.65%
2012;28.25%;-1.01%;3.84%;-18.72%;20.91%;-2.26%;-5.13%;-0.00%;2.70%;18.42%;-0.89%;-2.47%;41.23%
2013;-5.06%;2.91%;52.94%;35.38%;48.86%;-12.21%;-13.65%;-5.34%;-4.26%;20.00%;-1.20%;-4.40%;134.48%
2014;1.47%;-10.14%;-2.69%;34.72%;8.34%;-1.62%;-4.62%;0.08%;-0.82%;-9.09%;1.82%;-4.46%;6.67%
2015;-2.06%;-14.12%;-1.11%;-6.38%;6.20%;-4.65%;-3.75%;-22.08%;8.33%;-18.46%;18.68%;19.24%;-26.07%
2016;6.13%;0.50%;-26.38%;-10.37%;40.00%;-16.86%;8.42%;44.85%;-12.58%;3.88%;-3.37%;11.60%;25.99%
2017;10.06%;-9.14%;11.73%;6.48%;-0.49%;4.90%;21.50%;10.69%;1.11%;6.53%;-14.19%;-17.29%;27.67%
2018;12.00%;18.51%;4.79%;1.91%;-11.51%;-2.47%;-1.15%;-7.13%;-1.67%;6.11%;21.28%;25.00%;77.65%
2019;13.19%;16.55%;7.92%;-1.89%;9.66%;22.81%;17.14%;34.12%;-0.04%;9.84%;12.64%;14.69%;319.23%
2020;11.53%;14.94%;-16.30%;8.08%;0.44%;-0.02%;-0.56%;0.59%;-2.78%;-5.37%;6.99%;9.13%;25.14%
2021;-1.22%;-1.59%;1.03%;-12.92%;9.74%;-1.11%;0.01%;-0.56%;-0.01%;-3.94%;-1.53%;5.01%;-8.34%
2022;-2.26%;-4.77%;-4.78%;9.12%;-7.18%;3.69%;-6.11%;5.34%;-0.40%;-0.84%;5.19%;-0.19%;-4.55%
2023;-2.26%;-0.01%;-2.23%;-6.43%;4.02%;-0.01%;-0.01%;-6.33%;-1.24%;-0.14%;4.25%;10.81%;-0.78%
2024;-1.23%;-1.09%;-0.26%;1.17%;-1.28%;1.39%;-0.60%;0.47%;-0.49%;-0.73%;-0.14%;-0.39%;-3.17%
2025;-0.36%;0.23%;0.79%;5.31%;-0.04%;2.61%;4.17%;-0.61%;0.00%;0.00%;0.00%;0.00%;12.58%
