;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;-15.93%;-5.29%;4.74%;11.90%;-6.35%;7.37%;-15.55%;9.81%;-3.57%;5.91%;-5.92%;-16.37%
2008;-25.24%;7.23%;-11.82%;14.89%;3.40%;-15.18%;-6.13%;-12.40%;-29.38%;-38.58%;1.75%;17.24%;-69.69%
2009;-5.88%;-16.25%;29.85%;60.52%;-4.59%;7.31%;33.51%;16.64%;6.90%;6.46%;0.10%;3.03%;207.48%
2010;-7.35%;-0.63%;1.70%;-8.49%;-12.85%;15.28%;11.63%;1.56%;-2.36%;9.24%;4.33%;2.12%;10.90%
2011;-9.75%;-3.60%;23.13%;6.20%;5.35%;0.38%;-15.48%;2.90%;-18.77%;19.31%;-0.55%;-8.14%;-7.34%
2012;-7.46%;9.57%;-3.34%;-9.95%;-10.72%;-3.66%;-2.03%;18.26%;10.53%;-11.11%;-12.38%;9.51%;-17.09%
2013;-7.69%;17.47%;-4.92%;8.30%;4.00%;-8.97%;7.63%;-0.98%;2.53%;-0.11%;-5.16%;1.59%;11.17%
2014;-13.39%;-2.84%;5.44%;-7.44%;4.04%;-0.28%;-7.65%;-4.07%;-22.45%;-0.20%;-2.03%;-20.29%;-54.37%
2015;-18.18%;16.83%;5.98%;4.93%;-7.18%;-11.05%;0.00%;-6.83%;3.33%;-5.81%;-11.30%;4.25%;-26.42%
2016;-13.33%;8.12%;-2.37%;12.15%;-13.36%;5.75%;15.06%;-2.55%;2.08%;0.82%;-10.93%;-1.82%;-5.14%
2017;29.17%;17.20%;-16.89%;5.19%;-19.01%;-10.87%;14.15%;1.71%;-4.20%;2.19%;-15.45%;4.57%;-4.01%
2018;-0.97%;-7.84%;-17.55%;1.94%;-18.35%;-6.98%;9.17%;-24.43%;-3.03%;40.62%;-8.15%;16.94%;-29.61%
2019;-4.14%;-7.91%;2.34%;0.76%;-3.79%;4.72%;-6.77%;12.10%;-10.79%;-3.23%;16.67%;30.71%;26.21%
2020;0.00%;-18.03%;-50.67%;5.41%;-3.85%;68.13%;-9.36%;-1.92%;-16.41%;-15.58%;19.22%;5.94%;-45.41%
2021;-13.41%;-11.45%;-4.44%;12.02%;-8.05%;11.67%;-16.27%;-17.45%;-13.75%;-27.29%;-4.93%;4.03%;-63.86%
2022;-0.00%;-3.05%;-6.57%;-7.95%;-21.26%;-24.47%;32.40%;27.00%;7.64%;19.75%;-18.81%;-15.87%;-26.59%
2023;16.23%;-21.75%;15.35%;-2.16%;14.71%;11.54%;8.05%;4.79%;-21.83%;-4.22%;2.71%;32.67%;51.70%
2024;-24.13%;-6.89%;2.82%;-18.49%;-9.24%;-9.72%;15.38%;-12.89%;-4.08%;-27.66%;0.74%;-8.76%;-68.91%
2025;23.20%;-12.34%;9.63%;-12.16%;-7.69%;43.33%;1.16%;-10.92%;0.00%;0.00%;0.00%;0.00%;24.00%
