;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;-7.16%;-11.43%;16.13%;42.22%;-10.16%;8.70%;-20.00%;-3.50%;-23.83%;-22.02%
2008;-14.97%;-8.80%;-22.02%;1.24%;42.22%;-31.56%;-6.39%;9.76%;-24.33%;-36.56%;-29.86%;15.54%;-76.18%
2009;-9.09%;8.33%;-4.92%;69.90%;-2.86%;-10.78%;47.25%;-2.24%;3.66%;2.06%;2.60%;-11.39%;90.91%
2010;-12.54%;0.73%;-1.62%;-4.76%;3.47%;-2.83%;1.94%;7.43%;9.04%;7.97%;-6.95%;28.45%;27.88%
2011;-2.15%;-16.32%;5.74%;3.88%;6.80%;0.87%;-5.04%;-10.45%;4.06%;-3.74%;-15.20%;16.73%;-18.31%
2012;-8.70%;-6.54%;9.00%;-0.92%;-8.64%;-0.20%;-11.04%;3.68%;8.20%;-0.61%;-5.15%;1.96%;-19.42%
2013;0.00%;-6.40%;-3.19%;0.00%;10.59%;-10.64%;-3.57%;3.70%;-2.14%;0.49%;-5.57%;-2.56%;-18.98%
2014;-5.79%;-10.61%;1.56%;-6.15%;-4.59%;4.47%;-2.96%;-4.07%;-3.53%;-3.66%;1.14%;-0.00%;-30.00%
2015;-5.26%;13.10%;-3.51%;-13.09%;-3.77%;3.04%;-1.27%;2.14%;6.28%;-5.12%;-50.62%;13.45%;-49.25%
2016;5.93%;4.20%;19.46%;3.93%;-14.05%;10.06%;5.14%;-3.26%;-10.11%;-28.12%;13.91%;6.87%;3.70%
2017;-1.43%;7.25%;-12.84%;-6.20%;6.61%;0.78%;11.54%;-6.90%;8.15%;7.53%;-9.55%;4.23%;5.71%
2018;1.35%;-4.00%;-9.72%;-1.54%;-18.75%;-15.38%;5.68%;3.23%;-17.71%;35.44%;-14.02%;8.42%;-32.60%
2019;2.41%;-1.32%;-2.78%;-0.77%;-7.46%;-0.44%;37.11%;-0.28%;-2.04%;-2.13%;10.90%;35.89%;77.44%
2020;18.56%;-2.34%;-15.61%;-33.48%;11.19%;9.58%;-3.13%;-1.44%;1.55%;-3.59%;0.42%;28.30%;-4.63%
2021;-3.32%;-23.45%;3.17%;8.75%;7.39%;-5.99%;-8.70%;3.21%;-1.74%;-4.60%;1.61%;-20.35%;-40.07%
2022;2.41%;-2.06%;22.94%;9.43%;-2.72%;-1.01%;0.00%;-7.28%;0.00%;-3.50%;-6.74%;-11.11%;-3.61%
2023;-0.13%;0.00%;-6.13%;-7.40%;-1.37%;9.49%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-6.25%
