;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-25.00%;100.00%;-0.00%;-33.33%;-25.00%;0.00%;0.00%;33.33%;-25.00%;-33.33%;50.00%;0.00%;-25.00%
2001;66.67%;0.00%;0.00%;-20.00%;-25.00%;0.00%;0.00%;0.00%;-33.33%;50.00%;0.00%;0.00%;0.00%
2002;-33.33%;0.00%;0.00%;0.00%;0.00%;50.00%;-66.67%;0.00%;0.00%;0.00%;0.00%;0.00%;-66.67%
2003;0.00%;0.00%;100.00%;-50.00%;200.00%;-33.33%;0.00%;0.00%;50.00%;0.00%;0.00%;33.33%;300.00%
2004;-50.00%;50.00%;-33.33%;0.00%;0.00%;0.00%;150.00%;-20.00%;200.00%;-8.33%;-36.36%;14.29%;100.00%
2005;-12.50%;0.00%;-14.29%;-16.67%;20.00%;-16.67%;0.00%;0.00%;20.00%;-0.00%;16.67%;-14.29%;-25.00%
2006;50.00%;-0.00%;11.11%;60.00%;-31.25%;45.45%;-18.75%;-7.69%;-8.33%;0.00%;0.00%;-18.18%;50.00%
2007;22.22%;0.00%;-9.09%;-0.00%;0.00%;-0.00%;-10.00%;-11.11%;0.00%;12.50%;377.78%;88.37%;800.00%
2008;-37.04%;11.76%;-3.51%;-41.82%;-12.50%;-14.29%;-20.83%;-10.53%;-11.76%;-20.00%;116.67%;53.85%;-50.62%
2009;-5.00%;5.26%;-5.00%;0.00%;-5.26%;19.44%;25.58%;14.81%;11.29%;14.49%;-0.00%;0.00%;97.50%
2010;127.85%;29.44%;-42.06%;48.15%;-5.50%;-6.35%;0.00%;-0.56%;1.14%;-0.56%;-2.26%;0.00%;118.99%
2011;15.90%;-12.72%;32.51%;-11.60%;7.27%;5.05%;-6.93%;34.88%;17.24%;4.12%;0.56%;6.74%;119.65%
2012;-7.95%;0.06%;14.00%;-11.75%;-8.34%;-39.98%;-24.53%;-6.83%;-16.59%;20.96%;-17.40%;15.56%;-65.48%
2013;-15.15%;-15.68%;-3.98%;-9.29%;-24.07%;-18.54%;-0.20%;-16.00%;19.05%;-4.60%;0.42%;-4.80%;-64.92%
2014;-8.11%;7.40%;-11.11%;-1.00%;-21.72%;8.71%;-10.98%;-26.67%;14.55%;-1.19%;-15.26%;3.79%;-51.97%
2015;-29.68%;-2.60%;-6.67%;22.86%;86.05%;-21.87%;-25.20%;-25.13%;53.57%;21.40%;-4.21%;-0.40%;13.70%
2016;-3.61%;4.17%;-15.60%;-7.58%;-34.36%;0.00%;1.64%;34.51%;0.00%;105.71%;2.78%;-27.03%;8.43%
2017;11.11%;37.00%;12.17%;-12.91%;-7.32%;0.00%;11.53%;-5.04%;6.57%;9.62%;-20.69%;14.53%;54.88%
2018;2.23%;34.36%;-23.66%;-5.02%;-19.72%;-10.79%;13.16%;-7.44%;-1.61%;5.06%;-4.55%;0.00%;-26.29%
2019;19.13%;10.45%;8.11%;-24.67%;9.86%;-21.81%;0.46%;476.92%;-24.00%;14.04%;-7.41%;-14.41%;266.38%
2020;-1.09%;-20.12%;-21.05%;30.16%;-6.39%;103.88%;16.36%;-20.37%;-31.38%;-27.64%;41.67%;-13.63%;-12.77%
2021;-11.63%;-3.66%;-2.67%;-6.08%;8.11%;-5.56%;-7.43%;-8.64%;-11.32%;-8.55%;-6.27%;-1.56%;-49.72%
2022;-9.71%;-4.88%;34.32%;-13.32%;-19.80%;-43.60%;-8.78%;6.72%;-4.64%;-8.00%;-6.53%;1.19%;-63.46%
2023;-12.31%;4.54%;15.93%;-20.47%;31.47%;-4.64%;5.57%;6.67%;-15.62%;-4.20%;5.41%;-4.28%;-2.67%
2024;-3.45%;1.12%;-8.44%;3.14%;-7.20%;-2.99%;2.31%;2.41%;8.74%;-5.47%;-11.07%;2.81%;-18.26%
2025;3.12%;-8.26%;12.63%;-1.76%;-0.45%;-3.82%;0.16%;-0.78%;0.00%;0.00%;0.00%;0.00%;-0.39%
