;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2005;0.00%;0.00%;0.00%;-19.98%;3.47%;-1.68%;25.00%;16.82%;12.84%;6.21%;20.06%;12.22%;91.95%
2006;25.06%;1.16%;6.57%;0.98%;-16.87%;-7.41%;-5.73%;6.96%;-2.97%;3.15%;46.97%;8.85%;69.20%
2007;-7.84%;8.37%;-0.72%;4.50%;13.07%;-2.07%;-1.62%;-4.43%;13.38%;6.55%;-10.53%;-13.00%;1.44%
2008;-11.96%;13.58%;-16.73%;-6.61%;27.82%;-16.67%;0.53%;-1.44%;-21.00%;-39.49%;-13.63%;-0.87%;-66.41%
2009;4.41%;-14.04%;1.68%;59.30%;20.14%;-10.10%;18.03%;11.00%;2.43%;2.41%;-0.98%;-9.21%;93.98%
2010;-17.12%;-1.32%;2.68%;-0.08%;-20.25%;-1.70%;12.37%;-17.16%;11.79%;-0.64%;-1.93%;3.28%;-31.11%
2011;-10.32%;-9.42%;-12.01%;-2.70%;2.08%;-13.61%;-21.15%;6.86%;-8.41%;-0.27%;-30.76%;-11.33%;-71.02%
2012;15.78%;5.57%;-24.55%;-2.05%;-25.46%;-3.47%;14.19%;17.51%;35.67%;-7.23%;54.86%;11.11%;88.89%
2013;-10.24%;-8.32%;6.50%;-22.95%;-13.15%;-33.40%;59.64%;28.49%;4.04%;18.07%;-16.02%;8.68%;-10.18%
2014;52.52%;-0.13%;19.05%;-10.51%;15.42%;5.77%;19.29%;13.62%;-13.57%;-1.59%;-11.31%;-21.62%;58.77%
2015;0.76%;-11.54%;1.00%;34.55%;-7.47%;-18.89%;-11.32%;-13.76%;-4.74%;-1.88%;1.23%;3.18%;-32.13%
2016;-12.93%;-12.90%;22.94%;-3.52%;-27.74%;-5.05%;38.30%;25.77%;-2.45%;-1.69%;-27.74%;-9.97%;-33.03%
2017;17.65%;2.50%;2.81%;8.34%;-5.61%;-7.36%;13.68%;39.02%;14.33%;0.43%;-19.03%;19.26%;105.79%
2018;3.66%;11.95%;7.78%;12.71%;-12.28%;6.11%;4.65%;-6.15%;4.84%;24.55%;10.93%;9.80%;104.98%
2019;18.99%;-3.30%;-12.68%;-9.40%;-17.91%;4.20%;15.95%;25.33%;2.87%;5.07%;10.91%;11.57%;51.35%
2020;13.27%;-12.71%;-22.77%;52.60%;25.08%;16.84%;11.84%;-6.06%;-19.73%;-16.38%;-6.43%;7.40%;20.69%
2021;8.87%;-0.39%;-25.91%;10.81%;-11.24%;10.90%;-25.90%;-15.76%;-25.24%;-3.95%;2.09%;4.16%;-58.23%
2022;0.41%;-1.34%;7.05%;-26.49%;-16.25%;-33.18%;4.24%;16.71%;3.92%;-8.48%;-32.05%;-8.62%;-68.66%
2023;-81.87%;-42.86%;-0.00%;4.00%;3.85%;8.33%;-3.42%;-23.01%;9.20%;-10.53%;8.24%;-1.09%;-90.57%
2024;-9.89%;-37.80%;27.45%;-13.85%;-17.86%;-15.22%;41.03%;-89.51%;-19.41%;-20.43%;123.51%;-25.03%;-93.19%
2025;5.00%;-16.74%;5.17%;-0.70%;-9.36%;10.53%;-8.64%;17.37%;0.00%;0.00%;0.00%;0.00%;-1.94%
