;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.47%;7.25%;-14.19%;-6.69%;-12.87%
2008;-17.30%;7.14%;-8.57%;4.17%;-4.50%;-2.09%;-1.60%;-17.39%;-26.45%;-28.62%;-14.79%;52.65%;-56.20%
2009;-10.02%;-6.64%;29.82%;24.56%;2.55%;3.04%;3.62%;22.02%;11.46%;-5.71%;17.17%;1.72%;127.36%
2010;2.54%;1.65%;10.33%;-7.51%;-4.02%;1.76%;16.09%;-1.00%;22.74%;-0.73%;-2.74%;-10.31%;26.91%
2011;-7.66%;-4.89%;-8.49%;16.26%;-10.74%;-2.74%;-12.81%;5.85%;-11.33%;20.90%;2.84%;7.59%;-11.20%
2012;0.80%;9.79%;-3.77%;-10.39%;-6.72%;-13.96%;16.83%;16.53%;-3.04%;-4.63%;8.32%;12.96%;17.96%
2013;5.92%;-0.28%;12.76%;-3.12%;-6.63%;-8.65%;-10.72%;-0.42%;8.79%;6.08%;-9.35%;-1.92%;-10.23%
2014;-2.15%;-5.70%;12.44%;3.16%;0.46%;0.76%;0.48%;15.83%;-9.67%;1.62%;1.31%;-3.23%;13.49%
2015;-13.75%;5.29%;-3.77%;12.17%;-9.46%;0.17%;-8.38%;-12.19%;2.42%;-8.60%;7.65%;-4.59%;-31.22%
2016;21.15%;9.32%;39.77%;-3.66%;2.62%;7.48%;13.90%;1.77%;-5.92%;13.93%;-10.27%;0.94%;121.34%
2017;24.81%;9.97%;2.91%;-4.86%;-2.58%;-3.28%;1.51%;3.91%;3.70%;1.76%;-9.36%;5.59%;34.89%
2018;14.98%;-0.63%;-3.66%;3.36%;-12.58%;-8.11%;6.76%;-4.96%;-5.36%;15.83%;1.86%;2.49%;6.12%
2019;22.95%;-8.37%;4.21%;2.10%;-7.04%;6.31%;-3.98%;2.57%;-2.66%;0.78%;2.00%;9.73%;28.08%
2020;10.17%;-7.97%;-33.73%;7.93%;-2.03%;0.57%;-0.14%;-3.11%;-12.65%;3.92%;19.02%;7.92%;-19.40%
2021;-0.93%;1.65%;-5.60%;3.57%;16.55%;-7.94%;-4.88%;12.28%;-11.00%;3.57%;11.45%;-6.26%;8.66%
2022;1.40%;-1.52%;10.45%;-6.63%;1.33%;-3.06%;13.56%;12.54%;7.79%;0.57%;-4.99%;0.05%;33.23%
2023;-0.44%;-5.42%;-7.27%;-0.65%;-0.48%;14.60%;3.71%;-0.70%;7.22%;-6.03%;17.53%;13.87%;37.40%
2024;-1.09%;-1.01%;2.63%;-4.46%;-6.74%;2.55%;3.06%;5.59%;-6.28%;-3.99%;-3.30%;-0.48%;-13.48%
2025;4.45%;-2.23%;3.96%;5.85%;-3.46%;6.87%;1.27%;2.08%;5.49%;-1.03%;6.26%;3.22%;37.26%
2026;13.16%;1.16%;-6.38%;-1.34%;-2.23%;1.71%;-0.25%;0.00%;0.00%;0.00%;0.00%;0.00%;4.88%
