;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;0.00%;-2.55%;-2.99%;10.10%;-2.10%;1.47%;1.93%;16.60%;18.34%;45.45%
2007;10.03%;-7.41%;12.88%;4.48%;3.98%;16.93%;-3.29%;-7.87%;11.64%;-1.16%;7.70%;21.21%;87.50%
2008;-17.08%;7.14%;2.35%;14.57%;1.84%;-5.73%;-1.67%;3.39%;-40.98%;-48.61%;-2.16%;29.34%;-60.98%
2009;5.51%;-5.22%;5.08%;12.03%;-2.98%;-7.55%;-13.03%;6.05%;13.51%;4.95%;-7.22%;7.94%;16.19%
2010;6.99%;-7.56%;-10.41%;-1.04%;-12.49%;0.62%;2.95%;-5.41%;9.29%;-4.47%;-11.01%;1.47%;-29.12%
2011;-9.23%;-6.06%;-14.36%;-16.41%;-4.59%;5.97%;-12.61%;-5.77%;-15.31%;-3.98%;0.00%;0.00%;-58.66%
2012;0.00%;-27.85%;-9.57%;-1.54%;-18.89%;9.71%;-17.45%;-7.57%;8.19%;-18.61%;-28.68%;-10.33%;-75.44%
2013;20.61%;-14.07%;-8.77%;-26.92%;-13.16%;-34.34%;-15.38%;-9.09%;-16.00%;107.14%;-17.24%;-5.56%;-58.79%
2014;1.47%;-10.14%;4.84%;-10.77%;-8.62%;9.43%;123.45%;0.00%;0.00%;0.00%;-84.48%;-22.22%;-77.00%
2015;-0.00%;-28.57%;-20.00%;0.00%;0.00%;-63.50%;-42.47%;-8.10%;-22.28%;1.00%;-10.89%;-23.33%;-94.09%
2016;-9.66%;-44.39%;90.38%;18.18%;-17.52%;-2.07%;349.21%;-25.80%;-4.92%;-6.51%;-12.50%;-17.76%;94.69%
2017;-2.23%;-19.54%;-6.94%;-3.73%;5.63%;-6.33%;7.12%;10.63%;-2.40%;-4.62%;-2.58%;-3.97%;-28.04%
2018;0.34%;35.05%;-30.79%;-9.56%;-29.27%;-21.84%;26.47%;-5.23%;-9.82%;57.82%;-19.83%;-1.61%;-36.90%
2019;-1.09%;8.29%;-7.14%;-16.48%;10.53%;0.26%;0.00%;-9.93%;19.12%;-10.49%;-5.52%;40.15%;17.03%
2020;26.04%;-0.83%;-47.92%;8.00%;15.56%;30.77%;10.29%;-4.00%;-13.89%;3.76%;6.74%;17.48%;26.04%
2021;-4.96%;-8.70%;187.62%;24.34%;7.72%;-16.81%;-17.83%;0.54%;-5.58%;14.86%;-14.10%;2.70%;119.83%
2022;9.59%;-9.61%;-1.90%;-11.22%;2.40%;-34.47%;12.34%;21.39%;-2.62%;-17.36%;8.28%;7.65%;-25.94%
2023;66.24%;-23.05%;-23.81%;-11.20%;-10.56%;3.61%;-4.75%;-22.92%;-1.29%;-6.11%;0.47%;4.63%;-42.64%
2024;-11.95%;0.50%;-7.50%;-25.41%;15.22%;-1.89%;12.18%;-13.14%;-7.89%;3.57%;-8.97%;-10.61%;-47.79%
2025;8.47%;-3.12%;9.68%;-5.15%;-5.43%;-1.64%;-3.33%;0.86%;0.00%;0.00%;0.00%;0.00%;-0.85%
