;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2021;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-11.32%;-1.78%;-5.19%;-21.21%;-10.31%;-11.55%;-48.39%
2022;8.19%;6.87%;16.22%;-16.51%;-18.94%;-30.65%;14.37%;44.19%;-8.65%;14.01%;-12.41%;-10.47%;-15.06%
2023;16.78%;-2.14%;-14.10%;14.32%;24.92%;12.86%;6.33%;-4.16%;0.00%;0.00%;0.00%;0.00%;61.22%
