;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;14.74%;11.96%;18.45%;-17.05%;-1.19%;16.00%;4.31%;-12.40%;13.21%;0.00%;-8.33%;-12.55%;19.98%
2001;0.00%;0.00%;-6.44%;0.00%;-5.56%;0.00%;0.00%;0.00%;-29.41%;0.00%;0.00%;-23.33%;-52.18%
2002;8.70%;-11.20%;0.45%;12.56%;19.92%;-0.33%;-10.00%;0.00%;0.00%;0.00%;0.00%;0.00%;17.39%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-14.81%;0.00%;-12.17%;-25.19%
2004;18.81%;0.00%;0.00%;0.83%;0.00%;0.00%;23.97%;0.00%;-16.67%;0.00%;-16.00%;0.00%;3.96%
2005;4.76%;-4.09%;9.00%;-17.39%;0.00%;-23.68%;51.72%;44.55%;-5.66%;0.67%;32.45%;50.00%;185.71%
2006;96.67%;-6.78%;27.27%;217.14%;-16.67%;-41.89%;4.65%;6.67%;-3.54%;-4.97%;-2.27%;-6.51%;235.00%
2007;9.70%;6.58%;0.00%;25.32%;12.90%;12.63%;10.81%;-3.73%;-3.75%;5.98%;21.47%;-1.62%;142.29%
2008;-11.70%;-4.07%;-3.03%;-1.38%;-6.46%;-15.31%;-27.20%;-1.10%;-28.67%;86.60%;-1.50%;-15.25%;-48.67%
2009;17.00%;-6.15%;-12.20%;3.73%;-14.00%;-13.95%;1.89%;8.75%;14.63%;21.28%;39.12%;-19.29%;28.00%
2010;5.47%;-3.70%;21.54%;26.58%;0.00%;1.00%;-9.90%;7.77%;-35.48%;-0.18%;4.39%;-8.07%;-5.29%
2011;-8.04%;-15.11%;-2.81%;13.25%;0.00%;-7.23%;-9.40%;1.01%;0.25%;-17.75%;12.46%;8.11%;-26.87%
2012;0.00%;0.00%;-18.25%;22.32%;-36.25%;0.00%;9.80%;-3.57%;4.07%;-5.69%;-0.00%;-0.00%;-33.75%
2013;-0.00%;0.00%;-24.53%;4.50%;-18.66%;-38.82%;6.73%;0.00%;125.23%;-50.40%;-29.03%;36.36%;-54.72%
2014;9.17%;-24.43%;-23.23%;14.47%;19.54%;-4.12%;-11.25%;18.31%;-7.14%;-1.28%;-6.49%;9.72%;-17.94%
2015;10.13%;-2.30%;-5.88%;16.25%;18.28%;5.45%;1.72%;-1.69%;22.41%;-13.38%;-5.69%;4.31%;53.16%
2016;-0.83%;2.50%;38.21%;-24.12%;0.00%;23.26%;12.58%;22.91%;-3.48%;6.44%;2.33%;5.91%;102.42%
2017;15.88%;-3.70%;7.31%;6.45%;1.01%;0.00%;-0.33%;-13.71%;8.53%;3.93%;-2.41%;2.11%;24.46%
2018;23.10%;11.76%;39.85%;-1.79%;0.36%;3.27%;4.75%;3.19%;-2.44%;6.01%;5.51%;3.58%;139.31%
2019;3.46%;1.11%;3.31%;0.00%;1.07%;0.79%;-1.18%;1.99%;3.90%;1.12%;0.12%;4.94%;22.48%
2020;9.65%;1.39%;6.09%;0.30%;0.20%;1.59%;1.96%;0.87%;0.29%;0.19%;0.57%;5.19%;31.65%
2021;5.38%;0.00%;-22.04%;-8.95%;-4.80%;0.25%;-5.78%;-8.93%;-1.17%;-2.22%;-1.52%;0.62%;-41.35%
2022;4.74%;1.31%;-6.77%;1.24%;-7.79%;-3.97%;0.34%;4.81%;-4.26%;6.16%;-5.32%;-8.01%;-17.43%
2023;1.48%;-3.10%;-2.26%;3.85%;7.61%;-1.03%;-1.92%;4.97%;-3.21%;0.17%;13.61%;1.69%;22.59%
2024;2.27%;1.03%;1.61%;-1.01%;-0.87%;-1.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;1.96%
