;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;18.78%;0.00%;0.00%;0.00%;26.29%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;50.00%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;83.33%;83.33%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2004;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-96.18%;0.00%;-96.18%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2006;0.00%;0.00%;0.00%;-99.98%;0.00%;0.00%;-1.18%;0.00%;0.00%;1.22%;0.00%;0.00%;-99.98%
2007;-15.32%;-0.03%;-0.58%;0.64%;57.53%;-0.02%;-2.87%;-3.96%;0.00%;0.00%;0.00%;-1.98%;21.99%
2008;0.00%;0.00%;99.83%;-0.98%;43.63%;18.52%;-1.26%;3.23%;0.00%;-50.00%;0.00%;-33.00%;15.03%
2009;26.87%;-5.88%;24.38%;1.81%;-0.20%;-3.76%;-0.31%;23.71%;22.42%;2.04%;-9.87%;-12.42%;76.60%
2010;27.47%;0.00%;-6.60%;-1.01%;-12.64%;-1.90%;1.94%;3.22%;0.00%;9.62%;0.07%;-3.70%;12.26%
2011;0.00%;0.00%;0.46%;0.38%;0.64%;2.52%;22.17%;0.00%;0.00%;-36.05%;2.25%;0.00%;-16.89%
2012;-36.38%;57.34%;33.21%;0.09%;0.00%;-25.00%;0.10%;0.00%;0.00%;0.00%;1.94%;0.00%;2.13%
2013;39.39%;1.71%;0.00%;-16.78%;17.12%;0.00%;0.00%;1.66%;28.90%;0.00%;0.00%;0.00%;81.08%
2014;0.00%;0.00%;0.00%;-1.38%;0.00%;-2.67%;0.00%;0.82%;0.00%;0.00%;0.00%;0.36%;-2.88%
2015;0.00%;0.00%;-6.59%;0.04%;0.00%;-49.47%;0.00%;6.33%;0.12%;-0.58%;-0.58%;10.24%;-45.23%
2016;-10.00%;-1.23%;25.00%;50.00%;0.00%;-34.00%;81.82%;-31.11%;-19.35%;20.00%;-17.75%;25.25%;37.36%
2017;-14.91%;8.92%;-3.26%;5.29%;16.98%;-10.02%;16.42%;23.13%;1.79%;5.81%;6.32%;6.96%;74.44%
2018;43.79%;-3.70%;3.46%;-7.06%;4.00%;-5.04%;1.96%;4.38%;-1.37%;8.89%;-2.00%;-8.31%;35.05%
2019;35.69%;-8.18%;-1.02%;-7.64%;4.69%;0.61%;7.45%;-8.06%;6.07%;-6.71%;-1.65%;23.11%;42.00%
2020;-13.00%;3.14%;-33.11%;25.00%;11.96%;5.00%;-17.63%;20.20%;-7.32%;0.63%;-0.04%;19.35%;-2.82%
2021;-4.10%;7.94%;17.36%;43.69%;-1.73%;1.97%;8.01%;-6.66%;-5.47%;-3.85%;0.00%;14.51%;83.58%
2022;-12.19%;-0.72%;1.11%;-8.28%;8.71%;1.87%;-9.08%;16.78%;2.58%;2.31%;10.41%;0.47%;10.68%
2023;-1.67%;3.39%;-5.84%;4.46%;5.00%;-5.34%;0.42%;4.97%;-7.51%;10.51%;1.59%;-0.83%;7.88%
2024;1.65%;-10.87%;13.19%;-6.83%;-5.78%;0.41%;-3.71%;1.56%;-2.78%;-7.83%;-0.49%;-3.30%;-23.78%
2025;11.84%;-5.88%;2.08%;-2.04%;-0.25%;-3.65%;-0.96%;6.14%;0.00%;0.00%;0.00%;0.00%;6.35%
