;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-13.92%;44.12%;-29.59%;-4.35%;-3.03%;10.94%;-16.90%;-15.25%;-24.00%;-34.21%;24.00%;-3.23%;-62.03%
2009;6.67%;-12.50%;14.29%;28.13%;-2.44%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;33.33%
2010;0.00%;52.50%;-8.20%;-30.36%;-15.38%;6.06%;8.57%;-2.63%;5.41%;-10.26%;-2.86%;-5.88%;-20.00%
2011;-3.12%;-9.68%;-3.57%;-7.41%;-4.00%;-0.00%;33.33%;-0.00%;-9.37%;-0.00%;-13.79%;-12.00%;-31.25%
2012;32.30%;-10.34%;-3.85%;-8.00%;-17.39%;-26.32%;-0.00%;7.14%;13.33%;-11.76%;-6.67%;-14.29%;-45.26%
2013;8.33%;-7.69%;-8.33%;-9.09%;-0.00%;0.00%;20.00%;25.00%;0.00%;-13.33%;-7.69%;0.00%;0.00%
2014;-8.33%;0.00%;-9.09%;-0.00%;-0.00%;-10.00%;11.11%;-10.00%;-0.00%;-11.11%;0.00%;-0.00%;-33.33%
2015;-12.50%;-14.29%;0.00%;0.00%;-36.67%;-7.37%;-11.93%;-35.48%;-2.00%;2.04%;-14.00%;0.00%;-78.50%
2016;-6.98%;3.75%;10.84%;6.52%;0.00%;0.00%;-3.06%;1.75%;0.00%;13.31%;22.64%;-13.13%;35.70%
2017;-2.88%;-11.15%;-0.70%;0.00%;0.00%;0.00%;-3.33%;7.93%;-14.70%;-8.80%;-5.54%;-10.00%;-40.87%
2018;36.23%;34.04%;16.40%;3.41%;-12.09%;0.00%;0.00%;-4.50%;0.79%;42.86%;16.36%;45.31%;349.28%
2019;-8.39%;-7.16%;-5.18%;9.92%;-9.74%;22.01%;10.96%;0.00%;-30.14%;0.00%;0.31%;3.96%;-21.08%
2020;-15.07%;0.00%;-19.35%;0.00%;-19.12%;-6.03%;0.16%;18.23%;-14.44%;-1.27%;11.08%;36.83%;-20.86%
2021;3.01%;-10.10%;-4.67%;27.45%;-15.37%;-0.91%;18.80%;-37.15%;-5.70%;-16.57%;48.09%;-15.63%;-30.74%
2022;-11.42%;-8.30%;23.08%;21.13%;-17.44%;0.00%;0.00%;-30.85%;-9.62%;-8.00%;0.00%;0.00%;-42.51%
