;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;13.04%;0.00%;-11.54%;160.87%;0.00%;0.00%;0.00%;0.00%;0.00%;160.87%
2001;-33.67%;-20.60%;-46.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-17.65%;0.00%;0.00%;-76.67%
2002;0.00%;0.00%;0.00%;0.00%;14.29%;0.00%;0.00%;0.00%;0.00%;-12.50%;0.00%;0.00%;0.00%
2003;0.00%;0.00%;-55.71%;0.00%;-9.68%;0.00%;182.14%;0.00%;1.27%;0.00%;0.00%;0.00%;14.29%
2004;31.25%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-61.90%;97.50%;-24.05%;1.67%;0.00%;-23.75%
2005;47.54%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;47.54%
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;21.11%;0.00%;0.00%;21.11%
2009;0.00%;0.00%;0.00%;0.00%;569.72%;36.99%;-4.90%;-26.18%;14.81%;-18.11%;-9.09%;0.00%;450.46%
2010;-8.33%;0.00%;0.00%;-9.27%;-15.83%;1.19%;0.00%;0.00%;41.18%;-8.33%;-45.45%;16.67%;-41.67%
2011;57.14%;0.00%;-9.09%;-19.00%;11.11%;-15.11%;17.80%;0.00%;11.11%;0.00%;0.00%;-10.00%;28.57%
2012;-33.11%;0.00%;16.28%;0.00%;0.00%;-13.14%;-33.88%;0.00%;0.00%;0.00%;128.86%;2.17%;4.44%
2013;0.00%;0.00%;0.00%;0.00%;0.00%;48.94%;0.00%;0.00%;7.29%;0.00%;-0.13%;0.00%;59.57%
2014;0.00%;0.00%;0.00%;0.00%;-20.00%;-8.33%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-26.67%
2015;0.00%;0.00%;0.00%;-7.27%;-5.88%;0.00%;0.00%;0.00%;0.00%;0.00%;-2.08%;27.66%;9.09%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2017;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-99.90%;0.00%;0.00%;-99.90%
2018;0.00%;0.00%;0.00%;-49.92%;-33.33%;-10.00%;0.00%;0.00%;-20.00%;-5.56%;0.74%;0.00%;-77.13%
2019;-1.46%;18.52%;0.00%;0.00%;-21.88%;-8.00%;334.78%;-12.20%;8.88%;1.26%;-2.89%;2.34%;251.09%
2020;3.95%;-12.40%;30.14%;-35.96%;2.19%;100.27%;-23.69%;-3.51%;-1.27%;16.94%;2.36%;-3.23%;30.77%
2021;324.17%;-16.79%;-8.06%;17.59%;-12.50%;0.00%;-9.52%;-18.16%;12.54%;-19.54%;-0.85%;-9.03%;101.91%
2022;-21.26%;20.00%;-16.67%;-6.40%;-6.52%;-13.94%;-21.25%;41.65%;1.90%;-29.56%;-3.32%;14.07%;-47.64%
2023;-15.04%;28.85%;-21.70%;-7.02%;47.17%;-13.46%;-13.93%;-1.89%;-4.21%;0.55%;-30.97%;-15.57%;-51.88%
2024;318.75%;-12.69%;-22.14%;13.28%;-21.41%;-25.89%;99.33%;-0.58%;-18.98%;-13.68%;-17.65%;-12.54%;87.50%
2025;1.67%;-9.84%;14.55%;5.56%;2.11%;-10.01%;-3.27%;-3.55%;0.00%;0.00%;0.00%;0.00%;-5.00%
