;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-87.50%;-5.56%;20.59%;-2.93%;-8.04%;-8.93%;0.00%;4.00%;-3.85%;-0.00%;-5.20%;6.54%;-88.31%
2001;6.93%;-0.00%;9.26%;-3.56%;2.64%;-5.82%;0.91%;-9.91%;0.00%;-8.00%;4.35%;-4.17%;-8.91%
2002;-2.17%;11.11%;0.00%;-3.00%;-1.03%;0.00%;-0.00%;0.00%;3.96%;19.24%;-7.56%;23.64%;47.83%
2003;11.76%;-4.21%;-1.10%;-3.61%;5.76%;-5.99%;14.49%;11.39%;19.32%;4.76%;-7.27%;0.00%;50.00%
2004;2.94%;-0.19%;0.19%;5.71%;3.42%;-0.78%;13.26%;15.50%;11.41%;5.42%;14.29%;-1.50%;93.14%
2005;9.64%;50.46%;-1.11%;-11.95%;-11.70%;14.05%;5.26%;15.50%;33.62%;20.09%;18.71%;2.79%;244.37%
2006;65.09%;-5.54%;-6.91%;3.40%;-14.57%;-11.49%;-4.55%;11.56%;0.65%;13.78%;5.43%;7.58%;56.99%
2007;-12.69%;1.09%;-5.85%;10.40%;1.33%;1.97%;0.35%;-9.08%;-3.37%;-11.29%;-21.53%;2.34%;-40.47%
2008;-21.14%;15.80%;-0.69%;-7.78%;23.52%;-24.15%;-23.47%;-14.67%;-14.69%;-37.73%;1.47%;4.35%;-71.21%
2009;-13.33%;-1.99%;4.25%;25.83%;24.04%;15.27%;28.70%;7.57%;6.76%;1.93%;35.78%;23.73%;303.28%
2010;4.37%;-14.19%;-0.00%;-3.48%;-2.72%;11.51%;18.56%;3.08%;8.40%;3.12%;-3.53%;-6.92%;15.02%
2011;-0.37%;-0.51%;5.89%;2.54%;3.67%;-2.14%;-6.44%;-0.49%;-1.23%;8.12%;-12.49%;9.64%;4.17%
2012;-7.48%;14.60%;2.05%;10.24%;-4.91%;1.03%;-7.77%;18.06%;0.96%;16.12%;-1.27%;2.54%;48.11%
2013;-10.29%;4.60%;-3.95%;-3.77%;-4.03%;-14.00%;-0.90%;-0.86%;9.59%;9.02%;2.77%;3.16%;-10.91%
2014;-10.95%;-2.57%;2.11%;12.43%;-0.48%;2.91%;-5.77%;7.13%;-4.22%;-8.82%;-7.63%;-2.79%;-19.25%
2015;-5.06%;2.79%;-2.88%;4.49%;-12.88%;-10.34%;2.38%;-25.58%;3.65%;-1.02%;2.78%;-7.72%;-42.65%
2016;-12.37%;3.23%;39.14%;1.92%;-18.00%;18.76%;22.91%;7.76%;-8.32%;-2.91%;-6.12%;-1.90%;35.61%
2017;12.19%;11.42%;-1.87%;20.63%;6.19%;0.01%;10.81%;20.49%;19.01%;4.33%;-6.54%;2.58%;149.74%
2018;5.64%;-0.25%;-4.16%;-8.92%;-20.65%;-12.79%;1.42%;9.71%;-0.54%;27.88%;24.71%;-0.38%;11.92%
2019;-3.41%;-6.93%;-1.42%;0.06%;-11.76%;3.93%;20.46%;8.26%;-3.36%;-2.06%;1.71%;19.33%;21.78%
2020;22.33%;-5.24%;-60.33%;16.87%;4.39%;32.68%;1.08%;-1.96%;-20.34%;-2.30%;20.56%;-6.90%;-35.56%
2021;0.27%;-17.73%;11.46%;22.39%;17.94%;5.41%;-15.41%;-12.54%;-12.01%;-19.07%;-6.85%;0.47%;-31.01%
2022;29.34%;-4.08%;-5.18%;-20.03%;-5.75%;-21.31%;10.03%;23.32%;-4.79%;11.44%;-24.44%;-11.41%;-32.76%
2023;-21.78%;-13.33%;-2.71%;-1.63%;9.93%;66.02%;-5.31%;-14.50%;-15.52%;-10.42%;29.18%;7.04%;0.31%
2024;-19.42%;13.85%;38.33%;-11.45%;4.59%;-7.94%;-1.58%;26.42%;-9.47%;8.29%;-17.90%;-11.19%;-3.76%
2025;5.17%;-5.68%;3.09%;28.59%;4.91%;0.12%;-8.23%;23.16%;0.00%;0.00%;0.00%;0.00%;56.11%
