;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;72.00%;-41.86%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;-85.00%;33.33%;-90.52%;9.38%;0.00%;28.57%;111.11%;-5.26%;50.00%;-25.19%;-0.99%;-94.07%
2004;0.00%;0.00%;0.00%;0.00%;-15.00%;5.88%;0.00%;11.11%;99.00%;-2.01%;-10.26%;-31.43%;20.00%
2005;4.17%;20.00%;-32.00%;3.92%;-4.72%;2.97%;0.00%;-3.85%;-0.00%;-6.00%;-20.21%;13.33%;-29.17%
2006;-1.18%;0.00%;7.14%;-4.44%;0.00%;-17.44%;19.72%;0.00%;-2.35%;2.41%;5.88%;0.00%;5.88%
2007;44.44%;55.38%;-5.94%;1.05%;2.60%;15.23%;19.38%;-16.24%;-3.08%;5.00%;-6.49%;-0.46%;138.89%
2008;-10.23%;3.63%;-5.00%;0.00%;10.53%;-4.29%;-13.43%;4.60%;-15.38%;-4.55%;-8.84%;-29.10%;-55.81%
2009;-37.89%;20.34%;4.23%;8.11%;0.00%;-20.00%;10.94%;-7.04%;1.52%;17.91%;16.46%;3.26%;0.00%
2010;23.16%;5.13%;-14.63%;-9.52%;0.00%;-4.21%;-3.30%;3.41%;-2.20%;-3.37%;-4.65%;-1.22%;-14.74%
2011;-7.41%;-10.67%;-7.46%;9.68%;4.41%;-1.41%;217.14%;-51.35%;-11.11%;39.58%;-26.87%;8.16%;30.86%
2012;-13.21%;2.17%;-21.28%;-5.41%;-20.00%;32.14%;-2.70%;-11.11%;-3.12%;-38.71%;-10.53%;-5.88%;-69.81%
2013;-0.00%;-6.25%;-13.33%;-30.77%;0.00%;11.11%;50.00%;133.33%;62.86%;-15.79%;-6.25%;6.67%;200.00%
2014;-0.00%;-0.00%;-12.50%;2.38%;-6.98%;-2.50%;0.00%;10.26%;2.33%;-4.55%;11.90%;-14.89%;-16.67%
2015;10.00%;-9.09%;-2.50%;0.00%;-10.26%;0.00%;-11.43%;-19.35%;-36.00%;-6.25%;-6.67%;-35.71%;-77.50%
2016;22.22%;0.00%;45.45%;31.25%;157.14%;-64.12%;35.53%;0.19%;53.33%;34.09%;-3.06%;-26.51%;328.22%
2017;-6.42%;-17.27%;-4.78%;-27.41%;7.23%;-7.34%;-1.52%;-3.74%;5.23%;-6.98%;14.74%;22.69%;-30.54%
2018;7.16%;-17.14%;-8.28%;0.75%;-2.99%;-7.69%;-12.50%;-4.76%;29.80%;-17.57%;5.89%;-17.03%;-42.44%
2019;2.13%;3.13%;29.70%;-6.54%;5.88%;-2.40%;63.93%;23.80%;1.01%;15.95%;29.66%;6.12%;331.47%
2020;-5.51%;-0.56%;-43.99%;4.29%;47.26%;3.47%;56.79%;26.73%;46.13%;-9.40%;4.01%;21.93%;179.03%
2021;-3.48%;-5.90%;4.48%;69.63%;15.56%;2.42%;1.05%;-6.39%;-12.36%;-22.82%;-8.11%;29.32%;44.87%
2022;-5.86%;-7.76%;-4.42%;-10.68%;27.11%;-21.76%;7.95%;-11.80%;-13.67%;36.17%;-14.44%;-1.43%;-30.42%
2023;20.46%;-8.07%;-1.97%;25.67%;9.40%;-5.31%;-4.55%;22.15%;-2.81%;-10.82%;17.15%;4.85%;75.45%
2024;1.89%;10.90%;-10.51%;-5.72%;-3.46%;1.55%;-2.00%;-5.45%;-7.52%;-2.23%;-6.15%;3.34%;-24.06%
2025;3.23%;-7.87%;-2.01%;8.23%;16.67%;-1.39%;-8.54%;-1.42%;-3.48%;-1.99%;3.17%;17.73%;20.23%
2026;-6.88%;2.82%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-4.26%
