;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;50.00%;0.00%;0.00%;0.00%;0.00%;-33.33%;0.00%
2001;0.00%;0.00%;50.00%;0.00%;30.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;95.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;105.13%;25.00%;0.00%;0.00%;156.41%
2004;0.00%;0.00%;-40.00%;0.00%;-31.67%;-17.07%;0.00%;0.00%;25.88%;35.51%;0.00%;3.45%;-40.00%
2005;0.00%;0.00%;0.00%;0.00%;1.00%;-27.06%;0.00%;0.00%;0.00%;0.00%;1.81%;-10.67%;-33.00%
2006;80.60%;0.00%;4.68%;-15.79%;150.00%;0.00%;0.00%;-12.50%;28.71%;55.38%;-0.00%;17.50%;718.41%
2007;45.90%;54.17%;5.41%;-8.95%;-4.22%;0.00%;17.58%;0.00%;-54.99%;177.78%;0.00%;39.96%;325.41%
2008;37.17%;0.00%;-1.15%;-15.69%;15.00%;0.00%;-12.98%;0.00%;0.00%;0.00%;0.00%;0.00%;14.40%
2009;-12.57%;0.00%;0.00%;0.00%;-14.29%;0.00%;-25.00%;0.00%;0.00%;-2.22%;0.00%;0.00%;-45.04%
2010;0.00%;0.00%;2.27%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-11.11%;-12.50%;-2.86%;-22.73%
2011;0.06%;0.00%;0.00%;9.64%;0.00%;0.00%;0.00%;0.00%;-8.85%;-15.21%;0.00%;0.00%;-15.21%
2012;0.00%;38.74%;0.00%;-24.97%;0.00%;-25.99%;0.00%;0.00%;0.00%;9.09%;0.00%;0.00%;-15.96%
2013;0.00%;-9.20%;0.00%;0.00%;13.64%;0.00%;0.00%;0.00%;0.00%;-27.64%;0.00%;38.20%;3.18%
2014;8.00%;1.11%;28.21%;0.00%;-22.71%;3.55%;0.00%;-0.04%;0.00%;0.00%;0.00%;0.00%;12.00%
2015;0.00%;0.00%;0.00%;0.00%;0.00%;-10.71%;0.00%;0.00%;0.00%;-2.04%;0.04%;0.00%;-12.50%
2016;0.00%;2.08%;0.00%;0.00%;0.00%;35.95%;35.26%;2.66%;0.00%;0.00%;0.00%;0.00%;92.70%
2017;0.00%;0.00%;-28.01%;29.87%;-12.45%;6.03%;0.00%;21.43%;0.02%;-1.91%;7.91%;4.44%;16.56%
2018;6.38%;0.00%;0.00%;0.00%;2.86%;0.00%;0.00%;0.00%;0.00%;5.83%;0.00%;-2.24%;13.21%
2019;1.40%;1.91%;0.81%;-8.38%;-5.31%;9.30%;0.00%;0.00%;0.00%;6.40%;-9.42%;10.38%;5.08%
2020;0.00%;0.00%;-10.00%;3.33%;0.00%;1.08%;0.00%;5.74%;-2.31%;7.11%;-7.69%;0.00%;-4.00%
2021;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.65%;0.00%;0.00%;0.39%;0.00%;0.00%;1.04%
2022;0.00%;0.00%;3.11%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.11%
2023;-7.52%;0.00%;0.00%;0.00%;0.12%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-7.41%
2024;0.00%;-7.03%;0.00%;0.68%;0.00%;0.00%;0.00%;-2.33%;0.00%;0.00%;0.00%;11.90%;2.31%
2025;0.00%;0.00%;0.00%;0.00%;0.26%;0.00%;-2.13%;0.00%;0.00%;0.00%;0.00%;0.00%;-1.87%
