;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2010;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-4.94%;21.10%;15.12%
2011;-4.85%;0.85%;-5.26%;10.00%;-4.04%;2.63%;1.49%;-3.99%;-7.37%;-3.98%;5.62%;-4.76%;-14.14%
2012;16.47%;3.03%;-4.41%;6.92%;-17.99%;4.39%;1.68%;7.44%;-2.31%;-5.83%;-1.34%;12.99%;17.65%
2013;7.50%;-2.56%;6.92%;-4.37%;0.70%;1.53%;0.46%;-13.18%;4.19%;2.51%;-3.92%;-6.89%;-8.75%
2014;3.84%;-16.31%;-28.06%;-12.71%;-19.68%;34.37%;-12.93%;-14.64%;0.13%;-6.88%;-26.98%;-37.50%;-81.37%
2015;-40.59%;53.47%;-37.10%;-5.13%;-13.51%;-21.25%;-25.40%;4.26%;-27.55%;16.90%;20.48%;1.00%;-70.29%
2016;-13.86%;22.82%;6.46%;3.30%;-9.36%;-5.92%;-2.20%;-3.32%;8.71%;-3.40%;2.01%;-0.74%;-0.25%
2017;-0.65%;-2.75%;1.69%;1.57%;-10.54%;-6.11%;-2.90%;0.37%;-3.40%;0.25%;-35.38%;18.74%;-39.31%
2018;-11.69%;-9.07%;35.44%;10.90%;8.95%;-8.53%;-0.95%;-4.53%;-1.08%;4.22%;4.88%;19.76%;47.18%
2019;43.33%;-5.04%;1.63%;-1.20%;-2.32%;9.86%;2.46%;-4.25%;-5.41%;-2.78%;10.18%;15.45%;68.32%
2020;-1.72%;-8.21%;-42.70%;20.08%;6.06%;57.15%;-0.40%;-8.30%;9.85%;-3.49%;10.67%;2.74%;13.90%
2021;19.16%;16.55%;20.19%;3.30%;-1.96%;-6.58%;7.71%;-18.76%;-4.36%;-12.92%;-18.93%;16.27%;8.50%
2022;1.40%;-5.27%;16.46%;-10.36%;6.67%;-25.58%;-2.95%;19.23%;-5.55%;-3.55%;2.69%;-6.90%;-19.79%
2023;4.26%;-2.59%;-7.40%;7.92%;8.14%;-5.10%;9.10%;-4.69%;6.70%;5.74%;30.07%;1.12%;60.70%
2024;-15.42%;20.46%;0.79%;-0.58%;2.33%;0.79%;-1.34%;3.70%;-2.12%;0.00%;0.00%;0.00%;5.46%
