;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;14.22%;-2.81%;12.00%;5.26%;13.64%;41.59%
2007;-4.80%;8.61%;7.70%;10.02%;14.23%;0.74%;-3.21%;-4.45%;5.71%;-4.67%;-3.23%;36.62%;64.79%
2008;4.77%;5.49%;-40.00%;-8.68%;17.11%;6.49%;-11.31%;-10.21%;-36.83%;-39.39%;35.00%;11.78%;-74.78%
2009;-17.16%;9.12%;-4.69%;18.38%;12.74%;12.91%;-1.38%;4.50%;7.97%;-5.50%;4.13%;12.03%;53.32%
2010;-2.25%;-1.02%;5.29%;2.86%;-12.51%;12.28%;10.24%;-5.62%;-0.90%;6.92%;6.43%;-5.99%;20.77%
2011;5.44%;-4.11%;15.68%;-3.61%;2.39%;0.16%;0.16%;-2.41%;-6.68%;7.09%;5.84%;4.89%;26.87%
2012;-0.76%;14.66%;-2.47%;0.34%;-3.66%;5.49%;1.58%;-14.70%;-31.68%;-15.70%;-4.38%;11.12%;-40.42%
2013;1.91%;-7.19%;10.25%;9.17%;-0.49%;-5.67%;2.40%;7.24%;11.19%;-1.06%;0.38%;-4.56%;25.18%
2014;2.90%;-2.47%;18.44%;4.81%;1.55%;3.42%;4.06%;12.27%;-17.80%;-6.68%;5.73%;4.61%;31.71%
2015;-11.70%;-0.46%;0.42%;-11.42%;3.58%;0.46%;-3.34%;-15.68%;-5.70%;6.51%;-16.91%;-0.45%;-51.18%
2016;-1.57%;3.11%;16.84%;-9.38%;-15.39%;-1.73%;16.97%;-3.09%;8.97%;0.88%;-9.14%;3.06%;13.55%
2017;28.98%;2.70%;8.00%;-6.22%;-6.99%;-5.55%;0.78%;-5.58%;-2.04%;-9.91%;-5.62%;7.58%;5.77%
2018;16.67%;-1.30%;3.95%;11.08%;-5.61%;-1.03%;6.42%;-4.08%;-11.08%;33.67%;-1.96%;12.02%;55.96%
2019;4.54%;5.75%;0.17%;10.59%;2.63%;2.57%;6.66%;-4.04%;2.44%;4.21%;1.14%;6.32%;43.74%
2020;-0.41%;2.48%;-17.55%;12.99%;1.46%;1.47%;10.38%;-5.94%;-6.15%;-5.56%;4.61%;5.34%;7.66%
2021;0.97%;-6.74%;3.23%;-2.77%;-4.47%;-0.95%;-2.59%;0.51%;0.73%;8.01%;-6.78%;-9.51%;-19.26%
2022;8.28%;-2.15%;10.79%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;17.20%
