;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-12.57%;10.27%;-8.39%;-9.49%;10.11%;17.01%;-5.06%;1.10%;-0.06%;5.03%;-9.98%;1.28%;-5.39%
2001;24.68%;-4.57%;-6.38%;-6.19%;-3.09%;8.13%;2.31%;3.67%;-15.53%;-13.87%;15.81%;8.67%;6.33%
2002;1.49%;5.22%;-4.07%;-1.22%;-14.41%;-20.96%;-8.70%;0.76%;-31.29%;15.68%;-7.61%;28.70%;-40.48%
2003;-13.90%;-8.25%;4.56%;15.62%;3.14%;-16.24%;-0.61%;1.22%;9.28%;17.42%;19.62%;6.75%;36.00%
2004;-15.81%;-4.80%;0.37%;-12.07%;-3.74%;8.53%;9.45%;-9.09%;2.30%;0.20%;22.15%;-7.35%;-14.71%
2005;-0.78%;23.28%;-11.84%;13.43%;0.07%;-3.48%;-0.15%;1.73%;28.68%;-5.46%;16.04%;-5.81%;59.59%
2006;12.56%;14.52%;-6.47%;7.76%;-17.03%;7.37%;7.60%;5.01%;6.29%;-0.41%;-2.05%;4.60%;41.84%
2007;3.36%;-4.80%;-2.44%;12.92%;10.23%;16.23%;-6.46%;2.73%;-7.50%;-4.86%;-0.39%;-4.46%;11.78%
2008;-5.56%;8.69%;4.29%;8.20%;-0.53%;9.47%;-1.32%;-12.96%;-5.71%;-9.66%;14.80%;-12.34%;-7.15%
2009;-9.21%;2.34%;8.07%;16.33%;4.56%;-3.29%;4.40%;2.91%;6.89%;-2.23%;12.62%;9.49%;63.52%
2010;4.05%;-4.51%;-1.06%;-2.77%;-5.08%;10.71%;2.42%;1.74%;-3.12%;7.33%;6.30%;-2.35%;12.95%
2011;2.41%;-1.65%;6.46%;-2.67%;-4.65%;1.22%;-10.84%;-3.10%;-3.14%;1.47%;6.08%;6.60%;-3.28%
2012;4.24%;6.61%;-1.11%;14.77%;-15.05%;7.75%;-4.80%;-14.21%;-8.31%;-9.37%;-5.00%;11.23%;-17.20%
2013;4.58%;-11.04%;4.83%;17.98%;-7.89%;-14.65%;0.58%;2.25%;10.00%;-1.43%;5.49%;-2.77%;3.46%
2014;-8.84%;-9.27%;18.06%;10.05%;1.13%;5.12%;3.90%;13.30%;-16.40%;3.81%;6.77%;2.84%;28.13%
2015;-13.70%;9.71%;-1.28%;2.69%;-3.72%;7.17%;2.86%;-13.84%;5.29%;-0.43%;-11.69%;-15.33%;-31.20%
2016;-9.26%;4.90%;23.69%;3.31%;-16.35%;23.40%;10.03%;2.52%;2.03%;8.68%;-20.79%;-5.49%;17.56%
2017;17.51%;4.82%;-2.85%;-10.90%;2.29%;-11.92%;5.63%;10.92%;-1.77%;-11.48%;-7.68%;8.15%;-2.30%
2018;2.42%;3.43%;2.88%;2.72%;-12.28%;-6.34%;-6.48%;-0.54%;5.00%;22.51%;23.90%;-2.53%;32.91%
2019;15.58%;1.22%;1.85%;14.25%;16.50%;1.25%;1.13%;6.00%;-4.78%;12.22%;13.62%;13.23%;136.63%
2020;6.30%;-2.33%;-25.39%;1.68%;16.36%;-3.92%;9.14%;-6.93%;0.37%;-0.40%;10.54%;14.42%;13.10%
2021;-12.89%;-10.26%;21.71%;-3.24%;1.92%;-7.05%;3.20%;11.76%;6.43%;-12.11%;3.72%;4.89%;2.36%
2022;13.38%;-3.48%;9.09%;-1.59%;6.48%;-7.33%;2.34%;-0.29%;-5.60%;12.46%;13.98%;-2.10%;40.15%
2023;-1.77%;-9.27%;-1.56%;15.56%;-7.48%;11.73%;0.87%;3.59%;3.46%;-2.73%;12.75%;9.51%;36.09%
2024;-2.22%;0.89%;-5.87%;-5.05%;-0.11%;2.42%;8.49%;3.37%;-2.30%;-2.10%;-1.02%;-3.71%;-7.78%
2025;6.01%;1.75%;5.47%;10.76%;9.89%;-1.66%;-4.82%;3.04%;0.00%;0.00%;0.00%;0.00%;33.55%
