;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-2.46%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-2.46%
2001;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2003;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2004;0.00%;0.00%;0.00%;3.64%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;3.64%
2005;0.00%;0.00%;-16.67%;0.00%;36.84%;0.00%;0.00%;0.00%;0.00%;0.00%;6.15%;-5.80%;14.04%
2006;29.23%;7.14%;11.11%;0.00%;-10.00%;5.56%;-3.68%;-9.84%;-3.64%;12.58%;45.25%;0.00%;100.00%
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;11.54%;3.45%;3.33%;19.35%;-16.22%;19.35%;42.31%
2008;-8.05%;-3.00%;-3.33%;5.53%;-4.66%;1.61%;-12.90%;12.96%;-1.64%;-3.33%;-1.72%;10.53%;-10.44%
2009;0.32%;-2.56%;2.27%;-6.35%;10.00%;12.91%;-5.80%;6.15%;-0.06%;-3.94%;-1.52%;1.94%;12.06%
2010;-4.55%;7.94%;10.26%;0.27%;-4.47%;-0.58%;0.35%;-2.94%;6.06%;-7.90%;2.75%;16.54%;23.25%
2011;-3.45%;1.10%;6.97%;5.53%;2.77%;7.69%;0.01%;1.48%;-2.46%;1.95%;5.83%;11.63%;45.38%
2012;0.31%;2.08%;-2.04%;4.39%;-1.00%;9.26%;-4.70%;-4.97%;-6.25%;-2.22%;-4.55%;-1.19%;-11.32%
2013;-2.24%;-2.50%;-4.49%;7.15%;-0.33%;-0.08%;-18.91%;9.37%;-1.43%;-4.35%;-0.00%;-6.09%;-23.70%
2014;1.95%;-6.45%;-13.97%;-4.65%;8.45%;-0.04%;-0.97%;-1.33%;0.20%;1.78%;0.00%;-0.97%;-16.30%
2015;0.37%;-0.08%;-1.69%;4.17%;2.35%;2.37%;-1.14%;-0.38%;0.39%;0.81%;0.00%;-0.99%;6.19%
2016;-1.93%;-0.79%;0.33%;-0.40%;0.00%;0.00%;-2.78%;-2.04%;0.00%;0.00%;0.00%;2.22%;-5.33%
2017;2.19%;-4.45%;1.10%;-0.00%;4.13%;-3.92%;-3.95%;2.38%;6.28%;8.97%;-0.60%;-3.43%;7.95%
2018;0.42%;2.08%;0.00%;2.04%;0.00%;-0.40%;1.97%;2.01%;0.00%;4.33%;0.75%;-0.37%;13.49%
2019;4.67%;17.76%;-1.90%;8.54%;1.61%;4.92%;6.33%;7.25%;4.08%;1.27%;-1.28%;3.77%;72.30%
2020;11.49%;-0.45%;-11.07%;0.13%;2.05%;5.53%;2.38%;-1.16%;-2.75%;-2.25%;0.74%;9.21%;12.64%
2021;-5.59%;0.02%;-2.46%;-2.26%;4.36%;-0.25%;4.96%;-1.07%;-16.41%;1.60%;-2.82%;2.57%;-17.61%
2022;2.07%;2.37%;7.22%;4.98%;-0.55%;4.03%;5.90%;9.98%;-1.19%;-0.26%;-4.82%;5.73%;40.56%
2023;-3.19%;-1.76%;4.26%;4.46%;-0.94%;5.13%;17.07%;-6.39%;-6.82%;-6.38%;12.97%;-1.81%;14.36%
2024;-2.72%;1.45%;-0.93%;5.52%;0.08%;0.23%;3.80%;-4.63%;-1.15%;3.03%;-3.80%;2.52%;2.90%
2025;-0.91%;-0.13%;0.86%;0.43%;-1.29%;-2.37%;2.64%;1.05%;0.00%;0.00%;0.00%;0.00%;0.20%
