;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;18.77%;-1.61%;-14.75%;-15.38%;-5.91%;-3.38%;22.50%;-18.16%;-5.24%;0.00%;-11.05%;-12.72%;-43.49%
2001;49.15%;-18.18%;-8.33%;-9.09%;-6.67%;-3.57%;-18.52%;13.64%;-24.00%;11.58%;6.13%;6.67%;-18.64%
2002;3.33%;-1.61%;-1.64%;-30.00%;-13.69%;0.00%;-10.34%;-2.31%;-4.72%;14.88%;-3.60%;-9.70%;-49.58%
2003;4.96%;3.15%;0.76%;-9.09%;-0.00%;-13.33%;-11.54%;25.00%;333.91%;-8.82%;61.54%;14.97%;598.35%
2004;9.94%;-2.05%;-0.55%;-0.55%;-6.22%;0.71%;0.94%;-1.05%;0.12%;-2.35%;-1.45%;3.67%;0.35%
2005;-2.24%;20.02%;20.30%;-1.50%;18.74%;4.29%;-4.18%;-1.57%;29.92%;-1.62%;5.11%;-2.70%;112.26%
2006;0.56%;1.05%;-1.31%;0.06%;-0.39%;0.33%;-0.61%;-5.24%;5.00%;-0.28%;6.74%;15.79%;22.22%
2007;0.91%;8.11%;0.00%;8.33%;7.69%;1.79%;5.30%;6.63%;4.69%;7.46%;3.47%;8.46%;83.64%
2008;4.46%;9.29%;-8.93%;-4.76%;5.50%;-0.47%;1.43%;-5.63%;4.48%;-2.38%;2.44%;0.95%;4.95%
2009;2.59%;0.34%;-0.30%;-0.02%;-3.51%;1.22%;4.34%;0.00%;1.62%;1.14%;0.90%;1.11%;9.64%
2010;-0.02%;0.09%;-0.07%;0.15%;2.42%;-2.15%;1.76%;-1.94%;2.20%;0.22%;1.08%;0.00%;3.68%
2011;0.02%;0.51%;-4.06%;0.00%;0.54%;4.13%;-0.42%;2.74%;0.00%;0.00%;1.10%;0.00%;4.43%
2012;0.00%;0.37%;0.00%;3.03%;-0.20%;0.08%;0.00%;0.00%;0.00%;-0.98%;0.30%;0.81%;3.41%
2013;-0.02%;-0.18%;0.20%;-1.65%;0.00%;0.00%;0.00%;1.02%;-1.01%;0.00%;0.00%;1.12%;-0.55%
2014;0.30%;0.36%;0.00%;-0.42%;3.03%;-2.35%;0.00%;0.12%;0.00%;0.00%;-0.04%;3.13%;4.09%
2015;0.00%;1.17%;-1.15%;-2.92%;1.20%;0.00%;1.98%;-3.03%;0.00%;-1.90%;-0.20%;0.02%;-4.86%
2016;0.00%;-0.20%;0.20%;8.65%;2.64%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;11.52%
2017;2.94%;0.00%;1.30%;3.57%;1.72%;0.00%;-5.10%;-2.84%;-2.52%;-3.83%;-3.78%;7.91%;-1.40%
2018;2.70%;6.60%;-1.69%;-0.04%;-4.18%;-0.74%;2.80%;2.60%;-3.83%;12.89%;1.75%;-3.45%;15.13%
2019;6.25%;0.84%;-0.00%;-6.24%;-1.79%;9.11%;0.72%;22.44%;1.35%;0.15%;-0.15%;0.27%;34.89%
2020;1.06%;1.78%;0.00%;-0.19%;-0.91%;0.00%;1.18%;-3.10%;-4.00%;-2.78%;5.71%;6.76%;5.05%
2021;-11.39%;-4.29%;4.18%;5.91%;-2.71%;-5.63%;4.94%;-2.76%;-0.10%;-6.76%;-13.25%;34.22%;-4.92%
2022;-9.23%;-5.98%;4.76%;1.83%;-5.97%;4.78%;-1.98%;8.19%;0.00%;0.00%;-0.00%;0.00%;-4.89%
2023;0.57%;-0.57%;0.07%;2.78%;3.55%;1.11%;0.55%;-0.27%;-3.82%;-0.13%;0.00%;2.68%;6.51%
2024;-6.93%;1.49%;-23.54%;-4.41%;-1.03%;-0.37%;-1.28%;-1.04%;0.00%;0.00%;0.00%;-11.58%;-41.20%
2025;0.01%;-0.12%;0.00%;0.32%;-11.41%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-11.24%
