;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;13.23%;165.87%;0.00%;-37.00%;-30.35%;41.46%;6.04%;0.00%;0.00%;-9.05%;-0.53%;-15.79%;50.97%
2001;1.26%;0.00%;0.00%;17.28%;0.00%;-15.79%;0.00%;6.88%;0.00%;-12.28%;0.00%;4.02%;-2.48%
2002;0.00%;0.00%;-0.64%;-3.24%;0.00%;-30.02%;0.00%;0.00%;0.00%;0.00%;0.00%;-4.74%;-35.91%
2003;0.00%;0.00%;0.00%;4.97%;0.00%;0.00%;0.00%;0.00%;4.79%;-4.57%;109.62%;-44.55%;22.01%
2004;22.94%;0.00%;0.00%;33.33%;0.00%;0.00%;0.00%;0.00%;0.00%;-25.00%;40.00%;-26.18%;27.06%
2005;28.40%;0.00%;-9.57%;-32.77%;1.66%;13.81%;0.00%;7.14%;0.00%;0.00%;0.00%;0.00%;-3.24%
2006;70.02%;-1.95%;59.99%;15.26%;13.87%;-4.76%;15.00%;2.25%;-4.76%;-3.57%;18.52%;-6.56%;298.73%
2007;6.53%;63.26%;-3.85%;9544.32%;4.90%;4.49%;-2.86%;-0.55%;-5.56%;-1.96%;-5.00%;0.00%;14921.58%
2008;0.00%;-4.95%;0.43%;-0.00%;0.00%;-5.00%;5.26%;0.00%;-11.17%;-20.00%;-0.81%;0.81%;-32.16%
2009;-3.23%;4.17%;8.80%;24.26%;12.31%;3.48%;12.02%;-3.64%;0.00%;7.84%;-6.36%;7.77%;86.05%
2010;-0.90%;-1.36%;-4.56%;-6.86%;-2.63%;-7.57%;9.94%;6.38%;-2.33%;10.00%;-8.13%;-0.52%;-10.20%
2011;-0.52%;-4.74%;2.97%;3.83%;0.00%;45.26%;-9.42%;-7.44%;2.21%;2.16%;-4.66%;-0.00%;22.84%
2012;2.22%;-7.83%;2.38%;0.47%;-0.00%;-0.93%;-3.30%;5.32%;4.76%;4.55%;6.52%;-0.82%;13.14%
2013;8.12%;-0.79%;-3.54%;-11.67%;19.49%;0.00%;-4.00%;3.08%;6.12%;30.77%;-4.41%;-3.08%;38.95%
2014;7.94%;-16.63%;-1.82%;9.26%;-18.64%;1.67%;4.51%;1.61%;-1.57%;4.00%;-15.38%;13.64%;-16.55%
2015;-11.60%;7.69%;-0.42%;-2.53%;30.28%;-7.55%;16.26%;3.10%;-9.70%;3.70%;-1.79%;9.09%;33.85%
2016;-13.33%;0.00%;37.64%;-17.14%;3.45%;1.67%;31.48%;25.53%;-17.00%;20.48%;-17.80%;-5.11%;33.82%
2017;12.31%;15.40%;3.80%;15.61%;1.67%;4.92%;10.31%;-0.43%;6.60%;-11.71%;26.52%;18.07%;156.20%
2018;12.24%;-11.00%;-8.67%;7.57%;-8.61%;2.53%;-3.59%;17.73%;8.35%;-3.67%;-12.81%;-10.00%;-14.50%
2019;77.04%;1.23%;8.13%;-14.04%;5.54%;-0.64%;-1.43%;0.42%;-19.57%;2.07%;4.24%;15.33%;70.66%
2020;-5.95%;-2.80%;-6.21%;1.55%;0.17%;4.15%;13.16%;-8.71%;-1.82%;4.26%;4.94%;25.07%;26.07%
2021;1.88%;-6.81%;-0.03%;-0.13%;8.75%;0.58%;-14.84%;9.87%;-3.85%;-11.61%;19.71%;-16.65%;-17.74%
2022;9.60%;-2.83%;15.05%;-2.34%;-8.46%;-8.97%;12.13%;-6.65%;-6.41%;18.35%;-9.91%;3.77%;8.05%
2023;-4.41%;-8.41%;4.34%;0.79%;3.61%;10.30%;3.64%;0.35%;0.13%;6.12%;12.60%;3.34%;35.30%
2024;-7.69%;0.67%;-6.52%;-6.13%;-2.64%;3.57%;-7.58%;10.97%;-7.29%;-6.18%;-6.03%;-8.01%;-36.59%
2025;8.43%;-5.65%;7.22%;4.35%;3.27%;-3.09%;-11.02%;26.92%;0.00%;0.00%;0.00%;0.00%;29.37%
