;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;34.11%;-21.51%;-23.00%;-9.09%;28.57%;6.67%;25.00%;-18.33%;22.45%;-16.67%;-15.80%;41.33%;25.26%
2001;-19.33%;4.17%;-20.00%;-12.25%;-0.28%;-2.29%;2.34%;-8.57%;-12.50%;60.36%;-10.91%;-25.00%;-49.58%
2002;-51.67%;31.03%;-2.63%;0.00%;-7.57%;4.09%;-4.49%;0.00%;-11.76%;6.67%;25.00%;25.00%;-16.67%
2003;4.00%;-0.00%;-19.23%;42.86%;40.00%;-1.19%;-3.61%;7.50%;39.53%;16.67%;7.14%;20.00%;260.00%
2004;0.00%;-0.11%;5.67%;15.58%;-1.18%;2.58%;-1.17%;0.00%;0.00%;-4.55%;0.00%;0.00%;16.67%
2005;4.76%;-9.00%;0.90%;-20.79%;-6.25%;0.00%;6.00%;-11.95%;-17.14%;-5.17%;21.82%;-2.99%;-38.10%
2006;12.31%;23.29%;38.89%;-8.00%;13.04%;-1.54%;5.47%;2.22%;-13.04%;-8.33%;-14.55%;12.77%;63.08%
2007;9.43%;-3.28%;14.53%;4.12%;-2.84%;41.54%;-4.89%;-5.14%;2.35%;-16.42%;-1.41%;-10.71%;17.92%
2008;-8.80%;-1.75%;0.45%;-2.13%;2.18%;-6.67%;-2.38%;2.39%;-19.01%;-29.41%;4.17%;-12.08%;-56.04%
2009;27.39%;-0.14%;-10.59%;-0.00%;44.00%;0.00%;0.00%;-0.11%;0.06%;2.83%;2.70%;1.32%;75.16%
2010;29.87%;0.00%;18.96%;-21.99%;3.45%;0.00%;20.21%;-0.17%;-11.11%;0.59%;-6.80%;6.25%;32.47%
2011;-12.86%;-18.99%;7.22%;-1.55%;13.41%;0.39%;6.80%;6.49%;-13.30%;14.79%;0.52%;8.65%;4.86%
2012;4.00%;3.08%;0.75%;0.86%;1.89%;-3.70%;-0.00%;9.12%;0.00%;-5.36%;0.00%;-1.96%;8.21%
2013;-3.77%;-7.96%;0.00%;-1.16%;0.00%;0.00%;0.00%;0.00%;0.00%;-13.42%;-8.11%;0.00%;-30.35%
2014;0.29%;-0.41%;5.58%;-3.24%;-2.80%;0.00%;-0.63%;-8.75%;-2.00%;11.82%;-8.75%;-4.43%;-14.03%
2015;9.69%;0.07%;36.89%;26.38%;-6.52%;6.74%;-5.01%;-0.02%;-4.33%;0.50%;5.00%;7.14%;94.66%
2016;-12.69%;14.14%;3.67%;1.76%;-11.50%;-10.00%;3.17%;11.17%;-11.00%;25.48%;0.00%;-7.02%;-0.28%
2017;-6.90%;8.01%;9.45%;4.55%;-8.48%;7.27%;0.00%;-9.96%;8.30%;-1.38%;10.00%;3.64%;23.84%
2018;-3.95%;-3.84%;-2.09%;-6.94%;-8.81%;2.86%;8.33%;-2.00%;2.30%;-5.32%;4.54%;0.26%;-14.91%
2019;1.40%;0.00%;-0.00%;-4.74%;2.21%;8.11%;9.61%;-0.09%;0.00%;-0.65%;-5.58%;28.98%;41.43%
2020;-6.30%;-4.17%;-23.91%;-4.80%;19.99%;0.80%;6.65%;0.65%;1.34%;-2.42%;12.20%;12.46%;5.37%
2021;-12.14%;3.99%;12.42%;-4.57%;7.63%;3.67%;1.16%;0.00%;-7.86%;1.68%;0.00%;7.68%;11.61%
2022;-11.80%;10.00%;9.09%;2.16%;7.78%;-6.98%;15.61%;3.15%;7.81%;4.28%;7.03%;-0.06%;55.46%
2023;0.84%;8.19%;-2.56%;2.84%;3.46%;1.32%;7.87%;-5.48%;0.33%;6.05%;-5.45%;2.43%;20.40%
2024;1.56%;4.99%;18.02%;-6.84%;3.75%;1.60%;8.14%;6.51%;4.16%;-3.13%;10.59%;4.49%;65.94%
2025;6.12%;-6.63%;8.53%;4.53%;-6.36%;-6.89%;2.28%;3.28%;0.00%;0.00%;0.00%;0.00%;3.52%
