;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2019;0.00%;0.00%;0.00%;-4.88%;2.05%;19.77%;19.51%;21.42%;8.77%;19.58%;0.11%;30.20%;186.02%
2020;12.14%;10.49%;-44.80%;31.34%;-7.41%;11.79%;-11.01%;4.36%;-16.43%;-9.61%;15.73%;11.90%;-15.52%
2021;-14.20%;-12.31%;18.11%;-1.44%;28.35%;14.52%;-8.26%;-1.11%;-19.48%;-25.08%;16.24%;-7.52%;-24.26%
2022;14.39%;-11.03%;10.43%;-4.62%;0.16%;-21.29%;9.93%;5.29%;-8.22%;-5.82%;-22.97%;-12.41%;-42.95%
2023;-13.30%;-25.99%;1.22%;-7.47%;39.18%;26.57%;-0.60%;-45.87%;-4.62%;2.64%;56.29%;7.22%;-6.56%
2024;12.62%;-6.81%;5.20%;-12.86%;4.59%;3.18%;26.00%;14.35%;-4.57%;-12.18%;-15.04%;-12.92%;-7.25%
2025;7.65%;-14.73%;19.11%;-4.75%;15.83%;-0.73%;-9.92%;3.09%;0.00%;0.00%;0.00%;0.00%;11.20%
