;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;-20.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-20.00%
2001;25.00%;0.00%;0.00%;0.00%;20.00%;0.00%;16.67%;0.00%;0.00%;14.29%;12.50%;-11.11%;100.00%
2002;0.00%;12.50%;11.11%;0.00%;0.00%;-10.00%;22.22%;36.36%;6.67%;25.00%;-15.00%;17.65%;150.00%
2003;-15.00%;-0.00%;-17.65%;-7.14%;0.00%;7.69%;-14.29%;16.67%;-7.14%;-7.69%;0.00%;16.67%;-30.00%
2004;0.00%;0.00%;14.29%;-6.25%;-1.33%;-5.41%;-7.14%;6.15%;2.17%;0.71%;-7.04%;1.52%;-4.29%
2005;-5.97%;4.76%;3.79%;-6.57%;-11.72%;-2.65%;-10.91%;-8.16%;8.89%;18.37%;35.34%;-5.10%;11.19%
2006;6.04%;31.65%;46.63%;16.72%;-12.08%;5.43%;-5.45%;-5.13%;6.08%;10.19%;6.07%;11.17%;173.83%
2007;40.93%;26.43%;18.29%;-0.70%;12.41%;3.12%;6.57%;5.21%;27.48%;4.31%;-19.38%;-0.84%;189.22%
2008;-20.34%;-3.83%;-18.69%;14.15%;22.77%;-16.50%;-16.28%;-9.44%;-28.83%;-26.08%;11.08%;-2.10%;-68.39%
2009;0.80%;-2.93%;6.03%;35.40%;3.44%;-0.55%;27.27%;8.60%;3.76%;-10.22%;-9.65%;1.12%;69.97%
2010;-5.36%;-2.17%;-2.04%;-0.17%;-24.54%;15.47%;5.27%;-10.60%;0.00%;-2.80%;-9.48%;2.76%;-32.87%
2011;-1.71%;4.22%;-0.24%;-2.39%;-9.85%;1.49%;-0.90%;-15.81%;-11.39%;-5.03%;-8.16%;-0.68%;-41.54%
2012;19.18%;19.54%;3.37%;0.00%;-6.98%;15.00%;12.61%;4.67%;2.27%;22.59%;-2.54%;-9.09%;106.27%
2013;-2.07%;4.58%;0.67%;-10.46%;-3.02%;-2.72%;-4.80%;-3.78%;-7.42%;1.89%;9.72%;-3.80%;-20.57%
2014;-14.91%;-10.31%;-13.22%;-31.13%;20.19%;-26.40%;-26.09%;-19.12%;-10.91%;-22.45%;2.63%;20.51%;-79.39%
2015;-32.69%;-3.74%;-7.46%;-27.42%;-19.56%;-8.29%;-25.90%;-4.06%;2.54%;-5.79%;-7.02%;6.60%;-78.14%
2016;17.70%;4.51%;27.34%;-0.56%;-5.11%;-6.59%;26.92%;6.57%;-17.06%;-2.29%;-2.92%;8.43%;59.29%
2017;0.56%;-3.87%;4.02%;4.42%;-7.94%;-1.15%;60.47%;-16.67%;10.43%;-1.57%;-10.80%;-3.59%;19.44%
2018;-5.12%;25.00%;-14.12%;-5.48%;1.93%;0.00%;-2.84%;14.15%;58.97%;10.48%;0.00%;-1.46%;88.37%
2019;20.74%;-14.11%;-7.86%;-13.44%;2.99%;-1.45%;-3.53%;10.06%;-6.93%;-0.30%;44.48%;23.76%;47.90%
2020;-0.00%;-28.21%;-13.95%;5.68%;12.02%;44.98%;-6.77%;8.61%;22.86%;-4.68%;90.31%;8.16%;158.76%
2021;11.74%;9.64%;17.75%;15.16%;-0.97%;-7.25%;10.57%;-14.03%;-5.29%;-4.32%;9.23%;10.83%;59.10%
2022;-11.19%;2.24%;11.66%;1.43%;-16.61%;-18.15%;15.10%;-6.96%;-5.87%;-8.99%;-1.28%;-9.18%;-42.27%
2023;26.14%;-13.48%;11.05%;5.69%;-5.79%;1.21%;-1.46%;0.76%;8.08%;-7.85%;-3.24%;6.15%;24.04%
2024;-5.79%;-1.61%;-4.47%;-8.92%;-7.50%;3.71%;0.52%;-2.17%;-7.80%;-9.62%;-2.45%;-10.03%;-44.35%
2025;-2.30%;-0.87%;1.88%;6.64%;-0.12%;-10.91%;-29.15%;-5.35%;0.00%;0.00%;0.00%;0.00%;-37.22%
