;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2008;-99.95%;26.62%;-10.11%;-2.02%;4.97%;-5.35%;0.58%;-5.16%;-19.67%;-33.98%;-5.13%;7.04%;-99.97%
2009;7.21%;1.42%;-10.47%;5.84%;12.76%;0.00%;0.00%;3.59%;0.00%;0.00%;0.00%;0.00%;20.35%
2010;0.00%;33.40%;-1.97%;-6.51%;-0.34%;10.95%;2.56%;4.22%;-3.13%;3.15%;-4.30%;-1.14%;36.60%
2011;-0.08%;1.17%;0.67%;-1.75%;-0.42%;1.96%;-4.68%;7.04%;-2.59%;2.65%;-1.64%;2.54%;4.46%
2012;5.13%;0.74%;-0.91%;0.67%;-1.99%;-1.27%;-0.51%;3.18%;-8.33%;2.27%;-4.89%;5.61%;-1.17%
2013;4.78%;-1.49%;-0.09%;-0.35%;5.33%;-4.24%;-0.35%;0.27%;-0.36%;0.36%;4.09%;-21.40%;-15.27%
2014;-14.44%;-4.51%;-4.42%;1.34%;-4.27%;-10.77%;-9.48%;-0.19%;-13.93%;7.76%;-11.11%;13.19%;-43.01%
2015;-10.02%;21.78%;6.29%;-12.24%;1.40%;-4.13%;-5.26%;15.81%;-5.71%;1.01%;2.50%;2.44%;9.02%
2016;-7.14%;1.28%;13.58%;26.51%;0.95%;0.00%;3.58%;-3.34%;-12.00%;-5.45%;-1.44%;2.20%;14.47%
2017;3.10%;25.23%;-13.62%;1.14%;-3.82%;3.97%;11.24%;2.63%;-4.53%;-0.21%;-2.89%;6.60%;26.99%
2018;11.18%;7.22%;-1.50%;2.29%;2.42%;0.73%;2.71%;-3.34%;-4.00%;9.85%;25.00%;-2.90%;57.45%
2019;8.66%;5.33%;-0.13%;-2.03%;3.45%;19.87%;11.23%;20.50%;-1.00%;-3.86%;8.72%;3.93%;100.19%
2020;18.67%;1.16%;-28.27%;0.28%;8.31%;21.55%;-0.71%;10.79%;20.31%;4.98%;-16.28%;-0.91%;31.01%
2021;-0.62%;4.46%;7.85%;1.04%;6.57%;6.17%;1.77%;0.26%;-3.09%;-1.88%;-3.46%;19.56%;43.34%
2022;2.86%;0.27%;-3.58%;0.86%;-3.58%;-2.64%;2.91%;-1.37%;3.76%;-1.15%;-0.49%;-0.40%;-2.86%
2023;0.80%;-1.29%;3.95%;-0.90%;0.90%;7.46%;3.70%;21.82%;-0.76%;-6.51%;21.89%;18.81%;88.66%
2024;13.08%;71.15%;-26.58%;-4.38%;17.17%;2.83%;16.60%;24.60%;0.31%;8.61%;-6.57%;-1.76%;137.85%
2025;0.93%;-1.61%;-5.36%;-0.62%;12.22%;2.15%;-4.33%;20.19%;0.00%;0.00%;0.00%;0.00%;23.10%
