;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-99.07%;0.00%;0.00%;7.97%;-4.99%;-5.25%;8.43%;-0.61%;-25.10%;6.87%;-16.20%;0.00%;-99.35%
2001;-6.75%;15.46%;0.00%;-14.25%;-15.61%;0.79%;0.00%;0.00%;-8.59%;98.29%;-2.80%;-5.54%;30.67%
2002;0.00%;17.61%;-9.98%;0.00%;-5.54%;-17.61%;0.00%;0.00%;-28.49%;0.00%;0.00%;0.00%;-41.08%
2003;0.00%;0.00%;0.00%;0.00%;49.40%;18.40%;7.21%;4.83%;0.40%;7.58%;2.23%;50.09%;229.48%
2004;0.00%;-6.05%;1.67%;-7.97%;-1.65%;12.17%;28.05%;22.10%;1.20%;6.70%;11.08%;8.38%;97.10%
2005;3.19%;13.26%;-0.26%;-1.05%;36974.47%;-7.46%;-5.12%;-6.86%;-7.89%;-5.24%;0.30%;0.00%;30513.50%
2006;-6.81%;-13.98%;6.25%;5.76%;-11.01%;-14.37%;2.19%;47.14%;15.92%;-7.87%;13.64%;-31.52%;-14.23%
2007;40.89%;13.60%;9.49%;-3.33%;51.72%;31.82%;34.48%;-7.69%;66.67%;-0.17%;-24.87%;4.42%;448.95%
2008;-29.77%;42.42%;-25.53%;5.71%;-18.82%;23.26%;8.14%;-10.00%;-13.89%;-41.97%;0.00%;38.97%;-46.75%
2009;8.00%;0.00%;-11.11%;-2.13%;-13.37%;0.98%;-2.43%;2.49%;-2.63%;1.95%;5.39%;4.65%;-10.00%
2010;11.16%;27.95%;3.12%;0.00%;-1.62%;-3.16%;-3.19%;-6.70%;-5.32%;-5.66%;-0.04%;8.04%;21.75%
2011;-1.22%;1.20%;3.74%;-8.93%;8.97%;-1.81%;0.00%;-7.85%;-8.18%;4.55%;-1.73%;-13.55%;-24.06%
2012;6.79%;1.92%;1.98%;51.77%;-8.75%;0.68%;-1.79%;-2.96%;-1.53%;23.26%;-4.40%;5.26%;80.15%
2013;18.61%;-3.35%;-0.58%;14.77%;12.57%;-14.42%;8.70%;23.00%;10.16%;7.38%;-0.34%;13.79%;125.98%
2014;-0.91%;4.53%;-3.32%;-2.64%;8.06%;-4.18%;-0.31%;0.94%;-0.05%;5.30%;-5.03%;1.56%;3.11%
2015;7.36%;-1.43%;-2.16%;-4.55%;3.17%;1.23%;9.73%;-5.47%;0.88%;-3.80%;-0.08%;-8.23%;-4.72%
2016;-19.93%;-1.24%;2.94%;2.04%;-12.40%;0.46%;29.55%;-1.75%;2.14%;7.69%;-24.68%;2.59%;-20.93%
2017;18.49%;0.00%;2.32%;-1.75%;-8.90%;-0.78%;-0.00%;-3.15%;1.63%;-0.80%;-19.76%;0.00%;-15.65%
2018;4.52%;-0.48%;-2.42%;5.94%;-6.54%;-2.50%;0.00%;7.18%;2.87%;74.88%;-21.01%;-0.67%;48.24%
2019;1.69%;-6.00%;-3.90%;-0.62%;-7.49%;8.50%;43.66%;-25.71%;4.55%;2.34%;1.31%;29.03%;36.77%
2020;-3.00%;18.56%;-34.13%;2.01%;9.42%;37.98%;-11.83%;14.27%;-1.08%;-2.83%;14.90%;5.48%;36.93%
2021;3.34%;7.00%;-5.92%;25.05%;23.19%;10.36%;-12.73%;-13.55%;-10.09%;2.56%;11.76%;-1.99%;34.80%
2022;-6.96%;-5.14%;12.82%;-1.24%;17.00%;-10.23%;3.45%;11.75%;4.07%;7.83%;3.00%;-7.47%;27.72%
2023;-1.37%;8.06%;1.50%;5.35%;-3.16%;11.42%;10.03%;9.90%;15.39%;-14.76%;-4.21%;6.23%;48.82%
2024;-10.81%;-6.57%;1.32%;2.07%;-5.43%;-0.12%;-0.35%;-4.83%;-7.26%;2.16%;-5.81%;-3.81%;-33.73%
2025;7.04%;-0.41%;1.73%;16.45%;-6.23%;-2.68%;2.61%;8.23%;0.00%;0.00%;0.00%;0.00%;27.98%
