;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-10.55%;-3.73%;-26.82%;2.33%;-24.43%;5.48%;11.69%;5.12%;-13.94%;-15.42%;-24.62%;12.90%;-62.62%
2001;17.86%;-21.52%;-5.41%;-26.12%;-21.55%;40.85%;7.50%;-4.65%;-26.83%;5.33%;18.99%;-11.70%;-40.71%
2002;-16.87%;1.45%;-2.86%;-34.56%;-28.09%;-23.44%;-22.45%;81.58%;-11.59%;-3.28%;5.08%;-12.90%;-67.47%
2003;0.00%;-14.81%;-10.87%;21.95%;-4.00%;-18.75%;-10.26%;-8.57%;28.13%;14.63%;2.13%;-8.33%;-18.52%
2004;20.45%;5.66%;-14.29%;-0.00%;-10.42%;11.63%;10.42%;16.98%;6.45%;4.55%;30.43%;120.00%;350.00%
2005;-12.12%;0.57%;-13.71%;-32.45%;15.69%;-10.17%;-2.83%;4.85%;-18.98%;-18.63%;23.60%;0.00%;-55.56%
2006;-11.48%;-0.51%;12.39%;15.27%;19.32%;-8.18%;9.00%;-9.09%;-9.17%;3.64%;23.30%;-0.79%;42.61%
2007;-7.89%;6.40%;6.91%;42.21%;49.73%;21.39%;-18.21%;-1.04%;18.87%;18.04%;-2.15%;3.23%;210.68%
2008;5.16%;1.22%;1.45%;11.57%;5.17%;4.15%;8.84%;-16.45%;-17.31%;-61.23%;-18.73%;26.25%;-60.53%
2009;-21.70%;9.46%;13.72%;9.00%;31.07%;20.39%;11.82%;-3.29%;14.30%;28.72%;3.17%;4.46%;187.46%
2010;25.00%;-8.86%;-0.00%;-17.50%;-10.77%;-13.21%;12.17%;-8.91%;-3.40%;11.01%;0.00%;10.32%;-12.03%
2011;-10.43%;7.43%;-0.19%;-5.62%;-12.30%;-2.71%;-4.65%;-23.90%;-5.77%;2.04%;-10.33%;-27.14%;-64.75%
2012;18.88%;7.73%;-8.76%;2.18%;-14.53%;-5.00%;14.21%;-7.83%;-2.00%;-2.04%;-29.69%;1.48%;-30.10%
2013;21.17%;0.00%;-7.23%;5.19%;-11.73%;-2.10%;-8.57%;-17.97%;-5.71%;13.13%;-16.07%;-6.38%;-35.77%
2014;-15.91%;13.51%;-19.05%;-22.06%;-5.66%;8.00%;-18.52%;-13.64%;-13.16%;-48.48%;-0.00%;5.88%;-79.55%
2015;0.00%;0.00%;-0.00%;-16.67%;33.33%;10.00%;-18.18%;-5.56%;-11.76%;0.00%;13.33%;5.88%;0.00%
2016;-5.56%;-11.76%;13.33%;11.76%;-15.79%;-6.56%;3.68%;5.16%;-5.21%;-4.85%;4.42%;-2.93%;-17.22%
2017;54.36%;2.17%;-19.15%;3.95%;8.86%;-33.72%;8.77%;-3.23%;1.67%;-1.31%;-5.32%;-0.00%;-4.36%
2018;-1.75%;-33.93%;21.08%;24.55%;77.06%;-19.03%;100.50%;-16.08%;18.57%;-22.56%;3.72%;-19.66%;80.70%
2019;23.50%;141.04%;-17.81%;4.92%;-14.83%;-24.07%;15.67%;-3.94%;-8.95%;1.39%;-15.28%;5.92%;52.82%
2020;1.65%;-16.25%;1.49%;-3.09%;-13.51%;8.77%;-5.81%;-2.05%;-2.97%;-12.79%;83.68%;18.22%;33.55%
2021;90.29%;29.85%;32.85%;52.17%;11.52%;5.91%;25.14%;-24.48%;-40.96%;1.73%;-14.77%;-0.00%;185.44%
2022;4.00%;-8.33%;-6.99%;-17.29%;-20.00%;-38.64%;42.59%;7.79%;71.08%;-5.63%;-14.18%;-13.04%;-33.33%
2023;28.00%;-21.09%;-16.83%;0.00%;-7.14%;-2.31%;-5.51%;-12.78%;18.47%;-18.28%;0.33%;12.46%;-31.40%
2024;-4.08%;-6.38%;-9.42%;6.81%;-36.24%;-0.53%;5.29%;6.53%;-7.08%;-22.34%;-17.65%;3.97%;-61.81%
2025;6.87%;4.29%;-3.42%;-2.13%;17.39%;-0.62%;-14.29%;10.87%;0.00%;0.00%;0.00%;0.00%;16.79%
