;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2010;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-1.34%;-5.08%;1.79%;0.00%;-4.68%
2011;5.26%;-22.67%;29.31%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.00%;1.00%;22.11%;29.82%
2012;-21.62%;3.45%;-13.33%;-3.85%;-3.60%;16.18%;17.14%;-7.93%;3.97%;-17.20%;-7.31%;22.41%;-20.27%
2013;1.69%;-10.00%;-16.30%;8.41%;-14.69%;-5.26%;-11.62%;-18.29%;-13.29%;-11.29%;22.73%;20.74%;-44.75%
2014;-7.98%;12.00%;4.76%;7.95%;-4.21%;-5.49%;3.49%;-3.93%;5.26%;5.00%;-8.99%;39.53%;47.24%
2015;-37.92%;-23.49%;-24.56%;-6.98%;-10.00%;-15.28%;-22.95%;-25.53%;0.00%;0.00%;0.00%;0.00%;-85.42%
2016;0.00%;11.43%;-49.87%;-23.27%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.13%;16.51%;-50.00%
2017;-6.80%;-1.53%;74.35%;3.57%;0.00%;0.00%;-31.00%;-11.54%;-9.55%;3.12%;-4.24%;153.00%;128.57%
2018;49.87%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-46.62%;-6.25%;-25.00%
2019;16.67%;-5.71%;0.00%;0.00%;0.00%;0.00%;78.82%;0.05%;0.00%;-6.84%;-18.18%;0.00%;50.00%
2020;37.78%;-17.73%;-35.11%;75.23%;12.07%;23.38%;6.02%;226.93%;-10.07%;-8.40%;4.34%;-7.51%;391.11%
2021;0.00%;0.00%;26.69%;-0.10%;-14.19%;8.33%;0.00%;-11.54%;10.00%;0.00%;0.00%;0.00%;14.48%
2022;0.00%;0.00%;0.00%;-1.19%;0.00%;0.00%;0.00%;12.00%;0.00%;0.00%;0.00%;0.00%;10.67%
2023;7.14%;0.00%;0.00%;0.00%;67.00%;-2.40%;-11.86%;-22.97%;17.47%;-0.26%;14.40%;-6.29%;48.93%
2024;21.10%;8.91%;-1.64%;-6.84%;4.37%;-3.80%;4.15%;-7.59%;-4.93%;-15.98%;-8.48%;10.11%;-6.00%
2025;-3.83%;-11.94%;15.96%;4.68%;-15.38%;-1.47%;-5.36%;-11.64%;0.00%;0.00%;0.00%;0.00%;-28.32%
