;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.33%;0.33%;0.00%;0.00%;0.00%;-10.60%;0.00%;0.00%;0.00%;0.37%;10.70%;0.00%
2001;100.33%;-6.82%;167.86%;0.00%;0.00%;166.67%;0.00%;0.00%;-12.50%;0.00%;0.00%;-57.14%;400.00%
2002;0.00%;0.00%;0.00%;0.00%;-62.00%;5.26%;0.00%;-8.33%;2.00%;0.00%;0.00%;78.25%;-33.33%
2003;0.00%;0.00%;0.00%;0.00%;-50.00%;0.00%;0.00%;0.00%;0.00%;100.00%;-39.90%;-14.98%;-48.90%
2004;0.20%;-0.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.00%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;0.00%;0.00%;252.25%;0.00%;38.89%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;389.24%
2009;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;20.00%;20.00%
2010;0.00%;0.00%;16.67%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;16.67%
2011;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-54.29%;0.00%;0.00%;0.00%;0.00%;0.00%;-54.29%
2012;0.00%;0.00%;0.00%;118.81%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-25.74%;62.50%
2013;0.00%;0.00%;0.00%;0.00%;-25.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-25.00%
2014;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2015;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.05%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.05%
2016;0.00%;0.00%;0.00%;0.00%;2.72%;0.00%;49.85%;0.00%;0.00%;100.00%;0.00%;0.00%;207.85%
2017;0.00%;0.00%;51.67%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;30.77%;14.29%;0.00%;126.67%
2018;0.00%;-11.76%;0.00%;0.00%;0.00%;29.18%;0.00%;0.00%;30.17%;0.00%;0.00%;-50.00%;-25.82%
2019;-48.57%;55.56%;-21.68%;-31.90%;6.25%;5.91%;55.51%;-28.59%;-17.45%;-6.09%;-0.39%;12.95%;-53.49%
2020;-13.96%;0.00%;0.00%;-22.98%;-13.09%;28.01%;1.60%;1.54%;-11.70%;2.57%;4.56%;-8.72%;-34.25%
2021;-7.54%;8.96%;-4.74%;4.52%;8.69%;4.54%;11.11%;-12.63%;-0.95%;0.00%;5.96%;3.77%;20.51%
2022;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;9.09%;-43.33%;17.65%;0.00%;-0.00%;-27.27%
2023;0.00%;0.00%;0.00%;0.00%;10.50%;-0.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;10.45%
