;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-28.72%;75.82%;-23.60%;-2.22%;-6.38%
2017;13.64%;36.00%;-4.85%;1.63%;-13.12%;-1.08%;-3.64%;2.83%;6.42%;-1.72%;6.67%;-12.01%;24.93%
2018;2.24%;-4.62%;0.97%;-0.72%;-3.76%;-3.29%;8.94%;-9.96%;-2.82%;16.07%;9.04%;-2.72%;6.78%
2019;29.85%;5.64%;2.80%;-4.16%;6.50%;7.53%;1.33%;-3.46%;-6.54%;-1.85%;7.00%;6.29%;57.97%
2020;6.98%;-9.85%;-26.63%;10.26%;17.27%;-4.95%;0.85%;-3.49%;1.30%;2.14%;11.89%;11.25%;9.02%
2021;-4.94%;-8.16%;8.88%;10.56%;0.33%;-1.65%;-8.50%;4.28%;-4.34%;-1.72%;0.50%;-0.25%;-6.74%
2022;6.34%;0.12%;6.78%;1.80%;1.01%;-3.68%;4.86%;5.08%;-2.31%;1.18%;-3.08%;4.71%;24.46%
2023;-0.63%;-4.21%;-0.33%;11.55%;6.62%;3.68%;-3.65%;-1.53%;1.46%;-3.80%;4.05%;9.48%;23.42%
2024;-7.16%;0.91%;2.11%;-2.96%;5.30%;3.32%;1.81%;3.66%;-4.31%;-3.40%;-4.27%;-2.94%;-8.45%
2025;3.48%;-1.19%;5.49%;8.80%;2.53%;-1.68%;-4.81%;2.87%;0.00%;0.00%;0.00%;0.00%;15.85%
