;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;13.80%;-0.27%;3.78%;-6.25%;-11.11%;3.12%;3.03%;-4.41%;-4.00%;-7.37%;2.08%;-15.25%;-23.31%
2001;14.00%;-1.75%;-7.14%;-23.08%;-5.00%;4.21%;-6.57%;8.11%;-10.00%;-5.56%;8.82%;-2.70%;-28.00%
2002;5.56%;0.00%;4.21%;-8.59%;-14.36%;-5.16%;-9.52%;27.82%;0.00%;47.06%;-26.00%;-5.41%;-2.78%
2003;0.00%;16.57%;21.57%;27.02%;-1.59%;9.35%;15.04%;15.38%;11.11%;-12.00%;1.14%;4.27%;165.14%
2004;-5.82%;-2.75%;8.24%;-5.43%;10.34%;3.12%;41.21%;2.29%;14.55%;3.79%;19.65%;1.08%;121.55%
2005;2.24%;18.84%;3.68%;-3.55%;-21.22%;-14.63%;0.95%;1.42%;15.12%;-7.58%;-1.64%;-6.22%;-17.90%
2006;7.82%;-1.10%;-4.44%;-2.44%;-14.18%;2.78%;3.38%;-12.42%;-0.30%;5.54%;14.33%;1.74%;-2.84%
2007;38.41%;27.75%;1.38%;8.84%;31.87%;20.62%;11.98%;0.56%;2.93%;3.93%;25.18%;10.71%;418.17%
2008;-19.75%;7.92%;-6.52%;0.87%;-3.29%;-4.65%;-1.88%;-4.46%;-26.00%;-32.43%;-14.67%;-21.88%;-76.47%
2009;2.40%;-2.34%;9.80%;30.97%;-1.25%;-15.49%;16.50%;32.33%;27.03%;-1.87%;12.06%;12.23%;190.00%
2010;-13.79%;-6.40%;-11.54%;-9.08%;-17.00%;-9.09%;12.96%;-0.25%;21.25%;14.43%;2.70%;-5.26%;-25.52%
2011;-7.87%;-5.03%;-0.53%;-1.28%;0.50%;0.00%;-11.67%;-12.08%;-14.16%;-8.33%;-5.45%;-6.54%;-53.37%
2012;16.26%;-5.31%;-12.15%;-10.43%;-15.44%;-4.49%;0.88%;-3.79%;3.03%;-5.29%;-8.39%;-3.39%;-41.36%
2013;-4.91%;1.48%;-18.91%;-20.63%;-4.52%;-60.95%;28.79%;-15.29%;87.50%;-36.30%;-37.21%;-1.85%;-81.40%
2014;3.77%;3.64%;5.26%;-23.33%;-8.70%;85.71%;17.95%;-4.35%;-9.09%;-6.25%;-9.33%;-25.00%;-3.77%
2015;-15.69%;69.77%;-12.33%;54.69%;-13.13%;16.28%;35.00%;-25.93%;-0.00%;0.00%;3.00%;-7.77%;86.27%
2016;-33.68%;0.00%;9.52%;-4.35%;28.79%;-3.14%;19.43%;33.56%;4.57%;8.98%;-17.59%;1.35%;31.58%
2017;-20.00%;5.00%;46.98%;-6.91%;-5.10%;-0.24%;-3.43%;6.09%;0.48%;0.48%;0.24%;-2.60%;9.87%
2018;6.80%;6.59%;-5.12%;-5.62%;-17.86%;-13.04%;4.00%;4.49%;-6.75%;52.96%;-5.59%;20.05%;27.91%
2019;37.95%;-0.55%;-3.18%;-3.00%;-13.11%;-0.85%;19.32%;7.31%;0.13%;-4.00%;-2.78%;18.71%;57.69%
2020;5.78%;13.77%;-48.10%;14.26%;-7.42%;2.55%;9.95%;-7.92%;-3.33%;-3.81%;2.08%;54.34%;0.48%
2021;-4.79%;13.21%;-5.56%;9.18%;119.72%;-5.10%;23.57%;-30.99%;9.15%;-25.04%;3.70%;5.00%;76.05%
2022;-5.17%;-3.52%;33.83%;-2.83%;0.06%;-21.14%;13.77%;18.92%;-1.50%;-19.90%;-9.03%;-11.79%;-19.59%
2023;14.97%;-16.26%;18.37%;3.79%;-1.29%;30.29%;-5.90%;-1.00%;-5.07%;-1.01%;-11.12%;-4.93%;12.52%
2024;7.82%;-8.51%;24.24%;10.43%;-26.39%;-3.09%;1.32%;-15.45%;0.00%;-28.36%;-16.88%;21.98%;-39.92%
2025;7.01%;-22.81%;-0.15%;-10.02%;-12.14%;-22.26%;1.48%;14.84%;0.00%;0.00%;0.00%;0.00%;-40.93%
