;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2010;0.00%;0.00%;0.00%;2.15%;0.50%;14.23%;7.84%;9.38%;4.41%;22.13%;20.56%;-16.77%;76.98%
2011;1.41%;-9.86%;-5.20%;20.45%;-1.95%;6.74%;-2.22%;-9.05%;-3.55%;-8.65%;-9.25%;10.63%;-14.08%
2012;22.49%;3.32%;4.02%;6.39%;-0.16%;11.52%;0.11%;8.58%;-2.33%;6.28%;1.00%;8.11%;92.09%
2013;-1.47%;-4.00%;1.37%;0.77%;8.19%;-15.00%;-5.66%;3.86%;2.57%;2.44%;0.96%;5.10%;-2.94%
2014;-15.18%;-8.18%;8.95%;0.54%;-8.03%;0.15%;-8.83%;-2.71%;-22.17%;-9.78%;-36.04%;-7.55%;-71.06%
2015;-39.37%;17.44%;16.62%;-6.94%;18.16%;-22.82%;-8.17%;-20.71%;-8.16%;-0.44%;-24.11%;-21.76%;-72.15%
2016;-6.39%;-6.02%;42.74%;26.05%;11.64%;-8.72%;32.87%;-13.33%;-7.29%;8.95%;-26.85%;7.12%;46.99%
2017;1.53%;6.80%;-11.79%;-6.68%;4.58%;-0.00%;9.04%;2.26%;14.00%;-7.76%;3.27%;-6.79%;5.37%
2018;8.01%;-19.78%;-9.24%;7.41%;-25.29%;-25.00%;11.28%;0.00%;-15.21%;70.65%;5.41%;29.31%;3.88%
2019;29.91%;-2.34%;-11.60%;-1.88%;6.37%;19.76%;15.83%;6.91%;-7.81%;6.28%;-3.71%;49.07%;144.16%
2020;-12.06%;-6.75%;-54.96%;21.76%;15.74%;-0.74%;41.85%;-10.70%;-17.54%;-9.93%;26.57%;-4.35%;-41.15%
2021;-6.50%;-5.74%;22.32%;21.72%;-4.09%;13.31%;-8.89%;-6.01%;-17.58%;-18.74%;9.15%;16.39%;3.90%
2022;0.47%;-2.18%;21.34%;-2.36%;1.48%;-22.52%;31.62%;29.48%;10.83%;21.09%;-22.80%;10.65%;78.87%
2023;-7.96%;7.70%;-14.47%;-5.57%;28.31%;-4.00%;10.38%;1.69%;-4.19%;-14.27%;23.29%;6.01%;18.81%
2024;-3.53%;-1.68%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-5.15%
