;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;-88.26%;7.41%;-6.90%;-14.81%;2.17%;14.89%;-7.41%;0.00%;-0.00%;-13.60%;15.74%;13.60%;-87.65%
2001;12.68%;0.00%;0.00%;-6.25%;0.00%;0.00%;-5.00%;-8.77%;0.00%;3.85%;-20.37%;-6.98%;-29.58%
2002;0.00%;10.00%;-6.82%;8.29%;-0.90%;11.36%;-2.04%;0.00%;0.00%;2.92%;0.00%;1.21%;25.00%
2003;0.00%;0.00%;20.00%;-3.33%;37.24%;0.00%;-12.06%;0.00%;0.00%;-10.00%;-3.17%;-1.64%;20.00%
2004;26.67%;-1.32%;-20.00%;26.67%;-5.00%;-0.55%;0.28%;0.83%;0.55%;6.85%;10.51%;3.71%;49.00%
2005;-1.79%;11.16%;47.54%;-26.39%;9.43%;46.55%;3.53%;42.05%;47.20%;-3.80%;38.42%;30.61%;615.88%
2006;3.12%;20.55%;-3.07%;-7.94%;-12.68%;15.65%;-17.71%;28.14%;-2.14%;17.87%;-4.36%;-2.21%;27.44%
2007;-3.63%;0.25%;-2.94%;11.40%;17.37%;-4.40%;-7.74%;943.08%;-90.09%;16.67%;-0.60%;-9.15%;17.80%
2008;-8.41%;3.18%;-14.98%;10.93%;5.26%;-4.02%;2.14%;-15.21%;-14.07%;-31.25%;6.36%;2.91%;-49.57%
2009;-0.33%;0.17%;27.29%;21.56%;-13.04%;7.50%;8.72%;16.04%;-4.24%;0.96%;14.39%;3.25%;108.04%
2010;-1.61%;0.08%;-0.90%;-2.64%;-13.79%;-0.80%;9.98%;19.07%;-1.54%;5.55%;8.07%;-0.62%;18.76%
2011;-2.83%;2.84%;-1.73%;-0.05%;-3.08%;3.25%;-4.86%;21.58%;-1.67%;-1.32%;4.53%;-0.91%;14.18%
2012;-2.15%;6.79%;14.84%;9.44%;5.67%;8.16%;12.08%;-3.57%;-4.43%;6.90%;-4.60%;-1.38%;55.90%
2013;-1.12%;3.25%;-2.51%;-5.28%;6.01%;-14.51%;1.27%;0.19%;0.29%;-3.31%;1.59%;2.49%;-12.49%
2014;-2.62%;-4.65%;-7.18%;1.88%;2.83%;-0.05%;0.11%;-4.97%;-3.47%;-7.59%;-12.48%;-9.83%;-39.55%
2015;-12.03%;4.59%;-4.65%;3.85%;-4.09%;1.80%;-8.75%;-3.06%;-2.11%;2.15%;-3.16%;-6.52%;-28.77%
2016;0.00%;4.53%;-1.00%;12.89%;0.00%;-7.00%;9.68%;5.88%;-8.33%;3.03%;-1.96%;-4.20%;11.92%
2017;0.31%;24.87%;-0.08%;-3.25%;-14.66%;1.01%;0.00%;7.32%;2.63%;1.41%;-0.13%;12.66%;31.18%
2018;15.73%;6.70%;4.64%;-0.00%;-1.91%;-9.57%;-2.35%;-9.64%;-2.22%;12.19%;-0.79%;-1.47%;8.43%
2019;31.03%;8.33%;2.83%;-2.36%;-3.31%;0.83%;15.80%;23.57%;17.63%;-2.01%;12.34%;13.44%;192.07%
2020;2.05%;-2.70%;-45.50%;7.05%;-5.26%;9.14%;-4.75%;3.46%;-13.71%;1.47%;5.42%;5.88%;-42.31%
2021;-8.03%;-10.40%;3.10%;5.24%;1.06%;-3.25%;-5.29%;-11.09%;2.69%;23.52%;-2.05%;12.57%;2.96%
2022;0.56%;-10.50%;8.95%;-19.55%;-2.73%;-18.81%;0.73%;10.41%;7.24%;3.89%;-12.60%;-6.53%;-36.94%
2023;1.45%;-5.23%;-20.05%;6.58%;13.24%;3.38%;3.52%;-0.73%;0.49%;-8.76%;10.67%;15.42%;15.42%
2024;-3.97%;69.57%;12.56%;0.34%;6.58%;-2.56%;11.15%;5.86%;-3.39%;9.88%;-5.44%;-30.66%;56.43%
2025;-11.19%;-8.54%;7.78%;13.19%;19.76%;7.76%;4.13%;-2.06%;0.00%;0.00%;0.00%;0.00%;30.42%
