;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2011;0.00%;0.00%;0.89%;14.90%;8.24%;-3.19%;-6.10%;-16.88%;-6.64%;-5.02%;9.25%;4.76%;-3.78%
2012;2.39%;33.83%;-4.55%;2.53%;-3.59%;10.18%;4.11%;-0.42%;-0.94%;10.00%;18.13%;2.47%;94.83%
2013;8.30%;2.01%;-5.55%;-4.17%;3.95%;-18.97%;-15.63%;-9.34%;22.70%;10.75%;-7.49%;-10.93%;-27.87%
2014;-3.84%;-13.96%;14.04%;2.54%;1.25%;14.72%;-9.37%;5.44%;-9.14%;-0.56%;-23.73%;-11.11%;-34.22%
2015;-36.25%;-7.84%;-6.38%;13.64%;0.67%;25.70%;-14.65%;-26.05%;-21.37%;-1.27%;-24.30%;15.34%;-66.17%
2016;-11.33%;15.83%;5.76%;-4.76%;-5.24%;1.51%;41.09%;1.93%;-5.34%;7.09%;-9.17%;-7.10%;22.41%
2017;5.63%;12.76%;11.49%;-7.27%;0.65%;18.51%;2.74%;34.00%;6.07%;-2.91%;-18.16%;2.60%;74.85%
2018;8.17%;-6.91%;-2.86%;-4.06%;-9.82%;7.89%;-7.94%;2.74%;-14.27%;4.20%;2.99%;2.75%;-18.36%
2019;-6.21%;-7.07%;5.02%;13.74%;-7.06%;15.33%;19.87%;-5.49%;-2.79%;-15.17%;-2.03%;16.18%;18.67%
2020;3.57%;-10.34%;-64.87%;18.61%;9.54%;12.36%;1.00%;-8.42%;-12.70%;-10.84%;45.83%;0.24%;-49.88%
2021;-16.39%;-11.93%;24.19%;-2.86%;6.68%;2.01%;-4.67%;-5.67%;-12.57%;-12.19%;-4.63%;-9.33%;-42.28%
2022;7.82%;-1.15%;15.44%;-17.06%;-15.32%;-23.33%;2.48%;21.21%;0.00%;23.50%;-6.88%;21.74%;15.23%
2023;-10.36%;-20.72%;-2.51%;8.25%;3.81%;18.35%;2.71%;-19.25%;-9.81%;-17.62%;21.38%;2.59%;-29.29%
2024;-11.11%;21.59%;-22.90%;-3.64%;-17.61%;-4.58%;26.40%;0.63%;-15.72%;-2.24%;-3.82%;-23.02%;-51.01%
2025;4.12%;-5.94%;36.84%;-8.46%;-0.00%;1.68%;10.74%;-0.75%;0.00%;0.00%;0.00%;0.00%;37.11%
