;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;0.00%;0.00%;0.00%;-1.02%;0.00%;0.00%;1.03%;0.00%;4.31%;-0.22%;0.00%;4.08%
2001;0.00%;0.00%;0.98%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-2.91%;0.00%;-1.70%;-3.63%
2002;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.00%;1.75%;0.00%;0.00%;1.75%
2003;0.00%;0.00%;0.00%;-1.60%;-0.43%;0.00%;0.00%;0.00%;0.00%;3.06%;2.97%;0.00%;3.98%
2004;0.00%;0.00%;0.00%;0.00%;-2.88%;0.00%;0.00%;0.00%;14.91%;6.86%;0.00%;0.00%;19.25%
2005;0.00%;0.00%;0.00%;0.00%;0.00%;23.56%;0.00%;0.00%;0.00%;0.00%;30.51%;0.00%;61.26%
2006;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2007;0.00%;-49.99%;-0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;-99.82%;75.80%;0.00%;-99.93%;-100.00%
2008;12.25%;-6.21%;-3.04%;0.00%;13.45%;0.00%;-8.81%;-19.30%;0.00%;-21.52%;71.26%;-13.84%;-1.31%
2009;22.61%;0.00%;0.34%;3.45%;42.42%;-36.17%;-6.63%;-0.04%;18.64%;0.00%;0.00%;0.00%;28.12%
2010;2.35%;1.49%;5.88%;5.56%;-7.84%;21.36%;0.00%;-29.41%;24.14%;44.44%;-26.98%;-5.19%;13.78%
2011;22.26%;-6.98%;2.53%;-14.66%;4.10%;6.85%;-6.41%;26.85%;0.00%;-18.25%;0.00%;-28.19%;-22.87%
2012;13.53%;-7.40%;-1.10%;1.01%;0.00%;0.00%;4.00%;-3.85%;0.00%;0.00%;0.00%;13.40%;19.10%
2013;-9.09%;-0.00%;0.00%;-1.03%;7.29%;-2.91%;0.10%;-3.10%;4.64%;27.26%;-3.92%;0.00%;16.31%
2014;-4.17%;0.00%;-9.57%;7.69%;1.79%;0.00%;0.00%;-8.60%;0.00%;0.00%;-3.36%;-16.58%;-30.00%
2015;0.00%;0.00%;7.14%;-0.11%;0.00%;0.00%;-11.01%;0.00%;0.00%;0.00%;0.00%;0.00%;-4.76%
2016;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-12.75%;0.00%;-14.04%;0.00%;0.00%;-25.00%
2017;-5.00%;-5.26%;-7.41%;0.00%;-0.00%;-2.00%;22.45%;-0.00%;-16.50%;29.74%;7.69%;57.14%;83.33%
2018;-18.18%;5.56%;2.11%;0.00%;-7.22%;0.00%;0.00%;0.00%;-28.11%;0.46%;4.62%;0.00%;-38.18%
2019;-11.76%;0.00%;0.00%;0.00%;-8.33%;9.09%;-8.33%;67.27%;4.35%;-6.25%;-11.11%;12.50%;32.35%
2020;42.78%;-29.96%;0.00%;-17.89%;30.99%;42.56%;-20.29%;1.91%;-20.61%;23.60%;-3.36%;8.56%;28.22%
2021;3.90%;-8.26%;-4.73%;2.48%;-6.89%;1.50%;-9.36%;-7.07%;-14.04%;-4.08%;-0.71%;2.71%;-37.69%
2022;-2.64%;0.00%;-3.29%;3.10%;-1.15%;-2.61%;-4.76%;-3.91%;-2.44%;-9.17%;11.74%;4.27%;-11.68%
2023;-10.39%;1.93%;-1.72%;18.95%;15.04%;45.38%;19.05%;62.96%;-27.27%;6.19%;34.02%;21.39%;335.28%
2024;12.12%;-15.13%;33.08%;-14.29%;0.00%;-10.83%;3.40%;-5.60%;-8.46%;8.79%;-14.23%;36.77%;10.35%
2025;-12.43%;-5.65%;-0.79%;17.60%;0.00%;-6.26%;-23.80%;0.00%;0.00%;0.00%;0.00%;0.00%;-31.15%
