;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2020;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.15%;-9.36%;2.85%;-6.64%
2021;-24.82%;10.62%;9.41%;17.29%;-25.85%;9.79%;5.46%;11.73%;-1.93%;-28.11%;-17.85%;-20.00%;-52.57%
2022;-5.83%;-8.67%;65.70%;-6.08%;-25.28%;-10.83%;0.56%;26.39%;-13.38%;6.96%;-22.22%;48.16%;21.00%
2023;6.06%;-1.43%;-0.53%;-0.40%;0.53%;5.03%;0.50%;0.00%;0.00%;0.00%;0.00%;0.00%;9.92%
