;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;20.95%;6.30%;11.11%;-1.67%;-66.07%;229.97%;-0.09%;-39.39%;40.00%;-10.71%;0.00%;0.00%;19.05%
2001;-40.00%;0.00%;33.33%;0.00%;30.00%;-61.54%;100.00%;0.00%;0.00%;-60.00%;25.00%;100.00%;-20.00%
2002;45.00%;-10.34%;-23.08%;15.50%;-1.30%;-12.28%;0.00%;0.00%;0.00%;40.50%;-19.93%;28.89%;45.00%
2003;24.14%;-25.00%;11.11%;6.70%;17.49%;1.04%;10.53%;-9.52%;2.63%;7.69%;-6.90%;22.76%;65.52%
2004;14.58%;-18.18%;-11.11%;12.50%;11.11%;-20.00%;0.00%;23.75%;-19.19%;12.50%;-22.22%;20.00%;-12.50%
2005;-14.29%;13.89%;-0.46%;-26.49%;16.67%;14.29%;-20.00%;-6.25%;10.00%;-3.03%;-3.13%;-35.48%;-52.38%
2006;5.00%;19.05%;10.40%;-7.68%;-1.88%;-99.00%;0.00%;0.00%;-20.00%;1.00%;33.66%;-9.26%;-98.78%
2007;14.20%;42.96%;-0.00%;10.00%;25.00%;9.07%;16.69%;-3.57%;38.52%;6.95%;1.80%;-11.59%;267.35%
2008;-2.22%;11.35%;-8.27%;4.46%;0.11%;7.45%;-5.94%;4.11%;-7.48%;-5.03%;-15.54%;8.99%;-11.11%
2009;-3.87%;-2.60%;-18.69%;-6.40%;4.91%;-3.18%;-13.64%;-5.20%;-6.33%;-3.83%;0.23%;0.47%;-46.25%
2010;-4.19%;0.24%;18.64%;-4.08%;-14.89%;3.50%;0.97%;-2.87%;-2.46%;9.85%;32.18%;7.13%;43.26%
2011;3.25%;2.20%;-3.85%;3.20%;-3.44%;-8.43%;-5.96%;-5.95%;-10.20%;-3.41%;-5.88%;-2.50%;-34.82%
2012;-8.97%;-15.49%;-9.33%;-11.76%;-35.42%;9.03%;2.96%;-0.57%;18.50%;-2.44%;-16.50%;-5.99%;-59.74%
2013;5.73%;11.45%;2.70%;-4.21%;-28.57%;-9.23%;-24.58%;0.00%;16.85%;-7.69%;-9.38%;-13.79%;-52.23%
2014;-14.67%;6.25%;-8.82%;-24.19%;-4.26%;2.22%;154.35%;-42.74%;19.40%;-25.00%;-5.00%;-36.84%;-52.00%
2015;11.11%;25.00%;-22.00%;7.69%;-9.52%;-2.63%;-8.11%;-29.41%;29.17%;-9.68%;-21.43%;54.55%;-5.56%
2016;-35.29%;-0.00%;40.91%;-12.90%;-13.70%;-18.88%;39.68%;-15.53%;-1.35%;-9.09%;-5.00%;-7.37%;-48.24%
2017;322.73%;-36.29%;-2.53%;1.73%;-1.70%;-4.98%;1.37%;-1.12%;0.23%;-19.73%;-15.25%;-7.00%;58.52%
2018;81.00%;-19.80%;0.99%;-10.27%;-5.18%;-16.38%;9.28%;-8.81%;-3.45%;39.29%;-14.87%;2.41%;21.86%
2019;20.59%;-2.44%;-17.50%;-7.27%;4.25%;28.53%;180.49%;-16.70%;13.78%;33.39%;-12.65%;1.57%;279.41%
2020;16.28%;2.00%;-57.52%;38.46%;41.11%;-7.09%;5.08%;-5.24%;12.17%;-11.91%;65.72%;9.20%;62.87%
2021;-13.85%;-5.52%;11.17%;15.99%;27.98%;-13.18%;14.29%;0.00%;-23.39%;-9.42%;-25.84%;23.46%;-15.33%
2022;-33.67%;-8.05%;23.13%;-9.36%;4.79%;-13.32%;-5.45%;0.29%;-0.29%;-1.92%;-11.86%;11.23%;-43.79%
2023;-13.90%;-7.08%;-11.25%;-4.23%;61.76%;-10.09%;11.22%;21.36%;15.88%;4.07%;18.01%;-3.16%;84.00%
2024;-5.43%;5.69%;16.86%;-9.49%;-9.97%;-5.77%;9.70%;7.73%;-2.56%;0.00%;5.89%;8.85%;19.02%
2025;9.45%;6.38%;31.92%;4.01%;-3.37%;9.44%;-8.14%;2.38%;0.00%;0.00%;0.00%;0.00%;58.90%
