;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;26.51%;19.05%;-6.40%;8.83%;-10.99%;-5.88%;-1.25%;4.75%;-12.08%;-7.22%;-1.48%;-4.14%;2.41%
2001;3.92%;2.26%;-0.00%;10.70%;-6.67%;2.14%;0.35%;4.53%;-13.33%;-3.85%;8.00%;12.96%;19.61%
2002;0.33%;1.31%;19.35%;-8.11%;3.53%;2.56%;20.50%;-3.45%;-1.90%;-0.49%;-14.39%;2.56%;18.03%
2003;0.00%;0.00%;22.22%;0.00%;-9.09%;0.00%;31.25%;-4.76%;34.00%;-11.04%;-11.07%;0.00%;47.22%
2004;2.26%;-7.75%;0.00%;-0.60%;-2.41%;0.21%;-0.21%;-1.24%;0.42%;0.62%;0.41%;3.09%;-5.47%
2005;2.00%;-1.96%;19.76%;-12.50%;-4.76%;2.20%;2.94%;-6.84%;-6.94%;0.88%;0.87%;12.07%;3.79%
2006;0.96%;2.86%;4.63%;-0.53%;0.71%;2.47%;0.17%;-0.17%;6.90%;-3.23%;6.67%;-3.12%;19.23%
2007;9.68%;2.94%;4.29%;10.96%;14.69%;9.80%;-2.25%;-11.23%;14.12%;8.12%;6.23%;-14.22%;60.48%
2008;-17.59%;10.98%;-8.79%;3.61%;-2.33%;-1.19%;-3.73%;-0.63%;-3.53%;-20.23%;7.20%;-1.98%;-35.48%
2009;4.05%;-2.69%;7.23%;14.78%;-1.38%;-1.27%;-1.41%;-0.91%;8.94%;3.74%;-3.60%;-1.09%;27.73%
2010;-0.00%;-2.80%;-1.51%;-0.64%;0.64%;-7.13%;0.00%;-2.06%;2.10%;8.37%;-0.00%;-0.63%;-4.27%
2011;-3.31%;-2.64%;1.22%;-1.20%;-0.68%;-0.14%;-3.68%;-3.54%;-2.50%;-0.60%;-1.82%;-10.49%;-26.11%
2012;-2.24%;-5.64%;-2.99%;9.83%;-14.91%;3.51%;15.54%;-7.28%;7.68%;-4.17%;0.54%;5.96%;1.92%
2013;-2.04%;2.61%;14.92%;-5.46%;5.15%;-4.45%;0.31%;-2.53%;0.32%;4.14%;0.76%;3.19%;16.52%
2014;-2.16%;0.00%;-9.37%;0.00%;0.00%;6.83%;1.40%;6.95%;-8.25%;-8.52%;10.34%;-14.06%;-18.22%
2015;9.62%;0.17%;-0.17%;3.33%;-4.35%;1.52%;-6.15%;-0.09%;7.33%;17.50%;-10.50%;-2.69%;13.28%
2016;-8.75%;-6.31%;-5.77%;10.00%;0.19%;-6.48%;5.94%;-9.32%;-6.25%;0.44%;-3.10%;14.16%;-16.92%
2017;-9.60%;0.67%;-0.45%;7.61%;-4.16%;1.52%;1.92%;0.05%;6.38%;15.20%;-4.51%;2.36%;15.87%
2018;0.71%;8.11%;-5.38%;1.72%;-5.76%;-18.71%;10.62%;-2.80%;6.17%;10.47%;-5.26%;-2.78%;-6.75%
2019;17.14%;-2.44%;0.00%;-4.17%;1.91%;13.65%;23.12%;-13.90%;6.52%;24.60%;-10.25%;4.40%;67.24%
2020;0.23%;-8.07%;-2.35%;-5.06%;-2.93%;15.25%;-7.03%;-1.28%;10.39%;4.59%;0.11%;-0.00%;1.37%
2021;35.90%;-10.92%;-7.24%;-1.40%;5.08%;-0.48%;-2.91%;-0.94%;-8.49%;1.66%;-4.89%;-16.57%;-17.81%
2022;-4.79%;7.77%;-6.01%;-10.65%;0.48%;-2.06%;-12.76%;-3.08%;138.03%;-32.68%;11.57%;0.86%;29.27%
2023;0.17%;-0.33%;3.16%;0.32%;7.69%;-0.20%;1.96%;4.42%;6.17%;-8.33%;0.85%;1.78%;18.14%
2024;1.29%;16.11%;0.78%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;18.53%
2025;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
