;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2008;0.00%;-16.13%;0.00%;0.00%;0.00%;0.00%;0.00%;9.62%;-12.28%;-8.00%;0.00%;0.00%;-25.81%
2009;-10.13%;0.00%;0.00%;0.00%;31.16%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;17.87%
2010;0.00%;0.00%;0.00%;2.76%;0.00%;0.00%;0.00%;1.03%;0.00%;45.70%;6.35%;0.00%;60.89%
2011;0.00%;0.00%;0.00%;5.07%;0.00%;-4.76%;0.00%;2.22%;0.00%;0.00%;0.00%;-2.17%;0.06%
2012;0.00%;0.00%;0.00%;9.26%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;9.26%
2013;14.81%;0.00%;0.00%;-10.71%;0.00%;-14.16%;0.00%;0.00%;0.00%;0.00%;1.89%;0.00%;-10.33%
2014;0.00%;0.00%;0.00%;4.45%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;5.12%;0.00%;9.80%
2015;0.00%;0.00%;0.00%;13.03%;6.67%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;20.57%
2016;0.00%;0.00%;0.00%;7.78%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;7.78%
2017;0.00%;0.00%;0.00%;0.00%;9.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;9.00%
2018;9.00%;0.00%;0.00%;-21.40%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;11.74%;-4.27%
2019;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;16.75%;16.75%
2020;0.00%;0.00%;0.00%;0.00%;53.54%;0.00%;43.28%;0.00%;4.11%;0.00%;0.00%;5.40%;141.41%
2021;0.00%;0.00%;0.00%;13.27%;0.00%;676.60%;-14.89%;-12.22%;42.41%;-1.65%;-38.30%;19.96%;581.17%
2022;-13.63%;-12.90%;-7.41%;0.00%;-14.18%;4.71%;2.27%;5.24%;39.36%;-3.03%;-14.88%;-14.05%;-33.40%
2023;-0.52%;11.78%;-20.26%;6.10%;8.13%;14.60%;20.37%;-7.54%;-14.86%;1.37%;-3.33%;-1.81%;6.28%
2024;7.55%;-10.53%;-6.39%;3.05%;-9.48%;-18.42%;-9.74%;-8.51%;11.72%;-22.16%;5.45%;-12.47%;-54.56%
2025;5.62%;13.50%;-8.46%;-3.39%;22.16%;8.53%;-20.00%;15.18%;1.55%;-6.56%;17.24%;-5.37%;36.35%
