;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2002;0.00%;0.00%;9.75%;2.05%;-11.61%;-1.01%;10.97%;-8.51%;-2.01%;-11.54%;-3.19%;4.79%;-12.50%
2003;2.57%;-13.65%;38.71%;27.91%;-4.55%;37.14%;-8.75%;17.20%;-8.44%;-0.71%;-1.14%;15.75%;128.86%
2004;56.18%;-29.66%;7.95%;-4.74%;-5.19%;19.11%;-10.96%;-2.31%;2.14%;0.44%;2.52%;4.81%;22.35%
2005;-18.88%;13.46%;32.82%;0.17%;-1.75%;-6.28%;2.17%;-5.58%;24.77%;20.30%;-13.75%;9.06%;53.57%
2006;3.72%;11.79%;5.44%;-6.47%;-0.64%;0.58%;-0.58%;12.87%;-8.81%;-3.41%;-3.94%;10.23%;19.60%
2007;1.39%;-5.48%;4.35%;-0.83%;14.85%;4.83%;4.23%;-0.00%;0.67%;9.93%;-10.25%;-3.69%;19.05%
2008;-6.10%;4.25%;7.87%;6.89%;2.49%;0.00%;0.54%;-16.15%;2.73%;-17.39%;13.04%;-4.04%;-10.22%
2009;-3.29%;-0.84%;-3.32%;5.17%;1.44%;3.27%;1.58%;6.47%;4.66%;0.10%;1.87%;1.90%;20.16%
2010;-5.47%;2.37%;-3.48%;10.81%;-6.27%;2.66%;7.83%;1.66%;9.00%;4.09%;4.56%;1.37%;31.30%
2011;-6.01%;0.78%;6.15%;-0.14%;-2.08%;2.80%;-6.07%;1.96%;3.16%;5.36%;4.05%;6.17%;16.22%
2012;1.27%;0.13%;7.70%;1.61%;1.83%;11.06%;-1.62%;-4.88%;-5.21%;9.38%;0.83%;-4.30%;17.49%
2013;6.12%;1.45%;-1.26%;3.15%;3.65%;-6.17%;4.99%;-3.00%;7.29%;4.01%;1.36%;-6.01%;15.45%
2014;-4.01%;-3.77%;5.72%;-5.53%;0.48%;-0.96%;3.00%;11.94%;-9.57%;-1.92%;4.79%;-1.69%;-3.25%
2015;-7.95%;7.26%;5.69%;1.13%;-4.50%;1.00%;6.03%;-6.18%;0.66%;0.33%;0.11%;0.09%;2.46%
2016;1.05%;4.31%;3.91%;4.01%;-6.19%;7.98%;10.18%;-5.42%;-1.28%;5.32%;-9.98%;-2.37%;9.87%
2017;2.29%;3.30%;-4.35%;-3.87%;-0.59%;2.26%;3.18%;7.46%;0.42%;-1.24%;0.70%;0.23%;9.60%
2018;1.21%;8.93%;0.03%;-3.00%;0.00%;-7.46%;9.23%;3.56%;-3.85%;12.18%;10.74%;-2.60%;30.26%
2019;26.74%;-1.65%;3.77%;4.17%;4.34%;-6.15%;11.04%;-6.82%;-1.31%;1.96%;3.34%;12.28%;59.39%
2020;2.46%;-8.68%;-18.11%;0.51%;8.41%;-0.75%;9.69%;-5.98%;-5.35%;-1.14%;6.14%;4.28%;-11.50%
2021;-2.23%;-4.21%;1.65%;-2.77%;-0.31%;-1.61%;-3.12%;1.57%;-0.24%;3.87%;-0.98%;-0.12%;-8.44%
2022;5.96%;-0.13%;8.45%;-3.10%;6.49%;-5.92%;7.07%;-6.88%;-4.91%;4.44%;-0.35%;-3.48%;6.09%
2023;3.88%;-0.18%;2.27%;2.64%;6.30%;8.71%;-3.61%;-2.16%;-1.64%;-5.14%;10.69%;4.62%;28.17%
2024;-10.48%;3.55%;-4.19%;1.59%;9.04%;2.19%;-0.14%;4.64%;-6.00%;-2.31%;-8.37%;-5.79%;-16.71%
2025;3.66%;1.01%;3.85%;7.69%;0.94%;10.59%;-12.07%;3.25%;0.00%;0.00%;0.00%;0.00%;18.68%
