;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2011;0.00%;0.00%;0.00%;0.00%;1.69%;-6.33%;0.71%;3.89%;-23.13%;6.19%;12.50%;-15.19%;-22.37%
2012;9.61%;25.10%;6.37%;5.57%;-11.42%;7.91%;1.02%;3.39%;-18.92%;-18.44%;-11.74%;-22.76%;-30.70%
2013;-4.21%;7.19%;8.20%;-2.41%;2.94%;-11.20%;5.53%;-6.95%;-8.26%;-22.14%;-10.09%;10.20%;-31.12%
2014;-6.48%;-7.92%;2.80%;5.65%;-6.93%;11.91%;-3.23%;-5.89%;-25.89%;-21.13%;18.93%;-13.51%;-46.67%
2015;-16.32%;-10.37%;1.85%;21.82%;23.13%;10.61%;-6.85%;-26.47%;16.00%;18.97%;-25.22%;20.16%;7.64%
2016;8.06%;20.30%;57.82%;20.03%;-9.21%;-4.35%;5.91%;-14.88%;0.50%;-6.19%;9.63%;-8.94%;81.45%
2017;14.29%;11.56%;-10.22%;-0.40%;2.86%;-4.95%;1.63%;8.32%;28.21%;0.58%;-16.15%;0.41%;33.22%
2018;-1.36%;23.03%;18.83%;-5.57%;-8.42%;-11.04%;6.33%;-9.88%;-5.28%;-0.28%;-2.10%;5.43%;3.65%
2019;6.50%;-7.76%;-6.48%;-11.80%;-0.69%;-10.37%;7.97%;-11.25%;15.45%;-1.37%;-9.57%;20.19%;-14.47%
2020;-17.60%;-18.06%;-52.61%;-6.50%;-10.70%;57.49%;5.32%;-3.97%;-5.64%;-7.97%;28.57%;33.67%;-36.48%
2021;-11.59%;-0.28%;0.00%;32.00%;14.50%;16.26%;-2.60%;-6.84%;-10.57%;-19.84%;-15.00%;9.71%;-6.05%
2022;0.00%;-12.60%;44.17%;-20.85%;7.80%;-25.69%;-13.09%;47.88%;-20.10%;-5.23%;-11.72%;-6.64%;-35.92%
2023;8.79%;-3.08%;-32.54%;-14.71%;49.66%;35.94%;5.42%;-10.61%;-6.12%;-18.77%;-1.89%;1.44%;-11.72%
2024;-2.84%;-2.93%;45.73%;-12.76%;-29.25%;-17.88%;2.04%;-27.33%;-6.42%;-6.86%;-15.79%;-16.25%;-68.25%
2025;10.45%;4.05%;-9.09%;-4.29%;4.48%;-0.14%;-7.87%;-8.39%;0.00%;0.00%;0.00%;0.00%;-11.94%
