;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2000;0.00%;51.67%;0.00%;0.00%;-23.08%;-10.57%;-4.15%;0.00%;66.67%;0.00%;0.00%;0.00%;66.67%
2001;0.00%;0.00%;-99.95%;0.00%;0.00%;0.00%;-20.00%;12.50%;0.00%;0.00%;-52.89%;3.77%;-99.98%
2002;-9.09%;8.00%;-30.56%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-31.82%
2003;0.00%;53.33%;0.00%;0.00%;65.22%;31.58%;20.00%;0.00%;-28.33%;62.79%;0.00%;24.57%;481.33%
2004;14.68%;-5.00%;0.00%;47.37%;-21.43%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;26.15%
2005;-9.09%;0.00%;9.00%;-0.92%;0.00%;1.85%;-31.82%;0.00%;0.00%;0.00%;-19.73%;3.32%;-43.45%
2006;27.97%;0.00%;38.19%;0.00%;0.00%;18.18%;0.00%;7.69%;0.00%;0.00%;7.14%;0.00%;141.16%
2007;0.00%;0.00%;0.00%;0.00%;-10.67%;42.24%;33.79%;0.00%;1.96%;0.00%;-19.31%;-27.55%;1.33%
2008;-2.63%;1.35%;-6.67%;0.00%;114.29%;0.00%;0.00%;-2.23%;0.00%;0.00%;-46.30%;0.00%;3.62%
2009;17.14%;0.00%;0.00%;-5.15%;0.00%;0.00%;2.86%;0.00%;0.00%;-5.00%;0.00%;0.00%;8.57%
2010;0.00%;0.00%;46.14%;-9.92%;6.62%;0.00%;0.00%;20.83%;-3.24%;0.00%;0.00%;0.00%;64.09%
2011;-14.47%;-15.83%;27.72%;0.00%;0.00%;0.00%;0.00%;0.00%;-18.41%;-4.75%;0.00%;0.00%;-28.55%
2012;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-0.20%;0.00%;0.00%;-0.20%
2013;4.95%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;4.95%
2014;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2015;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%
2016;0.00%;0.00%;-25.24%;0.00%;0.00%;0.00%;9.11%;0.99%;0.00%;0.00%;0.00%;0.00%;-17.62%
2017;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;15.55%;0.00%;10.06%;0.00%;27.17%
2018;0.00%;0.00%;-9.09%;0.00%;-9.95%;-0.06%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-18.18%
2019;0.00%;11.11%;-9.00%;-1.10%;0.00%;0.00%;0.00%;0.00%;19.44%;-6.98%;0.00%;25.00%;38.89%
2020;-1.20%;-12.55%;-28.70%;-2.60%;0.00%;32.67%;0.00%;21.06%;-6.27%;-2.57%;22.55%;-14.28%;-7.56%
2021;60.15%;5.35%;-0.03%;-5.08%;-10.68%;2.87%;16.74%;8.99%;-0.69%;-14.99%;-1.20%;-5.54%;47.47%
2022;-1.03%;18.59%;-17.50%;-13.94%;-1.20%;6.91%;0.00%;0.03%;0.03%;24.88%;-1.65%;-12.91%;-5.78%
2023;-0.34%;15.47%;-2.38%;0.00%;-3.19%;0.00%;0.00%;0.00%;-4.07%;0.00%;0.00%;0.00%;4.33%
2024;0.00%;13.40%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;13.40%
