;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2010;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;-5.68%;-8.31%;5.94%;-5.60%;-13.51%
2011;-6.88%;-3.69%;-11.15%;17.25%;-1.34%;-2.03%;3.81%;-20.00%;10.42%;0.00%;5.28%;-6.81%;-18.75%
2012;30.38%;-2.65%;-0.61%;-8.84%;-13.04%;-7.31%;15.77%;-3.23%;10.74%;-19.73%;-5.42%;-6.61%;-18.46%
2013;5.66%;-19.64%;-13.33%;2.56%;6.25%;-0.59%;-11.24%;6.67%;-0.63%;-11.95%;14.29%;0.00%;-24.53%
2014;-0.63%;-9.43%;-2.78%;-4.29%;-2.24%;-0.76%;8.46%;0.00%;-7.80%;-20.00%;31.73%;-17.52%;-29.38%
2015;-7.96%;-13.46%;2.22%;-13.04%;18.75%;-14.74%;20.99%;-17.35%;4.94%;-12.94%;-6.76%;-13.04%;-46.90%
2016;11.67%;-17.91%;27.27%;27.14%;0.00%;54.49%;-27.27%;37.50%;-0.02%;9.11%;4.17%;32.02%;243.79%
2017;-3.04%;0.00%;6.25%;5.88%;30.41%;35.00%;0.00%;5.56%;12.29%;-3.14%;6.46%;0.00%;134.71%
2018;-12.13%;-8.27%;5.26%;29.16%;6.03%;-6.87%;0.67%;-0.67%;0.00%;12.09%;17.37%;7.14%;52.50%
2019;4.76%;-2.27%;9.30%;0.00%;13.35%;-0.00%;0.00%;-0.00%;14.00%;5.26%;6.67%;25.00%;102.94%
2020;20.00%;-0.00%;0.00%;0.00%;-38.20%;13.79%;21.21%;0.00%;-5.00%;5.26%;25.00%;6.85%;36.63%
2021;0.00%;4.29%;0.00%;-8.68%;5.42%;17.35%;-4.29%;-9.33%;8.03%;-36.19%;11.94%;0.00%;-21.10%
2022;6.67%;0.00%;0.00%;0.00%;50.33%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;60.35%
