;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2020;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;14.16%;-0.09%;4.73%;-7.96%;9.94%
2021;3.85%;-11.57%;1.99%;0.92%;-4.37%;8.94%;-10.94%;-13.82%;-8.27%;-6.52%;-0.15%;4.01%;-32.69%
2022;17.57%;-8.38%;0.40%;-3.17%;-9.96%;-6.82%;32.03%;10.47%;32.55%;4.79%;-11.64%;14.99%;80.86%
2023;6.48%;-6.53%;1.83%;-3.51%;11.55%;16.22%;10.72%;-8.22%;-0.31%;-9.35%;18.59%;2.92%;42.10%
2024;2.83%;4.22%;5.60%;-6.14%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;6.23%
