;JAN;FEB;MAR;APR;MAY;JUN;JUL;AUG;SEP;OCT;NOV;DEC;EOY
2007;0.00%;0.00%;0.00%;9.95%;12.57%;9.03%;-1.96%;-0.33%;4.09%;1.68%;-2.70%;-6.17%;27.40%
2008;0.04%;-11.15%;-4.76%;4.85%;-4.83%;-11.51%;-26.23%;13.37%;17.28%;-55.00%;2.81%;-18.09%;-72.22%
2009;-4.31%;3.77%;-44.06%;11.25%;-7.87%;-11.71%;41.71%;17.54%;63.35%;3.35%;13.22%;-12.49%;40.09%
2010;26.52%;-7.04%;-6.28%;-9.09%;-3.31%;2.26%;5.16%;9.91%;1.82%;11.63%;7.69%;4.09%;45.91%
2011;-7.79%;-17.05%;3.27%;12.61%;-3.09%;-3.02%;-11.11%;-23.30%;-7.56%;-8.32%;-15.69%;0.36%;-59.13%
2012;3.82%;-0.18%;-14.04%;-1.63%;-17.84%;-5.05%;-5.05%;1.68%;18.18%;3.73%;-12.36%;-1.54%;-30.18%
2013;-2.86%;1.34%;-0.26%;-0.53%;-1.33%;-2.16%;2.49%;-4.04%;-4.49%;2.65%;-3.72%;-12.80%;-23.70%
2014;-11.60%;-23.55%;-14.14%;11.76%;-5.79%;-7.82%;-5.45%;1.28%;-19.62%;-5.51%;-5.00%;14.04%;-55.63%
2015;-23.08%;-16.00%;-2.38%;24.39%;-21.57%;1.25%;3.70%;-4.76%;3.75%;-4.02%;-17.57%;3.05%;-47.95%
2016;-0.49%;-30.69%;124.29%;-4.46%;-16.67%;-0.40%;13.65%;30.63%;8.88%;-19.15%;-25.44%;1.18%;20.94%
2017;33.14%;1.75%;-9.87%;-2.38%;10.57%;-10.26%;13.08%;7.25%;2.70%;39.45%;-21.70%;1.23%;62.79%
2018;-0.29%;-4.49%;25.00%;4.00%;-16.90%;4.14%;5.40%;5.42%;-5.00%;0.00%;20.00%;3.51%;40.48%
2019;0.00%;0.00%;-19.29%;0.80%;0.00%;2.40%;8.59%;34.91%;-8.33%;0.00%;-5.15%;-2.56%;3.39%
2020;0.00%;63.93%;-31.00%;-23.17%;0.00%;88.64%;-8.00%;-2.20%;-13.31%;-17.94%;1.55%;-3.08%;3.28%
2021;49.40%;-23.50%;-12.50%;37.90%;-18.29%;1.49%;-16.86%;11.27%;0.00%;-30.94%;9.91%;0.00%;-19.70%
2022;0.00%;0.00%;-11.07%;-7.76%;0.00%;0.00%;0.00%;0.00%;-8.80%;0.00%;-18.10%;0.00%;-38.72%
2023;-18.55%;-4.95%;-16.67%;5.00%;9.57%;95.65%;0.13%;12.07%;-10.83%;13.21%;99.02%;136.45%;674.19%
2024;22.92%;18.64%;-11.43%;-2.90%;12.96%;2.94%;-28.57%;-24.00%;-13.16%;-21.21%;18.45%;114.30%;37.50%
2025;-0.42%;-8.71%;-6.67%;-3.57%;3.70%;-21.42%;13.64%;-8.00%;0.00%;0.00%;0.00%;0.00%;-30.31%
